Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
2368,P522882.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P522882,2,1,seal identification
2369,P522882.2.2,+Sakuhu[]PN$,{m}sa-ku-u]-hu,Sakuhu,Sakuhu,1,PN,"['𒁹', '𒊓', '𒆪', '𒌋', '𒄷']",𒁹𒊓𒆪𒌋𒄷,{[m]}[sa-ku-u]-hu,"['missing', 'missing', 'missing', 'missing', 'complete']",0.8,PN,,P522882,2,2,seal identification
2370,P522882.3.1,mār[son]N,[A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P522882,3,1,seal identification
2371,P522882.3.2,x[1]PN,{m}x,x,x,1,PN,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,PN,,P522882,3,2,seal identification
2372,P522882.3.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522882,3,3,seal identification
2373,P522882.3.4,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522882,3,4,seal identification
2374,P522882.3.5,issi[with]PRP,TA],issi,išti,with,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,,P522882,3,5,seal identification
2375,P522882.3.6,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,,P522882,3,6,seal identification
2376,P522882.3.7,+Nisalhuna[]SN$,{uru}ni-sal-hu-na,Nisalhuna,Nisalhuna,1,SN,"['𒌷', '𒉌', '𒊩', '𒄷', '𒈾']",𒌷𒉌𒊩𒄷𒈾,{URU}ni-sal-hu-na,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,SN,,P522882,3,7,seal identification
2377,P522882.4.1,bēl[owner]N,[EN,bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P522882,4,1,seal identification
2378,P522882.4.2,amti[maid]N,GEME₂],amti,amtu,maid,N,['𒊩𒆳'],𒊩𒆳,[GEME₂],['missing'],1.0,,,P522882,4,2,seal identification
2379,P522882.4.3,tadāni[giving]'N,⸢ta⸣-da-a-ni,tadāni,tadānu,giving,V,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,⸢ta⸣-da-a-ni,"['damaged', 'complete', 'complete', 'complete']",0.12,,,P522882,4,3,seal identification
