Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
4060,P514232.19.1,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P514232,19,1,penalties for litigation: penalty
4061,P514232.19.2,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514232,19,2,penalties for litigation: penalty
4062,P514232.19.3,ešriātu[tenfold]AV$ešrāte,10-a-te,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒀀', '𒋼']",𒌋𒀀𒋼,10-a-te,"['complete', 'complete', 'complete']",0.0,,P514232,19,3,penalties for litigation: penalty
4063,P514232.20.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514232,20,1,penalties for litigation: penalty
4064,P514232.20.2,bēlu[lord//owner]N'N$bēlēšu,EN-e-šu₂,bēlēšu,bēlu,owner,N,"['𒂗', '𒂊', '𒋙']",𒂗𒂊𒋙,EN-e-šu₂,"['complete', 'complete', 'complete']",0.0,,P514232,20,2,penalties for litigation: penalty
4065,P514232.22.1,utâra[return]V,u₂-ta-ra,utâra,târu,return,V,"['𒌑', '𒋫', '𒊏']",𒌑𒋫𒊏,u₂-ta-ra,"['complete', 'complete', 'complete']",0.0,,P514232,22,1,penalties for litigation: penalty
4066,P514232.23.1,ana[to]PRP,⸢a⸣-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a⸣-na,"['damaged', 'complete']",0.25,,P514232,23,1,penalties for litigation: penalty
4067,P514232.23.2,dēnūšu[lawsuit]N,de-nu-šu₂,dēnūšu,dīnu,lawsuit,N,"['𒁲', '𒉡', '𒋙']",𒁲𒉡𒋙,de-nu-šu₂,"['complete', 'complete', 'complete']",0.0,,P514232,23,2,penalties for litigation: penalty
4068,P514232.23.3,idabbubma[contest]V,i-da-bu-<ub>-ma,idabbubma,dabābu,contest,V,"['𒄿', '𒁕', '𒁍', '𒌒', '𒈠']",𒄿𒁕𒁍𒌒𒈠,i-da-bu-ub-ma,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P514232,23,3,penalties for litigation: penalty
4069,P514232.24.1,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,P514232,24,1,penalties for litigation: penalty
4070,P514232.24.2,ilaqqi[succeed]V,i-la-qi₂,ilaqqi,leqû,succeed,V,"['𒄿', '𒆷', '𒆠']",𒄿𒆷𒆠,i-la-qi₂,"['complete', 'complete', 'complete']",0.0,,P514232,24,2,penalties for litigation: penalty
4071,P514232.25.1,Aššur[]DN$,{d}⸢aš+šur⸣,Aššur,Aššur,1,DN,"['𒀭', '𒀸', '𒋩']",𒀭𒀸𒋩,{d}⸢aš⸣+⸢šur⸣,"['complete', 'damaged', 'damaged']",0.33,DN,P514232,25,1,penalties for litigation: penalty
4072,P514232.25.2,Šamaš[1]DN,{d}⸢UTU,Šamaš,Šamaš,1,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}⸢UTU⸣,"['complete', 'damaged']",0.25,DN,P514232,25,2,penalties for litigation: penalty
4073,P514232.25.3,Bel[1]DN,EN⸣,Bel,Bel,1,DN,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,DN,P514232,25,3,penalties for litigation: penalty
4074,P514232.25.4,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P514232,25,4,penalties for litigation: penalty
4075,P514232.26.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514232,26,1,witness
4076,P514232.26.2,x-epuš[]PN$,{[m}x]-⸢x⸣-DU₃-⸢uš⸣,x-epuš,x-epuš,1,PN,"['𒁹', 'X', 'X', '𒆕', '𒍑']",𒁹XX𒆕𒍑,{[m]}[x]-⸢x⸣-DU₃-⸢uš⸣,"['missing', 'missing', 'damaged', 'complete', 'damaged']",0.6,PN,P514232,26,2,witness
4077,P514232.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514232,27,1,witness
4078,P514232.27.2,Aššur-aplu-iddina[1]PN,{[m]}⸢aš⸣+šur-A-AŠ,Aššur-aplu-iddina,Aššur-aplu-iddina,1,PN,"['𒁹', '𒀸', '𒋩', '𒀀', '𒀸']",𒁹𒀸𒋩𒀀𒀸,{[m]}⸢aš⸣+šur-A-AŠ,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,PN,P514232,27,2,witness
4079,P514232.28.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514232,28,1,witness
4080,P514232.28.2,Ṣalam-šarri-iqbi[]PN$,{m}⸢NU⸣-MAN-E,Ṣalam-šarri-iqbi,Ṣalam-šarri-iqbi,1,PN,"['𒁹', '𒉡', '𒌋𒌋', '𒂊']",𒁹𒉡𒌋𒌋𒂊,{m}⸢NU⸣-MAN-E,"['complete', 'damaged', 'complete', 'complete']",0.12,PN,P514232,28,2,witness
4081,P514232.29.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514232,29,1,witness
4082,P514232.29.2,Lit-Aššur[]PN$,{m}ZU-⸢aš+šur⸣,Lit-Aššur,Lit-Aššur,1,PN,"['𒁹', '𒍪', '𒀸', '𒋩']",𒁹𒍪𒀸𒋩,{m}ZU-⸢aš⸣+⸢šur⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,PN,P514232,29,2,witness
4083,P514232.30.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514232,30,1,witness
4084,P514232.30.2,Ezibda[]PN$,{[m]}e-zib-⸢da⸣-a,Ezibda,Ezibda,1,PN,"['𒁹', '𒂊', '𒍦', '𒁕', '𒀀']",𒁹𒂊𒍦𒁕𒀀,{[m]}e-zib-⸢da⸣-a,"['missing', 'complete', 'complete', 'damaged', 'complete']",0.3,PN,P514232,30,2,witness
4085,P514232.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514232,31,1,witness
4086,P514232.31.2,Mannu-ki-Aššur[]PN$,{[m]}man-nu-<ki>-aš+šur,Mannu-ki-Aššur,Mannu-ki-Aššur,1,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒀸', '𒋩']",𒁹𒌋𒌋𒉡𒆠𒀸𒋩,{[m]}man-nu-ki-aš+šur,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,PN,P514232,31,2,witness
