Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
1285,P522562.20.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522562,20,1,penalties for litigation: contravention
1286,P522562.20.2,ṣābāni[people]N,{lu₂}ERIM.MEŠ,ṣābāni,ṣābu,people,N,"['𒇽', '𒂟', '𒈨𒌍']",𒇽𒂟𒈨𒌍,{LU₂}ERIM.MEŠ,"['complete', 'complete', 'complete']",0.0,,,P522562,20,2,penalties for litigation: contravention
1287,P522562.20.3,+bēl-ilki[labour-duty superior]N$bēl-ilkišunu,EN-il-ki-šu-nu,bēl-ilkišunu,bēl-ilki,labour-duty superior,N,"['𒂗', '𒅋', '𒆠', '𒋗', '𒉡']",𒂗𒅋𒆠𒋗𒉡,EN-il-ki-šu-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522562,20,3,penalties for litigation: contravention
1288,P522562.21.1,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522562,21,1,penalties for litigation: contravention
1289,P522562.21.2,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,P522562,21,2,penalties for litigation: contravention
1290,P522562.21.3,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522562,21,3,penalties for litigation: contravention
1291,P522562.22.1,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522562,22,1,penalties for litigation: contravention
1292,P522562.22.2,La-qepu[1]PN,{m}la-qe-pi,La-qepu,La-qepu,1,PN,"['𒁹', '𒆷', '𒆥', '𒉿']",𒁹𒆷𒆥𒉿,{m}la-qe-pi,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,22,2,penalties for litigation: contravention
1293,P522562.24.1,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522562,24,1,penalties for litigation: contravention
1294,P522562.24.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P522562,24,2,penalties for litigation: contravention
1295,P522562.24.3,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522562,24,3,penalties for litigation: contravention
1296,P522562.25.1,ubtaʾʾūni[seek]V,ub-ta-u-ni,ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522562,25,1,penalties for litigation: contravention
1297,P522562.25.2,n,10,,,,n,['𒌋'],𒌋,10,['complete'],0.0,,NUMBER,P522562,25,2,penalties for litigation: penalty
1298,P522562.25.3,manā[a unit of weight]N,MA,manā,manû,a unit of weight,N,['𒈠'],𒈠,MA,['complete'],0.0,,,P522562,25,3,penalties for litigation: penalty
1299,P522562.25.4,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P522562,25,4,penalties for litigation: penalty
1300,P522562.26.1,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,,NUMBER,P522562,26,1,penalties for litigation: penalty
1301,P522562.26.2,manā[a unit of weight]N,MA,manā,manû,a unit of weight,N,['𒈠'],𒈠,MA,['complete'],0.0,,,P522562,26,2,penalties for litigation: penalty
1302,P522562.26.3,hurāṣu[gold]N,KU₃.GI,hurāṣi,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,,P522562,26,3,penalties for litigation: penalty
1303,P522562.26.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522562,26,4,penalties for litigation: penalty
1304,P522562.26.5,burki[lap]N,bur-ki,burki,burku,lap,N,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,,,P522562,26,5,penalties for litigation: penalty
1305,P522562.26.6,Nergal[1]DN,{d}U.GUR,Nergal,Nergal,1,DN,"['𒀭', '𒌋', '𒄥']",𒀭𒌋𒄥,{d}U.GUR,"['complete', 'complete', 'complete']",0.0,,DN,P522562,26,6,penalties for litigation: penalty
1306,P522562.27.1,āšib[residing]AJ,a-šib,āšib,āšibu,residing,AJ,"['𒀀', '𒈨']",𒀀𒈨,a-šib,"['complete', 'complete']",0.0,,,P522562,27,1,penalties for litigation: penalty
1307,P522562.27.2,Marqasu[1]GN,{uru}mar-BAN,Marqasu,Marqasu,1,GN,"['𒌷', '𒈥', '𒉼']",𒌷𒈥𒉼,{URU}mar-BAN,"['complete', 'complete', 'complete']",0.0,,GN,P522562,27,2,penalties for litigation: penalty
1308,P522562.27.3,išakkan[place]V,GAR-an,išakkan,šakānu,place,V,"['𒃻', '𒀭']",𒃻𒀭,GAR-an,"['complete', 'complete']",0.0,,,P522562,27,3,penalties for litigation: penalty
1309,P522562.28.1,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P522562,28,1,penalties for litigation: penalty
1310,P522562.28.2,+ešriātu[tenfold]AV$ešrāte,10.MEŠ-te,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍', '𒋼']",𒌋𒈨𒌍𒋼,10.MEŠ-te,"['complete', 'complete', 'complete']",0.0,,,P522562,28,2,penalties for litigation: penalty
1311,P522562.28.3,ina[to]PRP,ina,ina,ina,to,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522562,28,3,penalties for litigation: penalty
1312,P522562.28.4,bēlīšu[owner]N,EN-šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,,,P522562,28,4,penalties for litigation: penalty
1313,P522562.28.5,utâr[return]V,GUR,utâr,târu,return,V,['𒄥'],𒄥,GUR,['complete'],0.0,,,P522562,28,5,penalties for litigation: penalty
1314,P522562.29.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522562,29,1,penalties for litigation: penalty
1315,P522562.29.2,dēnīšu[lawsuit]N,de-⸢ni-šu₂⸣,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-⸢ni-šu₂⸣,"['complete', 'damaged', 'damaged']",0.33,,,P522562,29,2,penalties for litigation: penalty
1316,P522562.29.3,idabbub[contest]V,DUG₄.DUG₄,idabbub,dabābu,contest,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522562,29,3,penalties for litigation: penalty
1317,P522562.29.4,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,,P522562,29,4,penalties for litigation: penalty
1318,P522562.29.5,ilaqqe[succeed]V,i-laq-qe,ilaqqe,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qe,"['complete', 'complete', 'complete']",0.0,,,P522562,29,5,penalties for litigation: penalty
1319,P522562.30.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,30,1,witness
1320,P522562.30.2,Bel-Harran-isseʾa[1]PN,{m}⸢EN⸣-KASKAL-KI-ia,Bel-Harran-isseʾa,Bel-Harran-isseʾa,1,PN,"['𒁹', '𒂗', '𒆜', '𒆠', '𒅀']",𒁹𒂗𒆜𒆠𒅀,{m}⸢EN⸣-KASKAL-KI-ia,"['complete', 'damaged', 'complete', 'complete', 'complete']",0.1,,PN,P522562,30,2,witness
1321,P522562.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,31,1,witness
1322,P522562.31.2,Nabu-nammir[1]PN,{m}{d}PA-ZALAG₂-ir,Nabu-nammir,Nabu-nammir,1,PN,"['𒁹', '𒀭', '𒉺', '𒂟', '𒅕']",𒁹𒀭𒉺𒂟𒅕,{m}{d}PA-ZALAG₂-ir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,31,2,witness
1323,P522562.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,32,1,witness
1324,P522562.32.2,+Eṣidayu[]PN$Eṣidaya,{m}e-ṣi-da-a-a,Eṣidaya,Eṣidayu,1,PN,"['𒁹', '𒂊', '𒍢', '𒁕', '𒀀', '𒀀']",𒁹𒂊𒍢𒁕𒀀𒀀,{m}e-ṣi-da-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,32,2,witness
1325,P522562.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,33,1,witness
1326,P522562.33.2,Hambi[1]PN,{m}ha-am-bi-i,Hambi,Hambi,1,PN,"['𒁹', '𒄩', '𒄠', '𒁉', '𒄿']",𒁹𒄩𒄠𒁉𒄿,{m}ha-am-bi-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,33,2,witness
1327,P522562.34.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,34,1,witness
1328,P522562.34.2,Seʾ-mabaʾ[1]PN,{m}se-ʾ-ma-ba-ʾ,Seʾ-mabaʾ,Seʾ-mabaʾ,1,PN,"['𒁹', '𒋛', '𒀪', '𒈠', '𒁀', '𒀪']",𒁹𒋛𒀪𒈠𒁀𒀪,{m}se-ʾ-ma-ba-ʾ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,34,2,witness
1329,P522562.35.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,35,1,witness
1330,P522562.35.2,Abni[1]PN,{m}ab-ni-i,Abni,Abni,1,PN,"['𒁹', '𒀊', '𒉌', '𒄿']",𒁹𒀊𒉌𒄿,{m}ab-ni-i,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,35,2,witness
1331,P522562.36.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,36,1,witness
1332,P522562.36.2,Adad-aplu-iddina[1]PN,{m}10-A-SUM-na,Adad-aplu-iddina,Adad-aplu-iddina,1,PN,"['𒁹', '𒌋', '𒀀', '𒋧', '𒈾']",𒁹𒌋𒀀𒋧𒈾,{m}10-A-SUM-na,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,36,2,witness
1333,P522562.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,37,1,witness
1334,P522562.37.2,Gutiapa[1]PN,{m}gu-ti-a-pa,Gutiapa,Gudiapa,1,PN,"['𒁹', '𒄖', '𒋾', '𒀀', '𒉺']",𒁹𒄖𒋾𒀀𒉺,{m}gu-ti-a-pa,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,37,2,witness
1335,P522562.38.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,38,1,witness
1336,P522562.38.2,Dašanu[1]PN,{m}da-ša₂-a-nu,Dašanu,Dašanu,1,PN,"['𒁹', '𒁕', '𒃻', '𒀀', '𒉡']",𒁹𒁕𒃻𒀀𒉡,{m}da-ša₂-a-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,38,2,witness
1337,P522562.39.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,39,1,witness
1338,P522562.39.2,Bur-naṭaru[1]PN,{m}bur-na-ṭar-ru,Bur-naṭaru,Bur-naṭaru,1,PN,"['𒁹', '𒁓', '𒈾', '𒋻', '𒊒']",𒁹𒁓𒈾𒋻𒊒,{m}bur-na-ṭar-ru,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,39,2,witness
1339,P522562.40.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,40,1,witness
1340,P522562.40.2,+Mugallu[]PN$Mugalli,{m}mu-gal-li,Mugalli,Mugallu,1,PN,"['𒁹', '𒈬', '𒃲', '𒇷']",𒁹𒈬𒃲𒇷,{m}mu-gal-li,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,40,2,witness
1341,P522562.41.1,Elulu[1]MN,{iti}KIN,Elulu,Elulu,1,MN,"['𒌗', '𒆥']",𒌗𒆥,{ITI}KIN,"['complete', 'complete']",0.0,,MN,P522562,41,1,date
1342,P522562.41.2,u,UD-28-KAM₂,,,,u,"['𒌓', '𒌋𒌋𒐍', '𒆚']",𒌓𒌋𒌋𒐍𒆚,UD-28-KAM₂,"['complete', 'complete', 'complete']",0.0,,,P522562,41,2,date
1343,P522562.43.1,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,,P522562,43,1,date
1344,P522562.43.2,Šamaš-kašid-ayyabi[1]PN,{m}{d}UTU-KUR-a-a-bi,Šamaš-kašid-ayyabi,Šamaš-kašid-ayyabi,1,PN,"['𒁹', '𒀭', '𒌓', '𒆳', '𒀀', '𒀀', '𒁉']",𒁹𒀭𒌓𒆳𒀀𒀀𒁉,{m}{d}UTU-KUR-a-a-bi,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,43,2,date
1345,P522562.45.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522562,45,1,witness
1346,P522562.45.2,Nabu-nadin-šumi[1]PN,{m}{d}PA-SUM-MU,Nabu-nadin-šumi,Nabu-nadin-šumi,1,PN,"['𒁹', '𒀭', '𒉺', '𒋧', '𒈬']",𒁹𒀭𒉺𒋧𒈬,{m}{d}PA-SUM-MU,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522562,45,2,witness
1347,P522562.45.3,ṭupšarru[scribe]N,{lu₂}A.BA,ṭupšarru,ṭupšarru,scribe,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,,,P522562,45,3,witness
