Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
12358,P225193.2.1,kunuk[seal]N,{na₄}[KIŠIB],N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}[KIŠIB],"['complete', 'missing']",0.5,kunuk,kunukku,seal,,P225193,2,1,seal identification
12359,P225193.2.2,Sin-naʾdi[1]PN,{1}{d}30-I,PN,"['𒁹', '𒀭', '𒌍', '𒄿']",𒁹𒀭𒌍𒄿,{1}{d}⸢30⸣-I,"['complete', 'complete', 'damaged', 'complete']",0.12,Sin-naʾdi,Sin-naʾdi,1,PN,P225193,2,2,seal identification
12360,P225193.3.1,mār[son]N,⸢DUMU⸣,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,mār,māru,son,,P225193,3,1,seal identification
12361,P225193.3.2,u,{1}⸢x⸣-di-a,u,"['𒁹', 'X', '𒁲', '𒀀']",𒁹X𒁲𒀀,{1}⸢x⸣-di-a,"['complete', 'damaged', 'complete', 'complete']",0.12,,,,,P225193,3,2,seal identification
12362,P225193.3.3,u,{uru}[x]+x,u,"['𒌷', 'X', 'X']",𒌷XX,{URU}[x]+x,"['complete', 'missing', 'complete']",0.33,,,,,P225193,3,3,seal identification
12363,P225193.4.1,bēl[owner]N,⸢EN,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,,P225193,4,1,seal identification
12364,P225193.4.2,amtīšu[maid]N,GEME₂⸣-šu₂,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,⸢GEME₂⸣-šu₂,"['damaged', 'complete']",0.25,amtīšu,amtu,maid,,P225193,4,2,seal identification
12365,P225193.4.3,tadāni[giving]'N,SUM-⸢ni⸣,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-⸢ni⸣,"['complete', 'damaged']",0.25,tadāni,tadānu,giving,,P225193,4,3,seal identification
12366,P225193.8.1,+Ma...[]PN$,{mi₂}ma-[(x)]-⸢x⸣-a-⸢x,PN,"['𒊩', '𒈠', 'X', 'X', '𒀀', 'X']",𒊩𒈠XX𒀀X,{MI₂}ma-[x]-⸢x⸣-a-⸢x⸣,"['complete', 'complete', 'missing', 'damaged', 'complete', 'damaged']",0.33,Ma...,Ma...,1,PN,P225193,8,1,object sold
12367,P225193.8.2,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P225193,8,2,object sold
12368,P225193.8.3,amtušu[slave-girl]N,GEME₂⸣-šu₂,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,⸢GEME₂⸣-šu₂,"['damaged', 'complete']",0.25,amtušu,amtu,slave-girl,,P225193,8,3,object sold
12369,P225193.9.1,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P225193,9,1,object sold
12370,P225193.9.2,Sin-naʾdi[1]PN,{1}{d}30-I,PN,"['𒁹', '𒀭', '𒌍', '𒄿']",𒁹𒀭𒌍𒄿,{1}{d}30-I,"['complete', 'complete', 'complete', 'complete']",0.0,Sin-naʾdi,Sin-naʾdi,1,PN,P225193,9,2,object sold
12371,P225193.10.1,uppišma[contract]V,u₂-piš-ma,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P225193,10,1,initiation of transaction
12372,P225193.10.2,+Ubru-Allaya[]PN$,{1}SUHUŠ-al-la-a.a,PN,"['𒁹', '𒁼', '𒀠', '𒆷', '𒀀', '𒀀']",𒁹𒁼𒀠𒆷𒀀𒀀,{1}SUHUŠ-al-la-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ubru-Allaya,Ubru-Allaya,1,PN,P225193,10,2,initiation of transaction
