Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
4524,P514277.8.1,uppišma[contract]V,up-piš-ma,uppišma,epēšu,contract,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,,P514277,8,1,initiation of transaction
4525,P514277.8.2,Nabu-zeru-iddina[1]PN,{m}{⸢d}PA-NUMUN⸣-AŠ,Nabu-zeru-iddina,Nabu-zeru-iddina,1,PN,"['𒁹', '𒀭', '𒉺', '𒆰', '𒀸']",𒁹𒀭𒉺𒆰𒀸,{m}{⸢d⸣}⸢PA-NUMUN⸣-AŠ,"['complete', 'damaged', 'damaged', 'damaged', 'complete']",0.3,PN,P514277,8,2,initiation of transaction
4526,P514277.8.3,ṭupšarru[scribe]N,⸢A⸣.[BA],ṭupšarru,ṭupšarru,scribe,N,"['𒀀', '𒁀']",𒀀𒁀,⸢A⸣.[BA],"['damaged', 'missing']",0.75,,P514277,8,3,initiation of transaction
4527,P514277.9.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514277,9,1,price
4528,P514277.9.2,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,P514277,9,2,price
4529,P514277.9.3,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514277,9,3,price
4530,P514277.9.4,n,1/2,,,,n,['𒈦'],𒈦,1/2,['complete'],0.0,NUMBER,P514277,9,4,price
4531,P514277.9.5,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514277,9,5,price
4532,P514277.9.6,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P514277,9,6,price
4533,P514277.10.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514277,10,1,price
4534,P514277.10.2,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,P514277,10,2,price
4535,P514277.10.3,n,5,,,,n,['𒐊'],𒐊,5,['complete'],0.0,NUMBER,P514277,10,3,price
4536,P514277.10.4,šiqlu[unit//a unit of weight]N'N$šiqlī,GIN₂($Text: UDU$).MEŠ,šiqlī,šiqlu,a unit of weight,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂MEŠ,"['complete', 'complete']",0.0,,P514277,10,4,price
4537,P514277.10.5,dannūti[strong]AJ,dan-nu-ti,dannūti,dannu,strong,AJ,"['𒆗', '𒉡', '𒋾']",𒆗𒉡𒋾,dan-nu-ti,"['complete', 'complete', 'complete']",0.0,,P514277,10,5,price
4538,P514277.11.1,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514277,11,1,completion of transaction
4539,P514277.11.2,pānu[front]N$pān,IGI,pān,pānu,front,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514277,11,2,completion of transaction
4540,P514277.11.3,Zeru-ken[]PN$,{m}NUMUN-GIN,Zeru-ken,Zeru-ken,1,PN,"['𒁹', '𒆰', '𒁺']",𒁹𒆰𒁺,{m}NUMUN-GIN,"['complete', 'complete', 'complete']",0.0,PN,P514277,11,3,completion of transaction
4541,P514277.11.4,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514277,11,4,completion of transaction
4542,P514277.11.5,Bel-naʾdi[]PN$,{⸢m⸣}[EN-I],Bel-naʾdi,Bel-naʾdi,1,PN,"['𒁹', '𒂗', '𒄿']",𒁹𒂗𒄿,{⸢m⸣}[EN-I],"['damaged', 'missing', 'missing']",0.83,PN,P514277,11,5,completion of transaction
4543,P514277.12.1,ilqi[purchase]V,il-qi,ilqi,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,,P514277,12,1,completion of transaction
4544,P514277.12.2,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P514277,12,2,confirmation of transfer 1
4545,P514277.12.3,gammur[finished]AJ,gam-⸢mur⸣,gammur,gammuru,finished,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-⸢mur⸣,"['complete', 'damaged']",0.25,,P514277,12,3,confirmation of transfer 1
4546,P514277.13.1,tadnu[given//paid]AJ'AJ$tādin,ta-a-din,tādin,tadnu,paid,AJ,"['𒋫', '𒀀', '𒁷']",𒋫𒀀𒁷,ta-a-din,"['complete', 'complete', 'complete']",0.0,,P514277,13,1,confirmation of transfer 1
4547,P514277.13.2,tuāru[revocation]'N,⸢tu₂⸣-a-ru,tuāru,târu,revocation,V,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,⸢tu₂⸣-a-ru,"['damaged', 'complete', 'complete']",0.17,,P514277,13,2,exclusion of litigation
4548,P514277.13.3,dēnu[lawsuit]N,[de-e-nu],dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,,P514277,13,3,exclusion of litigation
4549,P514277.14.1,dabābu[litigation]'N,⸢DU₁₁.DU₁₁,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,⸢DU₁₁⸣.⸢DU₁₁⸣,"['damaged', 'damaged']",0.5,,P514277,14,1,exclusion of litigation
4550,P514277.14.2,lāšu[(there) is not]V,la-a⸣-[šu₂],lāšu,laššu,(there) is not,V,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,⸢la-a⸣-[šu₂],"['damaged', 'damaged', 'missing']",0.67,,P514277,14,2,exclusion of litigation
4551,P514277.16.1,mannu[who?//whoever]QP'XP$,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P514277,16,1,penalties for litigation: contravention
4552,P514277.16.2,ša[that]REL,ša₂,ša,ša,that,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514277,16,2,penalties for litigation: contravention
4553,P514277.16.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514277,16,3,penalties for litigation: contravention
4554,P514277.16.4,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P514277,16,4,penalties for litigation: contravention
4555,P514277.16.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514277,16,5,penalties for litigation: contravention
4556,P514277.16.6,matīma[ever]AV$matēma,[ma-te-ma],matēma,matīma,ever,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,P514277,16,6,penalties for litigation: contravention
4557,P514277.17.1,parāku[lie across//contravene]V'V$iparrakūni,GIB-u-ni,iparrakūni,parāku,contravene,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,GIB-u-ni,"['complete', 'complete', 'complete']",0.0,,P514277,17,1,penalties for litigation: contravention
4558,P514277.17.2,mā[saying]PRP,ma-a,mā,mā,saying,PRP,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,P514277,17,2,penalties for litigation: contravention
4559,P514277.17.3,issu[woman]N,⸢MUNUS⸣,issu,sinništu,woman,N,['𒊩'],𒊩,⸢MUNUS⸣,['damaged'],0.5,,P514277,17,3,penalties for litigation: contravention
4560,P514277.17.4,šuātu[this]'DP,[šu-a-tu₂],šuātu,šuāti,this,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,[šu-a-tu₂],"['missing', 'missing', 'missing']",1.0,,P514277,17,4,penalties for litigation: contravention
4561,P514277.18.1,apaṭṭar[release]V,a-paṭ-⸢ṭar⸣,apaṭṭar,paṭāru,release,V,"['𒀀', '𒉻', '𒋻']",𒀀𒉻𒋻,a-paṭ-⸢ṭar⸣,"['complete', 'complete', 'damaged']",0.17,,P514277,18,1,penalties for litigation: contravention
4562,P514277.18.2,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P514277,18,2,penalties for litigation: penalty
4563,P514277.18.3,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,P514277,18,3,penalties for litigation: penalty
4564,P514277.18.4,ešriātu[tenfold]AV$ešrāte,10.MEŠ-[te],ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍', '𒋼']",𒌋𒈨𒌍𒋼,10.MEŠ-[te],"['complete', 'complete', 'missing']",0.33,,P514277,18,4,penalties for litigation: penalty
4565,P514277.19.1,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,P514277,19,1,penalties for litigation: penalty
4566,P514277.19.2,bēlēšu[lord]N,EN.MEŠ-šu₂,bēlēšu,bēlu,lord,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514277,19,2,penalties for litigation: penalty
4567,P514277.19.3,târu[turn//return]V'V$utâra,GUR-⸢ra⸣,utâra,târu,return,V,"['𒄥', '𒊏']",𒄥𒊏,GUR-⸢ra⸣,"['complete', 'damaged']",0.25,,P514277,19,3,penalties for litigation: penalty
4568,P514277.19.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514277,19,4,penalties for litigation: penalty
4569,P514277.19.5,dēnīšu[lawsuit]N,⸢de⸣-[ni-šu₂],dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,⸢de⸣-[ni-šu₂],"['damaged', 'missing', 'missing']",0.83,,P514277,19,5,penalties for litigation: penalty
4570,P514277.20.1,idabbubma[contest]V,DU₁₁.DU₁₁-ma,idabbubma,dabābu,contest,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DU₁₁.DU₁₁-ma,"['complete', 'complete', 'complete']",0.0,,P514277,20,1,penalties for litigation: penalty
4571,P514277.20.2,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,P514277,20,2,penalties for litigation: penalty
4572,P514277.20.3,ilaqqi[succeed]V,i-⸢laq⸣-[qi],ilaqqi,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-⸢laq⸣-[qi],"['complete', 'damaged', 'missing']",0.5,,P514277,20,3,penalties for litigation: penalty
4573,P514277.21.1,Aššur[]DN$,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514277,21,1,penalties for litigation: penalty
4574,P514277.21.2,Šamaš[1]DN,{d}UTU,Šamaš,Šamaš,1,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,DN,P514277,21,2,penalties for litigation: penalty
4575,P514277.21.3,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,lu,['complete'],0.0,,P514277,21,3,penalties for litigation: penalty
4576,P514277.21.4,bēl[lord]N,EN,bēl,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,P514277,21,4,penalties for litigation: penalty
4577,P514277.21.5,dēnīšu[lawsuit]N,⸢de⸣-[ni-šu₂],dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,⸢de⸣-[ni-šu₂],"['damaged', 'missing', 'missing']",0.83,,P514277,21,5,penalties for litigation: penalty
4578,P514277.22.1,adê[treaty]N,a-de-e,adê,adû,treaty,N,"['𒀀', '𒁲', '𒂊']",𒀀𒁲𒂊,a-de-e,"['complete', 'complete', 'complete']",0.0,,P514277,22,1,penalties for litigation: penalty
4579,P514277.22.2,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514277,22,2,penalties for litigation: penalty
4580,P514277.22.3,šarri[king]N,LUGAL,šarri,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,P514277,22,3,penalties for litigation: penalty
4581,P514277.22.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514277,22,4,penalties for litigation: penalty
4582,P514277.22.5,qātu[hand]N$qātēšu,ŠU.2-šu₂,qātēšu,qātu,hand,N,"['𒋗', '𒈫', '𒋙']",𒋗𒈫𒋙,ŠU.[2-šu₂],"['complete', 'missing', 'missing']",0.67,,P514277,22,5,penalties for litigation: penalty
4583,P514277.22.6,lubaʾʾiu[seek]V,lu-ba-ʾi-u],lubaʾʾiu,buʾʾû,seek,V,"['𒇻', '𒁀', '𒀪', '𒌋']",𒇻𒁀𒀪𒌋,[lu-ba-ʾi-u],"['missing', 'missing', 'missing', 'missing']",1.0,,P514277,22,6,penalties for litigation: penalty
4584,P514277.23.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514277,23,1,witness
4585,P514277.23.2,Habil-kenu[]PN$,{m}ha-⸢bil₂-GIN⸣,Habil-kenu,Habil-kenu,1,PN,"['𒁹', '𒄩', '𒉋', '𒁺']",𒁹𒄩𒉋𒁺,{m}ha-⸢bil₂-GIN⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,PN,P514277,23,2,witness
4586,P514277.24.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514277,24,1,witness
4587,P514277.24.2,Adallal[]PN$,{m}a-dal-[lal],Adallal,Adallal,1,PN,"['𒁹', '𒀀', '𒊑', '𒇲']",𒁹𒀀𒊑𒇲,{m}a-dal-[lal],"['complete', 'complete', 'complete', 'missing']",0.25,PN,P514277,24,2,witness
4588,P514277.25.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514277,25,1,witness
4589,P514277.25.2,Ilu-gabbu-ileʾʾi[]PN$,{m}DINGIR-gab-[bu-ZU],Ilu-gabbu-ileʾʾi,Ilu-gabbu-ileʾʾi,1,PN,"['𒁹', '𒀭', '𒃮', '𒁍', '𒍪']",𒁹𒀭𒃮𒁍𒍪,{m}DINGIR-gab-[bu-ZU],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,PN,P514277,25,2,witness
4590,P514277.26.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514277,26,1,witness
4591,P514277.26.2,Apladad-rahimu[]PN$Apladad-rahime,{m}A.10-ra-[hi-me],Apladad-rahime,Apladad-rahimu,1,PN,"['𒁹', '𒀀', '𒌋', '𒊏', '𒄭', '𒈨']",𒁹𒀀𒌋𒊏𒄭𒈨,{m}A.10-ra-[hi-me],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.33,PN,P514277,26,2,witness
4592,P514277.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514277,27,1,witness
4593,P514277.27.2,Dadi-eriba[]PN$,{m}U.U-SU,Dadi-eriba,Dadi-eriba,1,PN,"['𒁹', '𒌋', '𒌋', '𒋢']",𒁹𒌋𒌋𒋢,{m}U.U-SU,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514277,27,2,witness
4594,P514277.28.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514277,28,1,witness
4595,P514277.28.2,Nani[]PN$,{m}na-ni-⸢i⸣,Nani,Nani,1,PN,"['𒁹', '𒈾', '𒉌', '𒄿']",𒁹𒈾𒉌𒄿,{m}na-ni-⸢i⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514277,28,2,witness
4596,P514277.29.1,Ayaru[Iyyar]MN$,{iti}GU₄,Ayaru,Ayaru,Iyyar,MN,"['𒌗', '𒄞']",𒌗𒄞,{ITI}GU₄,"['complete', 'complete']",0.0,MN,P514277,29,1,date
4597,P514277.29.2,X,UD.4+n.[KAM/KAM₂],,,,X,"['𒌓', '𒐉', 'X', '𒄰', '𒆚']",𒌓𒐉X𒄰𒆚,UD.⸢4⸣+⸢n⸣.[KAM]/[KAM₂],"['complete', 'damaged', 'damaged', 'missing', 'missing']",0.6,,P514277,29,2,date
4598,P514277.30.1,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P514277,30,1,date
4599,P514277.30.2,Bulluṭu[]PN$Bulluṭ,{m}bu-⸢luṭ⸣,Bulluṭ,Bulluṭu,1,PN,"['𒁹', '𒁍', '𒂁']",𒁹𒁍𒂁,{m}bu-⸢luṭ⸣,"['complete', 'complete', 'damaged']",0.17,PN,P514277,30,2,date
