Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,text,line,word,mask,annotation
627,P522460.10.2,%akk-x-neoass:{m}a-ba-a=,{m}a-ba-a,"['𒁹', '𒀀', '𒁀', '𒀀']",𒁹𒀀𒁀𒀀,{m}a-ba-a,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,10,2,,initiation of transaction
628,P522460.11.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,P522460,11,1,,price
629,P522460.11.2,%akk-x-neoass:lib-bi=,lib-bi,"['𒈜', '𒁉']",𒈜𒁉,lib-bi,"['complete', 'complete']",0.0,P522460,11,2,,price
630,P522460.11.3,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,P522460,11,3,,price
631,P522460.11.4,%akk-x-neoass:1/2=,1/2,['𒈦'],𒈦,1/2,['complete'],0.0,P522460,11,4,,price
632,P522460.11.5,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,P522460,11,5,,price
633,P522460.11.6,%akk-x-neoass:KUG.UD=,KUG.UD,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,P522460,11,6,,price
634,P522460.12.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,P522460,12,1,,price
635,P522460.12.2,%akk-x-neoass:{URU}gar₃-ga-mis=,{uru}gar₃-ga-mis,"['𒌷', '𒃼', '𒂵', '𒈩']",𒌷𒃼𒂵𒈩,{URU}gar₃-ga-mis,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,12,2,,price
636,P522460.13.1,%akk-x-neoass:il-qi-iʾ=,il-qi-iʾ,"['𒅋', '𒆥', '𒀪']",𒅋𒆥𒀪,il-qi-iʾ,"['complete', 'complete', 'complete']",0.0,P522460,13,1,,completion of transaction
637,P522460.13.2,%akk-x-neoass:kas-pu=,kas-pu,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,P522460,13,2,,confirmation of transfer 1
638,P522460.14.1,%akk-x-neoass:ga-mur=,ga-mur,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,P522460,14,1,,confirmation of transfer 1
639,P522460.14.2,%akk-x-neoass:ta-SUM-ni=,ta-SUM-ni,"['𒋫', '𒋧', '𒉌']",𒋫𒋧𒉌,ta-SUM-ni,"['complete', 'complete', 'complete']",0.0,P522460,14,2,,confirmation of transfer 1
640,P522460.15.1,%akk-x-neoass:MI₂=,MI₂,['𒊩'],𒊩,MI₂,['complete'],0.0,P522460,15,1,,confirmation of transfer 2
641,P522460.15.2,%akk-x-neoass:šu-a-tu=,šu-a-tu,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,šu-a-tu,"['complete', 'complete', 'complete']",0.0,P522460,15,2,,confirmation of transfer 2
642,P522460.15.3,%akk-x-neoass:za-ar-pa-at=,za-ar-pa-(at),"['𒍝', '𒅈', '𒉺', '𒀜']",𒍝𒅈𒉺𒀜,za-ar-pa-at,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,15,3,,confirmation of transfer 2
643,P522460.16.1,%akk-x-neoass:na-ši-at=,na-ši-at,"['𒈾', '𒅆', '𒀜']",𒈾𒅆𒀜,na-ši-at,"['complete', 'complete', 'complete']",0.0,P522460,16,1,,confirmation of transfer 2
644,P522460.16.2,%akk-x-neoass:tu-a-ru=,tu-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,P522460,16,2,,exclusion of litigation
645,P522460.17.1,%akk-x-neoass:de-nu=,de-nu,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,P522460,17,1,,exclusion of litigation
646,P522460.17.2,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,P522460,17,2,,exclusion of litigation
647,P522460.18.1,%akk-x-neoass:la-aš₂-šu=,la-aš₂-šu,"['𒆷', '𒀾', '𒋗']",𒆷𒀾𒋗,la-aš₂-šu,"['complete', 'complete', 'complete']",0.0,P522460,18,1,,exclusion of litigation
648,P522460.20.1,%akk-x-neoass:man-nu=,man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,P522460,20,1,,penalties for litigation: contravention
649,P522460.20.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,P522460,20,2,,penalties for litigation: contravention
650,P522460.20.3,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,P522460,20,3,,penalties for litigation: contravention
651,P522460.20.4,%akk-x-neoass:ur-kiš=,ur-kiš,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,P522460,20,4,,penalties for litigation: contravention
652,P522460.21.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,P522460,21,1,,penalties for litigation: contravention
653,P522460.21.2,%akk-x-neoass:ma-ti-mi=,ma-ti-mi,"['𒈠', '𒋾', '𒈪']",𒈠𒋾𒈪,ma-ti-mi,"['complete', 'complete', 'complete']",0.0,P522460,21,2,,penalties for litigation: contravention
654,P522460.22.1,%akk-x-neoass:i-bal-ka-tu-u-ni=,i-bal-ka-tu-u-ni,"['𒄿', '𒁄', '𒅗', '𒌅', '𒌋', '𒉌']",𒄿𒁄𒅗𒌅𒌋𒉌,i-bal-ka-tu-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,22,1,,penalties for litigation: contravention
655,P522460.24.1,%akk-x-neoass:03=,03,['0₃'],0₃,03,['complete'],0.0,P522460,24,1,,penalties for litigation: penalty
656,P522460.24.2,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,P522460,24,2,,penalties for litigation: penalty
657,P522460.24.3,%akk-x-neoass:KUG.UD=,KUG.UD,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,P522460,24,3,,penalties for litigation: penalty
658,P522460.25.1,%akk-x-neoass:i-SUM-an=,i-SUM-an,"['𒄿', '𒋧', '𒀭']",𒄿𒋧𒀭,i-SUM-an,"['complete', 'complete', 'complete']",0.0,P522460,25,1,,penalties for litigation: penalty
659,P522460.25.2,%akk-x-neoass:MI₂=,MI₂,['𒊩'],𒊩,MI₂,['complete'],0.0,P522460,25,2,,penalties for litigation: penalty
660,P522460.25.3,%akk-x-neoass:i-pa-ṭar=,i-pa-ṭar,"['𒄿', '𒉺', '𒋻']",𒄿𒉺𒋻,i-pa-ṭar,"['complete', 'complete', 'complete']",0.0,P522460,25,3,,penalties for litigation: penalty
661,P522460.27.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,27,1,,witness
662,P522460.27.2,%akk-x-neoass:{m}aš-šur-ZU-PAB=,{m}aš-šur-ZU-PAB,"['𒁹', '𒀸', '𒋩', '𒍪', '𒉽']",𒁹𒀸𒋩𒍪𒉽,{m}aš-šur-ZU-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,27,2,,witness
663,P522460.27.3,%akk-x-neoass:ha-za-nu=,ha-za-nu,"['𒄩', '𒍝', '𒉡']",𒄩𒍝𒉡,ha-za-nu,"['complete', 'complete', 'complete']",0.0,P522460,27,3,,witness
664,P522460.28.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,28,1,,witness
665,P522460.28.2,%akk-x-neoass:{m}pa-qa-ha=,{m}pa-qa-ha,"['𒁹', '𒉺', '𒋡', '𒄩']",𒁹𒉺𒋡𒄩,{m}pa-qa-ha,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,28,2,,witness
666,P522460.29.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,29,1,,witness
667,P522460.29.2,%akk-x-neoass:{m}gab-bi-ia=,{m}gab-bi-ia,"['𒁹', '𒃮', '𒁉', '𒅀']",𒁹𒃮𒁉𒅀,{m}gab-bi-ia,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,29,2,,witness
668,P522460.30.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,30,1,,witness
669,P522460.30.2,%akk-x-neoass:{m}I-15=,{m}I-15,"['𒁹', '𒄿', '𒌋𒐊']",𒁹𒄿𒌋𒐊,{m}I-15,"['complete', 'complete', 'complete']",0.0,P522460,30,2,,witness
670,P522460.30.3,%akk-x-neoass:GAL-ki-ṣir=,GAL-ki-ṣir,"['𒃲', '𒆠', '𒈲']",𒃲𒆠𒈲,GAL-ki-ṣir,"['complete', 'complete', 'complete']",0.0,P522460,30,3,,witness
671,P522460.31.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,31,1,,witness
672,P522460.31.2,%akk-x-neoass:{m}AD-DUG₃.GA=,{m}AD-DUG₃.GA,"['𒁹', '𒀜', '𒄭', '𒂵']",𒁹𒀜𒄭𒂵,{m}AD-DUG₃.GA,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,31,2,,witness
673,P522460.32.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,32,1,,witness
674,P522460.32.2,%akk-x-neoass:{m}man-nu-ki-{URU}NINA=,{m}man-nu-ki-{uru}NINA,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒌷', '𒀏']",𒁹𒌋𒌋𒉡𒆠𒌷𒀏,{m}man-nu-ki-{URU}NINA,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,32,2,,witness
675,P522460.33.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,33,1,,witness
676,P522460.33.2,%akk-x-neoass:{m}sa-gi-15=,{m}sa-gi-15,"['𒁹', '𒊓', '𒄀', '𒌋𒐊']",𒁹𒊓𒄀𒌋𒐊,{m}sa-gi-15,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,33,2,,witness
677,P522460.34.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,34,1,,witness
678,P522460.34.2,%akk-x-neoass:{m}suk-a.a=,{m}suk-a.a,"['𒁹', '𒆹', '𒀀', '𒀀']",𒁹𒆹𒀀𒀀,{m}suk-a.a,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,34,2,,witness
679,P522460.35.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,35,1,,witness
680,P522460.35.2,%akk-x-neoass:{m}{ITI}AB-a.a=,{m}{iti}AB-a.a,"['𒁹', '𒌗', '𒀊', '𒀀', '𒀀']",𒁹𒌗𒀊𒀀𒀀,{m}{ITI}AB-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,35,2,,witness
681,P522460.36.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,36,1,,witness
682,P522460.36.2,%akk-x-neoass:{m}ba-al-a-su-ri=,{m}ba-al-a-su-ri,"['𒁹', '𒁀', '𒀠', '𒀀', '𒋢', '𒊑']",𒁹𒁀𒀠𒀀𒋢𒊑,{m}ba-al-a-su-ri,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,36,2,,witness
683,P522460.37.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,37,1,,witness
684,P522460.37.2,%akk-x-neoass:{m}EN-PAB-ir=,{m}EN-PAB-ir,"['𒁹', '𒂗', '𒉽', '𒅕']",𒁹𒂗𒉽𒅕,{m}EN-PAB-ir,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,37,2,,witness
685,P522460.38.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,38,1,,witness
686,P522460.38.2,%akk-x-neoass:{m}{d}UTU-SU=,{m}{d}UTU-SU,"['𒁹', '𒀭', '𒌓', '𒋢']",𒁹𒀭𒌓𒋢,{m}{d}UTU-SU,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,38,2,,witness
687,P522460.39.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,39,1,,witness
688,P522460.39.2,%akk-x-neoass:{m}PAB-BAD₃=,{m}PAB-BAD₃,"['𒁹', '𒉽', '𒂦']",𒁹𒉽𒂦,{m}PAB-BAD₃,"['complete', 'complete', 'complete']",0.0,P522460,39,2,,witness
689,P522460.40.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,40,1,,witness
690,P522460.40.2,%akk-x-neoass:{m}GIR₃.2-aš-šur=,{m}GIR₃.2-aš-šur,"['𒁹', '𒄊', '𒈫', '𒀸', '𒋩']",𒁹𒄊𒈫𒀸𒋩,{m}GIR₃.2-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,40,2,,witness
691,P522460.41.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,41,1,,witness
692,P522460.41.2,%akk-x-neoass:{m}aš-šur-I=,{m}aš-šur-I,"['𒁹', '𒀸', '𒋩', '𒄿']",𒁹𒀸𒋩𒄿,{m}aš-šur-I,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,41,2,,witness
693,P522460.43.1,%akk-x-neoass:{ITI}0=,{iti}0,"['𒌗', '0']",𒌗0,{ITI}0,"['complete', 'complete']",0.0,P522460,43,1,,date
694,P522460.43.2,%akk-x-neoass:UD-22-KAM₂=,UD-22-KAM₂,"['𒌓', '𒌋𒌋𒈫', '𒆚']",𒌓𒌋𒌋𒈫𒆚,UD-22-KAM₂,"['complete', 'complete', 'complete']",0.0,P522460,43,2,,date
695,P522460.44.1,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,P522460,44,1,,date
696,P522460.44.2,%akk-x-neoass:{m}{ITI}AB-a.a=,{m}{iti}AB-a.a,"['𒁹', '𒌗', '𒀊', '𒀀', '𒀀']",𒁹𒌗𒀊𒀀𒀀,{m}{ITI}AB-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,44,2,,date
697,P522460.45.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,P522460,45,1,,date
698,P522460.45.2,%akk-x-neoass:E₂-GIBIL=,E₂-GIBIL,"['𒂍', '𒉋']",𒂍𒉋,E₂-GIBIL,"['complete', 'complete']",0.0,P522460,45,2,,date
699,P522460.47.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,47,1,,witness
700,P522460.47.2,%akk-x-neoass:{m}ARAD-a.a=,{m}ARAD-a.a,"['𒁹', '𒀴', '𒀀', '𒀀']",𒁹𒀴𒀀𒀀,{m}ARAD-a.a,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,47,2,,witness
701,P522460.47.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,47,3,,witness
702,P522460.47.4,%akk-x-neoass:{m}aš-šur-ri-x-x=,{m}aš-šur-ri-(x-x),"['𒁹', '𒀸', '𒋩', '𒊑', 'X', 'X']",𒁹𒀸𒋩𒊑XX,{m}aš-šur-ri-x-x,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,47,4,,witness
703,P522460.48.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,P522460,48,1,,witness
704,P522460.48.2,%akk-x-neoass:ANŠE.KUR.RA.MEŠ=,ANŠE.KUR.RA.MEŠ,"['𒀲', '𒆳', '𒊏', '𒈨𒌍']",𒀲𒆳𒊏𒈨𒌍,ANŠE.KUR.RA.MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,48,2,,witness
705,P522460.48.3,%akk-x-neoass:ta-da-na-ma=,ta-da-na-ma,"['𒋫', '𒁕', '𒈾', '𒈠']",𒋫𒁕𒈾𒈠,ta-da-na-ma,"['complete', 'complete', 'complete', 'complete']",0.0,P522460,48,3,,witness
706,P522460.49.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522460,49,1,,witness
707,P522460.49.2,%akk-x-neoass:{m}{d}PA-u₂-bal-liṭ-su=,{m}{d}PA-u₂-bal-liṭ-su,"['𒁹', '𒀭', '𒉺', '𒌑', '𒁄', '𒀖', '𒋢']",𒁹𒀭𒉺𒌑𒁄𒀖𒋢,{m}{d}PA-u₂-bal-liṭ-su,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522460,49,2,,witness
