Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
15909,P335225.2.1,{[na₄}KIŠIB,kunukku[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunukku,kunukku,seal,,P335225,2,1,seal identification
15910,P335225.2.2,{1}⸢ARAD⸣—{d}15,Urdu-Issar[1]PN$,PN,PN,"['𒁹', '𒀴', '𒀭', '15']",𒁹𒀴𒀭15,{[1]}⸢ARAD⸣-{d}15,"['missing', 'damaged', 'complete', 'complete']",0.38,Urdu-Issar,Urdu-Issar,1,,P335225,2,2,seal identification
15911,P335225.3.1,[EN,bēl[owner]N,,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,P335225,3,1,seal identification
15912,P335225.3.2,UN-MEŠ],nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,[UN-MEŠ],"['missing', 'missing']",1.0,nišē,nišu,people,,P335225,3,2,seal identification
15913,P335225.3.3,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335225,3,3,seal identification
15914,P335225.7.1,{1}mar—ia-te-eʾ,Mar-yateʾ[1]PN$,PN,PN,"['𒁹', '𒈥', '𒅀', '𒋼', '𒀪']",𒁹𒈥𒅀𒋼𒀪,{1}mar-ia-te-eʾ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mar-yateʾ,Mar-yateʾ,1,,P335225,7,1,object sold
15915,P335225.7.2,{1}se-eʾ—im-⸢me⸣,+Seʾ-immi[]PN$,PN,PN,"['𒁹', '𒋛', '𒀪', '𒅎', '𒈨']",𒁹𒋛𒀪𒅎𒈨,{1}se-eʾ-im-⸢me⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Seʾ-immi,Seʾ-immi,1,,P335225,7,2,object sold
15916,P335225.8.1,{1}mu-ra-a,Mura[1]PN$,PN,PN,"['𒁹', '𒈬', '𒊏', '𒀀']",𒁹𒈬𒊏𒀀,{[1]}mu-ra-a,"['missing', 'complete', 'complete', 'complete']",0.25,Mura,Mura,1,,P335225,8,1,object sold
15917,P335225.8.2,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335225,8,2,object sold
15918,P335225.8.3,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335225,8,3,object sold
15919,P335225.8.4,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335225,8,4,object sold
