Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
11967,P335194.5.1,{1}si-in—DU—IGI,Sin-alik-pani[1]PN$,PN,PN,"['𒁹', '𒋛', '𒅔', '𒁺', '𒅆']",𒁹𒋛𒅔𒁺𒅆,{1}si-in-DU-IGI,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Sin-alik-pani,Sin-alik-pani,1,,P335194,5,1,object sold
11968,P335194.5.2,{[lu₂}x,u,,u,"['𒇽', 'x']",𒇽x,{[LU₂]}[x],"['missing', 'missing']",1.0,,,,,P335194,5,2,object sold
11969,P335194.5.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335194,5,3,object sold
11970,P335194.5.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335194,5,4,object sold
11971,P335194.5.5,DUMU-šu₂],māršu[son]N,,N,"['𒌉', '𒋙']",𒌉𒋙,[DUMU-šu₂],"['missing', 'missing']",1.0,māršu,māru,son,,P335194,5,5,object sold
11972,P335194.6.1,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335194,6,1,object sold
11973,P335194.6.2,DUMU.MI₂-su,marʾussu[daughter]N,,N,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,DUMU.MI₂-su,"['complete', 'complete', 'complete']",0.0,marʾussu,mārtu,daughter,,P335194,6,2,object sold
11974,P335194.6.3,pir-su,pirsu[weaned]AJ,,AJ,"['𒌓', '𒋢']",𒌓𒋢,pir-su,"['complete', 'complete']",0.0,pirsu,pirsu,weaned,,P335194,6,3,object sold
11975,P335194.6.4,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335194,6,4,object sold
11976,P335194.6.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335194,6,5,object sold
