Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
6880,P517141.2.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P517141,2,1,seal identification
6881,P517141.2.2,Bel-ahu-uṣur[1]PN,{1}EN-PAB-PAB,PN,PN,"['𒁹', '𒂗', '𒉽', '𒉽']",𒁹𒂗𒉽𒉽,{1}EN-PAB-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-ahu-uṣur,Bel-ahu-uṣur,1,P517141,2,2,seal identification
6882,P517141.3.1,mār[son]N,DUMU,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,P517141,3,1,seal identification
6883,P517141.3.2,+La-tubašanni-Adad[]PN$,{1}la-tu₂-ba-ša₂-a-ni-{d}IM,PN,PN,"['𒁹', '𒆷', '𒌓', '𒁀', '𒃻', '𒀀', '𒉌', '𒀭', '𒅎']",𒁹𒆷𒌓𒁀𒃻𒀀𒉌𒀭𒅎,{1}la-tu₂-ba-ša₂-a-ni-{d}IM,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,La-tubašanni-Adad,La-tubašanni-Adad,1,P517141,3,2,seal identification
6884,P517141.4.1,+usandû[bird-catcher//fowler]N'N$sandû,{lu₂}DU₃.MUŠEN,,N,"['𒇽', '𒆕', '𒄷']",𒇽𒆕𒄷,{LU₂}DU₃.MUŠEN,"['complete', 'complete', 'complete']",0.0,sandû,usandû,fowler,P517141,4,1,seal identification
6885,P517141.4.2,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P517141,4,2,seal identification
6886,P517141.4.3,issi[woman]N&ēkalli[palace]N,MUNUS-E₂.GAL,,N,"['𒊩', '𒂍', '𒃲']",𒊩𒂍𒃲,MUNUS-E₂.GAL,"['complete', 'complete', 'complete']",0.0,issi,sinništu,woman,P517141,4,3,seal identification
6888,P517141.5.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P517141,5,1,seal identification
6889,P517141.5.2,issi[woman]N,MUNUS,,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,issi,sinništu,woman,P517141,5,2,seal identification
6890,P517141.5.3,tadāni[giving]'N,ta-SUM-ni,,V,"['𒋫', '𒋧', '𒉌']",𒋫𒋧𒉌,ta-SUM-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,P517141,5,3,seal identification
6891,P517141.9.1,+Urkittu-hammat[]PN$,{f}ur-kit-tum-ha-mat,PN,PN,"['𒊩', '𒌨', '𒆤', '𒌈', '𒄩', '𒆳']",𒊩𒌨𒆤𒌈𒄩𒆳,{f}ur-kit-tum-ha-mat,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Urkittu-hammat,Urkittu-hammat,1,P517141,9,1,object sold
6892,P517141.10.1,amtušu[maid]N,GEME₂-šu₂,,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtušu,amtu,maid,P517141,10,1,object sold
6893,P517141.10.2,+puršumtu[old woman//old woman]N'N$paršuntu,par-šu-un-tu₂,,N,"['𒌓', '𒋗', '𒌦', '𒌓']",𒌓𒋗𒌦𒌓,par-šu-un-tu₂,"['complete', 'complete', 'complete', 'complete']",0.0,paršuntu,puršumtu,old woman,P517141,10,2,object sold
6894,P517141.11.1,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P517141,11,1,object sold
6895,P517141.11.2,Bel-ahu-uṣur[1]PN,{1}EN-PAB-PAB,PN,PN,"['𒁹', '𒂗', '𒉽', '𒉽']",𒁹𒂗𒉽𒉽,{1}EN-PAB-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-ahu-uṣur,Bel-ahu-uṣur,1,P517141,11,2,object sold
6896,P517141.12.1,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P517141,12,1,initiation of transaction
6897,P517141.12.2,Šamaš-šarru-uṣur[1]PN,{1}{d}ša₂-maš-MAN-PAB,PN,PN,"['𒁹', '𒀭', '𒃻', '𒈦', '𒌋𒌋', '𒉽']",𒁹𒀭𒃻𒈦𒌋𒌋𒉽,{1}{d}ša₂-maš-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-šarru-uṣur,Šamaš-šarru-uṣur,1,P517141,12,2,initiation of transaction
6898,P517141.13.1,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P517141,13,1,completion of transaction
6899,P517141.13.2,pān[front]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,P517141,13,2,completion of transaction
6900,P517141.13.3,Bel-ahu-uṣur[1]PN,{1}EN-PAB-PAB,PN,PN,"['𒁹', '𒂗', '𒉽', '𒉽']",𒁹𒂗𒉽𒉽,{1}EN-PAB-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-ahu-uṣur,Bel-ahu-uṣur,1,P517141,13,3,completion of transaction
6901,P517141.14.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P517141,14,1,price
6902,P517141.14.2,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P517141,14,2,price
6903,P517141.14.3,n,17,NUMBER,n,['𒌋𒐌'],𒌋𒐌,17,['complete'],0.0,,,,P517141,14,3,price
6904,P517141.14.4,šiqlī[a unit of weight]N,GIN₂.MEŠ,,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂.MEŠ,"['complete', 'complete']",0.0,šiqlī,šiqlu,a unit of weight,P517141,14,4,price
6905,P517141.14.5,ṣarpi[silver]N,KU₃.BABBAR,,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,P517141,14,5,price
6906,P517141.15.1,ilqe[purchase]V,il-qe,,V,"['𒅋', '𒆥']",𒅋𒆥,il-qe,"['complete', 'complete']",0.0,ilqe,leqû,purchase,P517141,15,1,completion of transaction
