Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3718,P528299.2.1,X,{[na₄]}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}KIŠIB,"['missing', 'complete']",0.5,,,,,P528299,2,1,seal identification
3719,P528299.2.2,Aššur-ibni[1]PN,{m}aš-šur-ib-ni,PN,"['𒁹', '𒀸', '𒋩', '𒅁', '𒉌']",𒁹𒀸𒋩𒅁𒉌,{m}aš-šur-ib-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-ibni,Aššur-ibni,1.0,PN,P528299,2,2,seal identification
3720,P528299.2.3,X,A,X,['𒀀'],𒀀,A,['complete'],0.0,,,,,P528299,2,3,seal identification
3721,P528299.2.4,Aššur-x[1]PN,{m}aš-[šur-x,PN,"['𒁹', '𒀸', '𒋩', 'X']",𒁹𒀸𒋩X,{m}aš-[šur-x],"['complete', 'complete', 'missing', 'missing']",0.5,Aššur-x,Aššur-x,1.0,PN,P528299,2,4,seal identification
3722,P528299.2.5,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528299,2,5,seal identification
3723,P528299.3.1,X,{⸢na₄⸣}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,,,,,P528299,3,1,seal identification
3724,P528299.3.2,X,{m}{d}PA-SAG-iš-ši,X,"['𒁹', '𒀭', '𒉺', '𒊕', '𒅖', '𒅆']",𒁹𒀭𒉺𒊕𒅖𒅆,{m}{d}PA-SAG-iš-ši,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528299,3,2,seal identification
3725,P528299.4.1,X,⸢DUMU⸣,X,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,,,,,P528299,4,1,seal identification
3726,P528299.4.2,X,{m}pa-qa-a-na-{d}15,X,"['𒁹', '𒉺', '𒋡', '𒀀', '𒈾', '𒀭', '𒌋𒐊']",𒁹𒉺𒋡𒀀𒈾𒀭𒌋𒐊,{m}pa-qa-a-na-{d}15,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528299,4,2,seal identification
3727,P528299.5.1,Bel[1]DN,⸢EN⸣,DN,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,Bel,Bel,1.0,DN,P528299,5,1,seal identification
3728,P528299.5.2,X,LU₂,X,['𒇽'],𒇽,LU₂,['complete'],0.0,,,,,P528299,5,2,seal identification
3729,P528299.5.3,X,SUM-a-ni,X,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,SUM-a-ni,"['complete', 'complete', 'complete']",0.0,,,,,P528299,5,3,seal identification
3730,P528299.9.1,u,{m}⸢si-x,u,"['𒁹', '𒋛', 'X']",𒁹𒋛X,{m}⸢si-x⸣,"['complete', 'damaged', 'damaged']",0.33,,,,,P528299,9,1,object sold
3731,P528299.9.2,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P528299,9,2,object sold
3732,P528299.9.3,X,ur-da⸣-šu₂-nu,X,"['𒌨', '𒁕', '𒋙', '𒉡']",𒌨𒁕𒋙𒉡,⸢ur-da⸣-šu₂-nu,"['damaged', 'damaged', 'complete', 'complete']",0.25,,,,,P528299,9,3,object sold
3733,P528299.10.1,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528299,10,1,object sold
3734,P528299.10.2,Aššur-ibni[1]PN,{m}aš-šur-ib-ni,PN,"['𒁹', '𒀸', '𒋩', '𒅁', '𒉌']",𒁹𒀸𒋩𒅁𒉌,{m}aš-šur-ib-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-ibni,Aššur-ibni,1.0,PN,P528299,10,2,object sold
3735,P528299.11.1,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528299,11,1,object sold
