Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
8924,P528267.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528267,2,1,seal identification
8925,P528267.2.2,X,{m}id-ra-a.⸢a⸣,X,"['𒁹', '𒀉', '𒊏', '𒀀', '𒀀']",𒁹𒀉𒊏𒀀𒀀,{m}id-ra-a.⸢a⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,,,,P528267,2,2,seal identification
8926,P528267.2.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528267,2,3,seal identification
8927,P528267.2.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528267,2,4,seal identification
8928,P528267.3.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528267,3,1,seal identification
8929,P528267.3.2,X,GEME₂,X,['𒊩𒆳'],𒊩𒆳,GEME₂,['complete'],0.0,,,,,P528267,3,2,seal identification
8930,P528267.3.3,X,SUM-[a-ni],X,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,SUM-[a-ni],"['complete', 'missing', 'missing']",0.67,,,,,P528267,3,3,seal identification
8931,P528267.8.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528267,8,1,witness
8932,P528267.8.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528267,8,2,witness
8933,P528267.8.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528267,8,3,witness
8934,P528267.8.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528267,8,4,witness
8935,P528267.8.5,u,{uru}[x,u,"['𒌷', 'X']",𒌷X,{URU}[x],"['complete', 'missing']",0.5,,,,,P528267,8,5,witness
8936,P528267.8.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528267,8,6,witness
8937,P528267.8.7,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528267,8,7,witness
8938,P528267.8.8,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528267,8,8,witness
8939,P528267.9.1,X,[IGI,X,['𒅆'],𒅆,[IGI],['missing'],1.0,,,,,P528267,9,1,witness
8940,P528267.9.2,x[1]PN,{m}x]-x,PN,"['𒁹', 'X', 'X']",𒁹XX,{[m]}[x]-x,"['missing', 'missing', 'complete']",0.67,x,x,1,PN,P528267,9,2,witness
8941,P528267.9.3,Libbalaya[from Assur]EN,{uru}ŠA₃-⸢URU⸣-a.a,EN,"['𒌷', '𒊮', '𒌷', '𒀀', '𒀀']",𒌷𒊮𒌷𒀀𒀀,{URU}ŠA₃-⸢URU⸣-a.a,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,Libbalaya,Libbalaya,from Assur,,P528267,9,3,witness
8942,P528267.10.1,X,[IGI,X,['𒅆'],𒅆,[IGI],['missing'],1.0,,,,,P528267,10,1,witness
8943,P528267.10.2,u,{m}x]+x-DU,u,"['𒁹', 'X', 'X', '𒁺']",𒁹XX𒁺,{[m]}[x]+x-DU,"['missing', 'missing', 'complete', 'complete']",0.5,,,,,P528267,10,2,witness
