Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
4158,P514323.13.2,mannu[who?//whoever]QP'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P514323,13,2,penalties for litigation: contravention
4159,P514323.13.3,ša[that]REL,ša₂,ša,ša,that,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514323,13,3,penalties for litigation: contravention
4160,P514323.13.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514323,13,4,penalties for litigation: contravention
4161,P514323.13.5,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P514323,13,5,penalties for litigation: contravention
4162,P514323.13.6,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514323,13,6,penalties for litigation: contravention
4163,P514323.13.7,matīma[ever]AV$matēme,me-te-⸢me⸣,matēme,matīma,ever,AV,"['𒈨', '𒋼', '𒈨']",𒈨𒋼𒈨,me-te-⸢me⸣,"['complete', 'complete', 'damaged']",0.17,,P514323,13,7,penalties for litigation: contravention
4164,P514323.14.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,14,1,penalties for litigation: contravention
4165,P514323.14.2,amēlē[person]N,LU₂.MEŠ,amēlē,awīlu,person,N,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,LU₂.MEŠ,"['complete', 'complete']",0.0,,P514323,14,2,penalties for litigation: contravention
4166,P514323.14.3,annūte[this]DP,an-nu-te,annūte,annû,this,DP,"['𒀭', '𒉡', '𒋼']",𒀭𒉡𒋼,an-nu-te,"['complete', 'complete', 'complete']",0.0,,P514323,14,3,penalties for litigation: contravention
4167,P514323.14.4,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,14,4,penalties for litigation: contravention
4168,P514323.14.5,marʾēšunu[son]N,DUMU.MEŠ-šu₂-nu,marʾēšunu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙', '𒉡']",𒌉𒈨𒌍𒋙𒉡,DUMU.MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P514323,14,5,penalties for litigation: contravention
4169,P514323.15.1,lū[may]MOD,lu-<u>,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,15,1,penalties for litigation: contravention
4170,P514323.15.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,P514323,15,2,penalties for litigation: contravention
4171,P514323.15.3,marʾēšunu[son]N,DUMU.MEŠ-šu₂-nu,marʾēšunu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙', '𒉡']",𒌉𒈨𒌍𒋙𒉡,DUMU.MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P514323,15,3,penalties for litigation: contravention
4172,P514323.15.4,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,15,4,penalties for litigation: contravention
4173,P514323.15.5,šaknu[appointee//governor]N'N$šaknušunu,{lu₂}GAR-nu-šu₂-nu,šaknušunu,šaknu,governor,N,"['𒇽', '𒃻', '𒉡', '𒋙', '𒉡']",𒇽𒃻𒉡𒋙𒉡,{LU₂}GAR-nu-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P514323,15,5,penalties for litigation: contravention
4174,P514323.16.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,16,1,penalties for litigation: contravention
4175,P514323.16.2,qurbu[relative]N$qurbušunu,qur-bu-šu₂-nu,qurbušunu,qurbu,relative,N,"['𒄥', '𒁍', '𒋙', '𒉡']",𒄥𒁍𒋙𒉡,qur-bu-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P514323,16,2,penalties for litigation: contravention
4176,P514323.16.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,16,3,penalties for litigation: contravention
4177,P514323.16.4,ahu[brother]N$ahušunu,PAB-šu₂-nu,ahušunu,ahu,brother,N,"['𒉽', '𒋙', '𒉡']",𒉽𒋙𒉡,PAB-šu₂-nu,"['complete', 'complete', 'complete']",0.0,,P514323,16,4,penalties for litigation: contravention
4178,P514323.17.1,lū[may]MOD,lu-<u>,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,17,1,penalties for litigation: contravention
4179,P514323.17.2,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514323,17,2,penalties for litigation: contravention
4180,P514323.17.3,ahu[brother]N$ah,PAB,ah,ahu,brother,N,['𒉽'],𒉽,PAB,['complete'],0.0,,P514323,17,3,penalties for litigation: contravention
4181,P514323.17.4,abu[father]N$abišunu,AD-šu₂-nu,abišunu,abu,father,N,"['𒀜', '𒋙', '𒉡']",𒀜𒋙𒉡,AD-šu₂-nu,"['complete', 'complete', 'complete']",0.0,,P514323,17,4,penalties for litigation: contravention
4182,P514323.17.5,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514323,17,5,penalties for litigation: contravention
4183,P514323.17.6,bēl[lord]N,EN,bēl,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,P514323,17,6,penalties for litigation: contravention
4184,P514323.17.7,ilku[state service]N$ilkišunu,il-ki-šu₂-nu,ilkišunu,ilku,state service,N,"['𒅋', '𒆠', '𒋙', '𒉡']",𒅋𒆠𒋙𒉡,il-ki-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P514323,17,7,penalties for litigation: contravention
4185,P514323.18.1,ša[that]REL,ša₂,ša,ša,that,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514323,18,1,penalties for litigation: contravention
4186,P514323.18.2,dēnu[case]N,de-nu,dēnu,dīnu,case,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,,P514323,18,2,penalties for litigation: contravention
4187,P514323.18.3,dabābu[litigation]'N,DU₁₁.⸢DU₁₁⸣,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DU₁₁.⸢DU₁₁⸣,"['complete', 'damaged']",0.25,,P514323,18,3,penalties for litigation: contravention
4188,P514323.18.4,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514323,18,4,penalties for litigation: contravention
4189,P514323.18.5,Aššur-šezibanni[1]PN,{m}aš+šur-še-zib-a-ni,Aššur-šezibanni,Aššur-šezibanni,1,PN,"['𒁹', '𒀸', '𒋩', '𒊺', '𒍦', '𒀀', '𒉌']",𒁹𒀸𒋩𒊺𒍦𒀀𒉌,{m}aš+šur-še-zib-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,18,5,penalties for litigation: contravention
4190,P514323.19.1,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514323,19,1,penalties for litigation: contravention
4191,P514323.19.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,P514323,19,2,penalties for litigation: contravention
4192,P514323.19.3,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514323,19,3,penalties for litigation: contravention
4193,P514323.19.4,ubtaʾʾūni[seek]V,ub-ta-u-ni,ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,P514323,19,4,penalties for litigation: contravention
4194,P514323.20.1,mā[saying]PRP,ma-a,mā,mā,saying,PRP,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,P514323,20,1,penalties for litigation: contravention
4195,P514323.20.2,ša-šīmi[man bought//bought slave]N'N$,ŠAM₂,ša-šīmi,ša-šīmi,bought slave,N,['𒉚'],𒉚,ŠAM₂,['complete'],0.0,,P514323,20,2,penalties for litigation: contravention
4196,P514323.20.3,apaṭṭar[release]V,a-paṭ-ṭar,apaṭṭar,paṭāru,release,V,"['𒀀', '𒉻', '𒋻']",𒀀𒉻𒋻,a-paṭ-ṭar,"['complete', 'complete', 'complete']",0.0,,P514323,20,3,penalties for litigation: contravention
4197,P514323.20.4,Aššur[1]DN,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514323,20,4,penalties for litigation: penalty
4198,P514323.20.5,Šamaš[1]DN,{d}UTU,Šamaš,Šamaš,1,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,DN,P514323,20,5,penalties for litigation: penalty
4199,P514323.21.1,Bel[]DN$,EN,Bel,Bel,1,DN,['𒂗'],𒂗,EN,['complete'],0.0,DN,P514323,21,1,penalties for litigation: penalty
4200,P514323.21.2,Nabu[1]DN,{d}PA,Nabu,Nabu,1,DN,"['𒀭', '𒉺']",𒀭𒉺,{d}PA,"['complete', 'complete']",0.0,DN,P514323,21,2,penalties for litigation: penalty
4201,P514323.21.3,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,lu,['complete'],0.0,,P514323,21,3,penalties for litigation: penalty
4202,P514323.21.4,bēl[lord]N,EN,bēl,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,P514323,21,4,penalties for litigation: penalty
4203,P514323.21.5,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P514323,21,5,penalties for litigation: penalty
4204,P514323.21.6,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514323,21,6,penalties for litigation: penalty
4205,P514323.21.7,manû[unit//a unit of weight]N'N$manā,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514323,21,7,penalties for litigation: penalty
4206,P514323.21.8,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P514323,21,8,penalties for litigation: penalty
4207,P514323.23.1,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514323,23,1,penalties for litigation: penalty
4208,P514323.23.2,manû[unit//a unit of weight]N'N$manā,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514323,23,2,penalties for litigation: penalty
4209,P514323.23.3,hurāṣu[gold]N,KU₃.GI,hurāṣu,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,P514323,23,3,penalties for litigation: penalty
4210,P514323.23.4,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514323,23,4,penalties for litigation: penalty
4211,P514323.23.5,Mullissu[1]DN,{d}NIN.LIL₂,Mullissu,Mullissu,1,DN,"['𒀭', '𒊩𒌆', '𒆤']",𒀭𒊩𒌆𒆤,{d}NIN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,P514323,23,5,penalties for litigation: penalty
4212,P514323.23.6,iddan[give]V,SUM-an,iddan,tadānu,give,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,P514323,23,6,penalties for litigation: penalty
4213,P514323.24.1,n,2,,,,n,['𒈫'],𒈫,2,['complete'],0.0,NUMBER,P514323,24,1,penalties for litigation: penalty
4214,P514323.24.2,sisû[horse]N$sissê,ANŠE.KUR.MEŠ,sissê,sisû,horse,N,"['𒀲', '𒆳', '𒈨𒌍']",𒀲𒆳𒈨𒌍,ANŠE.KUR.MEŠ,"['complete', 'complete', 'complete']",0.0,,P514323,24,2,penalties for litigation: penalty
4215,P514323.24.3,paṣūti[white]AJ,BABBAR.MEŠ,paṣūti,peṣû,white,AJ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,BABBAR.MEŠ,"['complete', 'complete']",0.0,,P514323,24,3,penalties for litigation: penalty
4216,P514323.24.4,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514323,24,4,penalties for litigation: penalty
4217,P514323.24.5,šēpē[foot]N,GIR₃.2,šēpē,šēpu,foot,N,"['𒄊', '𒈫']",𒄊𒈫,GIR₃.2,"['complete', 'complete']",0.0,,P514323,24,5,penalties for litigation: penalty
4218,P514323.24.6,Aššur[1]DN,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514323,24,6,penalties for litigation: penalty
4219,P514323.25.1,rakāsu[bind]V$irakkas,KEŠDA,irakkas,rakāsu,bind,V,['𒆟'],𒆟,KEŠDA,['complete'],0.0,,P514323,25,1,penalties for litigation: penalty
4220,P514323.25.2,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P514323,25,2,penalties for litigation: penalty
4221,P514323.25.3,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,P514323,25,3,penalties for litigation: penalty
4222,P514323.25.4,ešriātu[tenfold]AV$ešrāte,10.MEŠ,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10.MEŠ,"['complete', 'complete']",0.0,,P514323,25,4,penalties for litigation: penalty
4223,P514323.25.5,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,P514323,25,5,penalties for litigation: penalty
4224,P514323.25.6,bēlīšu[lord]N,EN-šu₂,bēlīšu,bēlu,lord,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,,P514323,25,6,penalties for litigation: penalty
4225,P514323.25.7,târu[turn//return]V'V$utâra,GUR,utâra,târu,return,V,['𒄥'],𒄥,GUR,['complete'],0.0,,P514323,25,7,penalties for litigation: penalty
4226,P514323.27.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514323,27,1,penalties for litigation: penalty
4227,P514323.27.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P514323,27,2,penalties for litigation: penalty
4228,P514323.27.3,dabābu[speak//contest]V'V$idabbubma,DU₁₁.DU₁₁-ma,idabbubma,dabābu,contest,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DU₁₁.DU₁₁-ma,"['complete', 'complete', 'complete']",0.0,,P514323,27,3,penalties for litigation: penalty
4229,P514323.27.4,lā[not]MOD,NU,lā,lā,not,MOD,['𒉡'],𒉡,NU,['complete'],0.0,,P514323,27,4,penalties for litigation: penalty
4230,P514323.27.5,leqû[take//purchase]V'V$ilaqqi,TI,ilaqqi,leqû,purchase,V,['𒋾'],𒋾,TI,['complete'],0.0,,P514323,27,5,penalties for litigation: penalty
4231,P514323.28.1,Kiṣir-Aššur[1]PN,{m}ki-ṣir-aš+šur,Kiṣir-Aššur,Kiṣir-Aššur,1,PN,"['𒁹', '𒆠', '𒈲', '𒀸', '𒋩']",𒁹𒆠𒈲𒀸𒋩,{m}ki-ṣir-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,28,1,other clauses
4232,P514323.28.2,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514323,28,2,other clauses
4233,P514323.28.3,Mannu-ki-Aššur[1]PN,{m}man-nu-ki-aš+šur,Mannu-ki-Aššur,Mannu-ki-Aššur,1,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒀸', '𒋩']",𒁹𒌋𒌋𒉡𒆠𒀸𒋩,{m}man-nu-ki-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,28,3,other clauses
4234,P514323.29.1,ša-bēt-kimahhi[official in charge of the mausoleum]N'N$,ša-⸢E₂⸣-KI.MAH,ša-bēt-kimahhi,ša-bēt-kimahhi,official in charge of the mausoleum,N,"['𒊭', '𒂍', '𒆠', '𒈤']",𒊭𒂍𒆠𒈤,ša-⸢E₂⸣-KI.MAH,"['complete', 'damaged', 'complete', 'complete']",0.12,,P514323,29,1,other clauses
4235,P514323.29.2,arkû[rear//guarantor]AJ'N$urkīu,ur-ki-u,urkīu,arkû,guarantor,AJ,"['𒌨', '𒆠', '𒌋']",𒌨𒆠𒌋,ur-ki-u,"['complete', 'complete', 'complete']",0.0,,P514323,29,2,other clauses
4236,P514323.29.3,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514323,29,3,other clauses
