Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3352,P528266.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528266,2,1,seal identification
3353,P528266.2.2,X,{m}⸢qur-di⸣-{d}IM,X,"['𒁹', '𒄥', '𒁲', '𒀭', '𒅎']",𒁹𒄥𒁲𒀭𒅎,{m}⸢qur-di⸣-{d}IM,"['complete', 'damaged', 'damaged', 'complete', 'complete']",0.2,,,,,P528266,2,2,seal identification
3354,P528266.3.1,X,A,X,['𒀀'],𒀀,A,['complete'],0.0,,,,,P528266,3,1,seal identification
3355,P528266.3.2,X,{m}iz-pi-⸢ti,X,"['𒁹', '𒄑', '𒉿', '𒋾']",𒁹𒄑𒉿𒋾,{m}iz-pi-⸢ti⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,,,,P528266,3,2,seal identification
3356,P528266.3.3,X,{uru⸣}ŠE-ur-a-da-a,X,"['𒌷', '𒊺', '𒌨', '𒀀', '𒁕', '𒀀']",𒌷𒊺𒌨𒀀𒁕𒀀,{⸢URU⸣}ŠE-ur-a-da-a,"['damaged', 'complete', 'complete', 'complete', 'complete', 'complete']",0.08,,,,,P528266,3,3,seal identification
3357,P528266.4.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528266,4,1,seal identification
3358,P528266.4.2,X,{mi₂}TUR,X,"['𒊩', '𒌉']",𒊩𒌉,{MI₂}TUR,"['complete', 'complete']",0.0,,,,,P528266,4,2,seal identification
3359,P528266.4.3,X,⸢ta⸣-da-ni,X,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,⸢ta⸣-da-ni,"['damaged', 'complete', 'complete']",0.17,,,,,P528266,4,3,seal identification
3360,P528266.7.1,X,{mi₂}{d}GAŠAN-AMA,X,"['𒊩', '𒀭', '𒃽', '𒂼']",𒊩𒀭𒃽𒂼,{MI₂}{d}GAŠAN-AMA,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528266,7,1,object sold
3361,P528266.7.2,X,GEME₂-šu₂,X,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,,,,,P528266,7,2,object sold
3362,P528266.8.1,X,u₂-piš-ma,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,,,P528266,8,1,initiation of transaction
3363,P528266.8.2,Šar-ili[1]PN,{m}IM-DINGIR,PN,"['𒁹', '𒅎', '𒀭']",𒁹𒅎𒀭,{m}IM-DINGIR,"['complete', 'complete', 'complete']",0.0,Šar-ili,Šar-ili,1,PN,P528266,8,2,initiation of transaction
3364,P528266.9.1,X,MU.AN.NA,X,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,MU.AN.NA,"['complete', 'complete', 'complete']",0.0,,,,,P528266,9,1,other clauses
3365,P528266.9.2,X,ki-i,X,"['𒆠', '𒄿']",𒆠𒄿,ki-i,"['complete', 'complete']",0.0,,,,,P528266,9,2,other clauses
3366,P528266.9.3,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528266,9,3,other clauses
3367,P528266.9.4,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P528266,9,4,other clauses
