Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
1692,P527146.3.1,tadin[paid]AJ,[ta-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,,P527146,3,1,none
1693,P527146.3.2,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a-ru],"['missing', 'missing', 'missing']",1.0,,,P527146,3,2,exclusion of litigation
1694,P527146.3.3,dēnu[lawsuit]N,de-e]-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e]-nu,"['missing', 'missing', 'complete']",0.67,,,P527146,3,3,exclusion of litigation
1695,P527146.4.1,dabābu[litigation]'N,[DUG₄.DUG₄],dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,P527146,4,1,exclusion of litigation
1696,P527146.4.2,laššu[(there) is not]V,⸢la-aš₂⸣-šu₂,laššu,laššu,(there) is not,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,⸢la-aš₂⸣-šu₂,"['damaged', 'damaged', 'complete']",0.33,,,P527146,4,2,exclusion of litigation
1697,P527146.4.3,mannu[whoever]'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P527146,4,3,penalties for litigation: contravention
1698,P527146.4.4,ša[that]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,P527146,4,4,penalties for litigation: contravention
1699,P527146.4.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527146,4,5,penalties for litigation: contravention
1700,P527146.4.6,urkeš[later]AV,ur-keš,urkeš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-keš,"['complete', 'complete']",0.0,,,P527146,4,6,penalties for litigation: contravention
1701,P527146.5.1,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527146,5,1,penalties for litigation: contravention
1702,P527146.5.2,matēma[ever]AV,ma]-te-e-ma,matēma,matīma,ever,AV,"['𒈠', '𒋼', '𒂊', '𒈠']",𒈠𒋼𒂊𒈠,[ma]-te-e-ma,"['missing', 'complete', 'complete', 'complete']",0.25,,,P527146,5,2,penalties for litigation: contravention
1703,P527146.5.3,izaqqupāni[complain]V,i-za-qu-pa-a-ni,izaqqupāni,zaqāpu,complain,V,"['𒄿', '𒍝', '𒄣', '𒉺', '𒀀', '𒉌']",𒄿𒍝𒄣𒉺𒀀𒉌,i-za-qu-pa-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P527146,5,3,penalties for litigation: contravention
1704,P527146.6.1,iparrakūni[contravene]V,GIL-u-ni,iparrakūni,parāku,contravene,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,GIL-u-ni,"['complete', 'complete', 'complete']",0.0,,,P527146,6,1,penalties for litigation: contravention
1705,P527146.6.2,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527146,6,2,penalties for litigation: penalty
1706,P527146.6.3,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P527146,6,3,penalties for litigation: penalty
1707,P527146.6.4,hurāṣu[gold]N,KU₃.GI,hurāṣi,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,,P527146,6,4,penalties for litigation: penalty
1708,P527146.6.5,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527146,6,5,penalties for litigation: penalty
1709,P527146.6.6,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P527146,6,6,penalties for litigation: penalty
1710,P527146.6.7,ṣarpu[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527146,6,7,penalties for litigation: penalty
1711,P527146.7.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,P527146,7,1,penalties for litigation: penalty
1712,P527146.7.2,Mullissu[1]DN,{d}NIN.LIL₂,Mullissu,Mullissu,1,DN,"['𒀭', '𒊩𒌆', '𒆤']",𒀭𒊩𒌆𒆤,{d}NIN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,,P527146,7,2,penalties for litigation: penalty
1713,P527146.7.3,iddan[pay]V,SUM-an,iddan,tadānu,pay,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P527146,7,3,penalties for litigation: penalty
1714,P527146.7.4,ṣibtu[seizure]N,ṣib-tu₂,ṣibtu,ṣibtu,seizure,N,"['𒍦', '𒌓']",𒍦𒌓,ṣib-tu₂,"['complete', 'complete']",0.0,,,P527146,7,4,guarantee clauses for slaves
1715,P527146.7.5,benni[epilepsy]N,be-ni,benni,bennu,epilepsy,N,"['𒁁', '𒉌']",𒁁𒉌,be-ni,"['complete', 'complete']",0.0,,,P527146,7,5,guarantee clauses for slaves
1716,P527146.9.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,P527146,9,1,guarantee clauses for slaves
1717,P527146.9.2,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527146,9,2,guarantee clauses for slaves
1718,P527146.9.3,me[(one) hundred]NU,me,me,meʾatu,(one) hundred,NU,['𒈨'],𒈨,me,['complete'],0.0,,,P527146,9,3,guarantee clauses for slaves
1719,P527146.9.4,ūmē[day]N,UD.MEŠ,ūmē,ūmu,day,N,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,UD.MEŠ,"['complete', 'complete']",0.0,,,P527146,9,4,guarantee clauses for slaves
1720,P527146.9.5,+sartu[falsehood//fraud]N'N$,sa-ar-tu₂,sartu,sartu,fraud,N,"['𒊓', '𒅈', '𒌓']",𒊓𒅈𒌓,sa-ar-tu₂,"['complete', 'complete', 'complete']",0.0,,,P527146,9,5,guarantee clauses for slaves
1721,P527146.10.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527146,10,1,guarantee clauses for slaves
1722,P527146.10.2,+kalû[totality]N$kalê,DU₃-e,kalê,kalû,totality,N,"['𒆕', '𒂊']",𒆕𒂊,DU₃-e,"['complete', 'complete']",0.0,,,P527146,10,2,guarantee clauses for slaves
1723,P527146.10.3,ūmē[day]N,UD.MEŠ,ūmē,ūmu,day,N,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,UD.MEŠ,"['complete', 'complete']",0.0,,,P527146,10,3,guarantee clauses for slaves
1724,P527146.10.4,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P527146,10,4,penalties for litigation: penalty
1725,P527146.10.5,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527146,10,5,penalties for litigation: penalty
1726,P527146.10.6,+ešriātu[tenfold]AV$ešrāte,10-a-te,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒀀', '𒋼']",𒌋𒀀𒋼,10-a-te,"['complete', 'complete', 'complete']",0.0,,,P527146,10,6,penalties for litigation: penalty
1727,P527146.11.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527146,11,1,penalties for litigation: penalty
1728,P527146.11.2,bēlēšu[owner]N,EN.MEŠ-šu₂,bēlēšu,bēlu,owner,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527146,11,2,penalties for litigation: penalty
1729,P527146.11.3,utâr[return]V,u₂-GUR,utâr,târu,return,V,"['𒌑', '𒄥']",𒌑𒄥,u₂-GUR,"['complete', 'complete']",0.0,,,P527146,11,3,penalties for litigation: penalty
1730,P527146.13.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527146,13,1,penalties for litigation: penalty
