Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
6519,P225178.2.1,kunuk[seal]N,{na₄}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P225178,2,1,seal identification
6520,P225178.2.2,+Unzarhu[]PN$Unzahu,{1}un-za-a-hu,PN,"['𒁹', '𒌦', '𒍝', '𒀀', '𒄷']",𒁹𒌦𒍝𒀀𒄷,{1}un-za-a-hu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Unzahu,Unzarhu,1,PN,P225178,2,2,seal identification
6521,P225178.6.1,+bēlu[lord//owner]N'N$bēl,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P225178,6,1,seal identification
6522,P225178.6.2,amtīšu[maid]N,GEME₂-šu₂,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtīšu,amtu,maid,,P225178,6,2,seal identification
6523,P225178.6.3,tadāni[giving]'N,SUM-ni,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P225178,6,3,seal identification
6524,P225178.7.1,+Urkittu-leʾat[]PN$Urkištu-leʾat,{mi₂}{d}ur-kiš-tu₂-⸢ZU⸣-at,PN,"['𒊩', '𒀭', '𒌨', '𒆧', '𒌓', '𒍪', '𒀜']",𒊩𒀭𒌨𒆧𒌓𒍪𒀜,{MI₂}{d}ur-kiš-tu₂-⸢ZU⸣-at,"['complete', 'complete', 'complete', 'complete', 'complete', 'damaged', 'complete']",0.07,Urkištu-leʾat,Urkittu-leʾat,1,PN,P225178,7,1,object sold
6525,P225178.8.1,+amtu[maid//slave-girl]N'N$amtušu,GEME₂-šu₂,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtušu,amtu,slave-girl,,P225178,8,1,object sold
6526,P225178.8.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P225178,8,2,object sold
6527,P225178.8.3,+Unzarhu[]PN$Unzahi,{1}un-za-a-hi,PN,"['𒁹', '𒌦', '𒍝', '𒀀', '𒄭']",𒁹𒌦𒍝𒀀𒄭,{1}un-za-a-hi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Unzahi,Unzarhu,1,PN,P225178,8,3,object sold
6528,P225178.9.1,+epēšu[do//contract]V'V$tūpišma,tu-u₂-piš-ma,V,"['𒌅', '𒌑', '𒄫', '𒈠']",𒌅𒌑𒄫𒈠,tu-u₂-piš-ma,"['complete', 'complete', 'complete', 'complete']",0.0,tūpišma,epēšu,contract,,P225178,9,1,initiation of transaction
