Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
4544,P527221.3.1,+Nanaya-x[]PN$,{⸢f}{d}na⸣-[na-a-x-x],Nanaya-x,Nanaya-x,1,PN,"['𒊩', '𒀭', '𒈾', '𒈾', '𒀀', 'X', 'X']",𒊩𒀭𒈾𒈾𒀀XX,{⸢f⸣}{⸢d⸣}⸢na⸣-[na-a-x-x],"['damaged', 'damaged', 'damaged', 'missing', 'missing', 'missing', 'missing']",0.79,PN,,P527221,3,1,object sold
4545,P527221.4.1,gimru[total]N,PAB,gimru,gimru,total,N,['𒉽'],𒉽,PAB,['complete'],0.0,,,P527221,4,1,object sold
4546,P527221.4.2,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,NUMBER,,P527221,4,2,object sold
4547,P527221.4.3,amatšunu[female slave]N,GEME₂-šu₂-nu,amatšunu,amtu,female slave,N,"['𒊩𒆳', '𒋙', '𒉡']",𒊩𒆳𒋙𒉡,GEME₂-šu₂-nu,"['complete', 'complete', 'complete']",0.0,,,P527221,4,3,object sold
4548,P527221.4.4,ša[of]DET,[ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,,P527221,4,4,object sold
4549,P527221.4.5,amēlē[man]N,LU₂.MEŠ,amēlē,awīlu,man,N,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,[LU₂].[MEŠ],"['missing', 'missing']",1.0,,,P527221,4,5,object sold
4550,P527221.4.6,annūte[this]DP,an-nu-te],annūte,annû,this,DP,"['𒀭', '𒉡', '𒋼']",𒀭𒉡𒋼,[an-nu-te],"['missing', 'missing', 'missing']",1.0,,,P527221,4,6,object sold
4551,P527221.5.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527221,5,1,initiation of transaction
4552,P527221.5.2,Šulmu-šarri[1]PN,{m}DI-[mu-MAN],Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{m}DI-[mu-MAN],"['complete', 'complete', 'missing', 'missing']",0.5,PN,,P527221,5,2,initiation of transaction
4553,P527221.6.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527221,6,1,price
4554,P527221.6.2,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P527221,6,2,price
4555,P527221.6.3,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527221,6,3,price
4556,P527221.6.4,manā[a unit of weight]N,MA.⸢NA⸣,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.⸢NA⸣,"['complete', 'damaged']",0.25,,,P527221,6,4,price
4557,P527221.6.5,ṣarpi[silver]N,[KU₃.BABBAR],ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,,P527221,6,5,price
4558,P527221.7.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527221,7,1,price
4559,P527221.7.2,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527221,7,2,price
4560,P527221.7.3,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P527221,7,3,price
4561,P527221.7.4,ša[of]DET,⸢ša⸣,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,,P527221,7,4,price
