Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
1626,P527167.2.1,kunuk[seal]N,{⸢na₄⸣}[KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}[KIŠIB],"['damaged', 'missing']",0.75,,,P527167,2,1,seal identification
1627,P527167.2.2,Nabu-x[1]PN,{m}{d}PA-x-x],Nabu-x,Nabu-x,1,PN,"['𒁹', '𒀭', '𒉺', 'X', 'X']",𒁹𒀭𒉺XX,{[m]}{[d]}[PA-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527167,2,2,seal identification
1628,P527167.4.1,mār[son]N,[A],mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527167,4,1,seal identification
1629,P527167.4.2,x[1]PN,{m}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527167,4,2,seal identification
1630,P527167.5.1,bēl[owner]N,[EN],bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527167,5,1,seal identification
1631,P527167.5.2,urdu[servant]N,⸢ARAD,urdu,ardu,servant,N,['𒀴'],𒀴,⸢ARAD⸣,['damaged'],0.5,,,P527167,5,2,seal identification
1632,P527167.5.3,tadāni[giving]'N,SUM⸣-a-ni,tadāni,tadānu,giving,V,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,⸢SUM⸣-a-ni,"['damaged', 'complete', 'complete']",0.17,,,P527167,5,3,seal identification
1633,P527167.6.1,x-Issar[1]PN,{[m}x-x]-15,x-Issar,x-Issar,1,PN,"['𒁹', 'X', 'X', '𒌋𒐊']",𒁹XX𒌋𒐊,{[m]}[x-x]-15,"['missing', 'missing', 'missing', 'complete']",0.75,PN,,P527167,6,1,object sold
1634,P527167.7.1,uppišma[contract]V,[u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,,P527167,7,1,initiation of transaction
1635,P527167.7.2,Šulmu-šarri[1]PN,{m}DI-mu]-MAN,Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{[m]}[DI-mu]-MAN,"['missing', 'missing', 'missing', 'complete']",0.75,PN,,P527167,7,2,initiation of transaction
1636,P527167.8.1,ina[at]PRP,[ina,ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527167,8,1,price
1637,P527167.8.2,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,,,P527167,8,2,price
1638,P527167.8.3,u,x],,,,u,['X'],X,[x],['missing'],1.0,,,P527167,8,3,price
1639,P527167.8.4,manā[a unit of weight]N,MA.[NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.[NA],"['complete', 'missing']",0.5,,,P527167,8,4,price
1640,P527167.8.5,ṣarpi[silver]N,KU₃.BABBAR],ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,,P527167,8,5,price
