Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4279,P517179.2.1,kunuk[seal]N,{[na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,P517179,2,1,seal identification
4280,P517179.2.2,u,PN],,u,['pn'],pn,[PN],['missing'],1.0,,,,P517179,2,2,seal identification
4281,P517179.3.1,mār[son]N,⸢DUMU⸣,,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,mār,māru,son,P517179,3,1,seal identification
4282,P517179.3.2,+Ṣil-Issar[]PN$,{1}ṣil-{⸢d}15,PN,PN,"['𒁹', '𒉣', '𒀭', '𒌋𒐊']",𒁹𒉣𒀭𒌋𒐊,{1}ṣil-{⸢d⸣}⸢15⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,Ṣil-Issar,Ṣil-Issar,1,P517179,3,2,seal identification
4283,P517179.3.3,u,{lu₂⸣}x,,u,"['𒇽', 'X']",𒇽X,{⸢LU₂⸣}x,"['damaged', 'complete']",0.25,,,,P517179,3,3,seal identification
4284,P517179.3.4,u,[...],,u,['x'],x,[x],['missing'],1.0,,,,P517179,3,4,seal identification
4285,P517179.4.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P517179,4,1,seal identification
4286,P517179.4.2,amēli[man]N,LU₂,,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēli,awīlu,man,P517179,4,2,seal identification
4287,P517179.4.3,tadāni[giving]'N,ta-da-ni,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,P517179,4,3,seal identification
4288,P517179.8.1,+Šamaš-taqqinanni[]PN$,{1}{d}ša₂-maš-LA₂-in-a-ni,PN,PN,"['𒁹', '𒀭', '𒃻', '𒈦', '𒇲', '𒅔', '𒀀', '𒉌']",𒁹𒀭𒃻𒈦𒇲𒅔𒀀𒉌,{1}{d}ša₂-maš-LA₂-in-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-taqqinanni,Šamaš-taqqinanni,1,P517179,8,1,object sold
4289,P517179.8.2,+ardu[slave//servant]N'N$urdušu,{lu₂}IR₃-šu₂,,N,"['𒇽', '𒀴', '𒋙']",𒇽𒀴𒋙,{LU₂}IR₃-šu₂,"['complete', 'complete', 'complete']",0.0,urdušu,ardu,servant,P517179,8,2,object sold
4290,P517179.8.3,+La-qeptu[]PN$,{f}{1}la-qip-tu₂,PN,PN,"['𒊩', '𒁹', '𒆷', '𒄒', '𒌓']",𒊩𒁹𒆷𒄒𒌓,{f}{1}la-qip-tu₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,La-qeptu,La-qeptu,1,P517179,8,3,object sold
4291,P517179.8.4,+sinništu[woman//woman]N'N$issušu,MUNUS-šu₂,,N,"['𒊩', '𒋙']",𒊩𒋙,MUNUS-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,P517179,8,4,object sold
4292,P517179.9.1,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P517179,9,1,object sold
4293,P517179.9.2,Ṣalam-šarri-iqbi[1]PN,{1}NU-MAN-E,PN,PN,"['𒁹', '𒉡', '𒌋𒌋', '𒂊']",𒁹𒉡𒌋𒌋𒂊,{1}NU-MAN-E,"['complete', 'complete', 'complete', 'complete']",0.0,Ṣalam-šarri-iqbi,Ṣalam-šarri-iqbi,1,P517179,9,2,object sold
4294,P517179.9.3,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P517179,9,3,initiation of transaction
4295,P517179.9.4,+Baṭuru[]PN$,{1}ba-ṭu-ru,PN,PN,"['𒁹', '𒁀', '𒂅', '𒊒']",𒁹𒁀𒂅𒊒,{1}ba-ṭu-ru,"['complete', 'complete', 'complete', 'complete']",0.0,Baṭuru,Baṭuru,1,P517179,9,4,initiation of transaction
4296,P517179.10.1,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P517179,10,1,completion of transaction
4297,P517179.10.2,pān[front]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,P517179,10,2,completion of transaction
4298,P517179.10.3,Ṣalam-šarri-iqbi[1]PN,{1}NU-MAN-iq-bi,PN,PN,"['𒁹', '𒉡', '𒌋𒌋', '𒅅', '𒁉']",𒁹𒉡𒌋𒌋𒅅𒁉,{1}NU-MAN-iq-bi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṣalam-šarri-iqbi,Ṣalam-šarri-iqbi,1,P517179,10,3,completion of transaction
4299,P517179.10.4,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P517179,10,4,price
4300,P517179.10.5,libbi[interior]N,lib₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P517179,10,5,price
4301,P517179.10.6,n,35,NUMBER,n,['𒌍𒐊'],𒌍𒐊,35,['complete'],0.0,,,,P517179,10,6,price
4302,P517179.10.7,šiqlī[a unit of weight]N,GIN₂,,N,['𒂆'],𒂆,GIN₂,['complete'],0.0,šiqlī,šiqlu,a unit of weight,P517179,10,7,price
4303,P517179.10.8,+ṣarpu[silver//silver]N'N$ṣarpi,KU₃.BABBAR,,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,P517179,10,8,price
