Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
8132,P335159.2.1,{[na₄]}⸢KIŠIB⸣,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,kunuk,kunukku,seal,,P335159,2,1,seal identification
8133,P335159.2.2,{1}{d}PA—⸢NUMUN⸣—[AŠ],Nabu-zeru-iddina[1]PN,PN,PN,"['𒁹', '𒀭', '𒉺', '𒆰', '𒀸']",𒁹𒀭𒉺𒆰𒀸,{1}{d}PA-⸢NUMUN⸣-[AŠ],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,Nabu-zeru-iddina,Nabu-zeru-iddina,1,,P335159,2,2,seal identification
8134,P335159.3.1,[EN],bēl[owner]N,,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,P335159,3,1,seal identification
8135,P335159.3.2,⸢MI₂⸣,šinništu[woman]N$issi,,N,['𒊩'],𒊩,⸢MI₂⸣,['damaged'],0.5,issi,šinništu,woman,,P335159,3,2,seal identification
8136,P335159.3.3,ta-da-⸢a⸣-[ni],tadānu[give//giving]'N$tadāni,,V,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,ta-da-⸢a⸣-[ni],"['complete', 'complete', 'damaged', 'missing']",0.38,tadāni,tadānu,giving,,P335159,3,3,seal identification
8137,P335159.7.1,{mi₂}AN-e—ta-⸢ba⸣-ni,Šame-tabani[1]PN$,PN,PN,"['𒊩', '𒀭', '𒂊', '𒋫', '𒁀', '𒉌']",𒊩𒀭𒂊𒋫𒁀𒉌,{MI₂}AN-e-ta-⸢ba⸣-ni,"['complete', 'complete', 'complete', 'complete', 'damaged', 'complete']",0.08,Šame-tabani,Šame-tabani,1,,P335159,7,1,object sold
8138,P335159.7.2,⸢GEME₂⸣-[šu₂],amtīšu[maid]N,,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,⸢GEME₂⸣-[šu₂],"['damaged', 'missing']",0.75,amtīšu,amtu,maid,,P335159,7,2,object sold
8139,P335159.8.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335159,8,1,object sold
8140,P335159.8.2,{1}{d}PA—⸢NUMUN⸣—AŠ,Nabu-zeru-iddina[1]PN,PN,PN,"['𒁹', '𒀭', '𒉺', '𒆰', '𒀸']",𒁹𒀭𒉺𒆰𒀸,{1}{d}PA-⸢NUMUN⸣-AŠ,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,Nabu-zeru-iddina,Nabu-zeru-iddina,1,,P335159,8,2,object sold
8141,P335159.9.1,u₂-piš-⸢ma⸣,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-⸢ma⸣,"['complete', 'complete', 'damaged']",0.17,uppišma,epēšu,contract,,P335159,9,1,initiation of transaction
8142,P335159.9.2,{1}šum₂]-⸢ma⸣—DINGIR-⸢MEŠ⸣,Šumma-ilani[1]PN,PN,PN,"['𒁹', '𒋧', '𒈠', '𒀭', '𒈨𒌍']",𒁹𒋧𒈠𒀭𒈨𒌍,{[1]}[šum₂]-⸢ma⸣-DINGIR-⸢MEŠ⸣,"['missing', 'missing', 'damaged', 'complete', 'damaged']",0.6,Šumma-ilani,Šumma-ilani,1,,P335159,9,2,initiation of transaction
8143,P335159.10.1,[ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335159,10,1,price
8144,P335159.10.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,libbi,libbu,interior,,P335159,10,2,price
8145,P335159.10.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335159,10,3,price
8146,P335159.10.4,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manê,manû,a unit of weight,,P335159,10,4,price
8147,P335159.10.5,KUG.UD],ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,,P335159,10,5,price
8148,P335159.11.1,⸢il⸣-qi,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,⸢il⸣-qi,"['damaged', 'complete']",0.25,ilqi,leqû,purchase,,P335159,11,1,completion of transaction
8149,P335159.11.2,[kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,P335159,11,2,confirmation of transfer 1
8150,P335159.11.3,gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,P335159,11,3,confirmation of transfer 1
8151,P335159.11.4,ta-din],tadin[paid]AJ,,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,tadin,tadnu,paid,,P335159,11,4,confirmation of transfer 1
8152,P335159.12.1,MI₂,issu[woman]N,,N,['𒊩'],𒊩,MI₂,['complete'],0.0,issu,sinništu,woman,,P335159,12,1,confirmation of transfer 2
8153,P335159.12.2,šu-a-te,šuāte[that]'DP,,IP,"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,šu-a-te,"['complete', 'complete', 'complete']",0.0,šuāte,šuāti,that,,P335159,12,2,confirmation of transfer 2
8154,P335159.12.3,za-⸢ri⸣-[ip],zarpu[purchased]AJ$zarip,,AJ,"['𒍝', '𒊑', '𒅁']",𒍝𒊑𒅁,za-⸢ri⸣-[ip],"['complete', 'damaged', 'missing']",0.5,zarip,zarpu,purchased,,P335159,12,3,confirmation of transfer 2
8155,P335159.13.1,laq-qi,laqqi[acquired]AJ,,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,laqqi,leqû,acquired,,P335159,13,1,confirmation of transfer 2
8156,P335159.13.2,tu-a-⸢ru,tuāru[revocation]'N,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-⸢ru⸣,"['complete', 'complete', 'damaged']",0.17,tuāru,târu,revocation,,P335159,13,2,exclusion of litigation
8157,P335159.13.3,de⸣-[e-nu],dēnu[lawsuit]N,,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,⸢de⸣-[e-nu],"['damaged', 'missing', 'missing']",0.83,dēnu,dīnu,lawsuit,,P335159,13,3,exclusion of litigation
8158,P335159.14.1,DUG₄.DUG₄,dabābu[litigation]'N,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,P335159,14,1,exclusion of litigation
8159,P335159.14.2,la-aš₂-[šu],laššu[(there) is not]V,,V,"['𒆷', '𒀾', '𒋗']",𒆷𒀾𒋗,la-aš₂-[šu],"['complete', 'complete', 'missing']",0.33,laššu,laššu,(there) is not,,P335159,14,2,exclusion of litigation
8160,P335159.15.1,[man]-nu,mannu[whoever]'XP,,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man]-nu,"['missing', 'complete']",0.5,mannu,mannu,whoever,,P335159,15,1,penalties for litigation: contravention
8161,P335159.15.2,ša,ša[who]REL,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,,P335159,15,2,penalties for litigation: contravention
8162,P335159.15.3,ina,ina[in+=in the future]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335159,15,3,penalties for litigation: contravention
8163,P335159.15.4,ur-⸢kiš⸣,urkiš[later]AV,,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-⸢kiš⸣,"['complete', 'damaged']",0.25,urkiš,urkiš,later,,P335159,15,4,penalties for litigation: contravention
8164,P335159.16.1,[ina],ina[in+=whenever]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335159,16,1,penalties for litigation: contravention
8165,P335159.16.2,ma-te-ma,matēma[ever]AV,,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,ma-te-ma,"['complete', 'complete', 'complete']",0.0,matēma,matīma,ever,,P335159,16,2,penalties for litigation: contravention
