Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1431,P471642.3.1,Ahu-...[1]PN,{1}PAB-⸢x,PN,"['𒁹', '𒉽', 'X']",𒁹𒉽X,{1}PAB-⸢x⸣,"['complete', 'complete', 'damaged']",0.17,Ahu-...,Ahu-...,1,PN,P471642,3,1,object sold
1432,P471642.3.2,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P471642,3,2,object sold
1433,P471642.3.3,u,[x],u,['X'],X,[x],['missing'],1.0,,,,,P471642,3,3,object sold
1434,P471642.3.4,+Ilu-mušabši[]PN$,{1}DINGIR-mu-šab-ši⸣,PN,"['𒁹', '𒀭', '𒈬', '𒉺𒅁', '𒅆']",𒁹𒀭𒈬𒉺𒅁𒅆,{⸢1⸣}⸢DINGIR-mu-šab-ši⸣,"['damaged', 'damaged', 'damaged', 'damaged', 'damaged']",0.5,Ilu-mušabši,Ilu-mušabši,1,PN,P471642,3,4,object sold
1435,P471642.4.1,+Šeʾi-Issar[]PN$,{1}še-ʾi-{d}INNIN,PN,"['𒁹', '𒊺', '𒀪', '𒀭', '𒈹']",𒁹𒊺𒀪𒀭𒈹,{1}še-ʾi-{d}INNIN,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šeʾi-Issar,Šeʾi-Issar,1,PN,P471642,4,1,object sold
1436,P471642.4.2,+Uburtu-ahheša[]PN$,{mi₂}u₂-bur-tu-PAB-MEŠ-ša,PN,"['𒊩', '𒌑', '𒁓', '𒌅', '𒉽', '𒈨𒌍', '𒊭']",𒊩𒌑𒁓𒌅𒉽𒈨𒌍𒊭,{MI₂}u₂-bur-tu-PAB-MEŠ-ša,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Uburtu-ahheša,Uburtu-ahheša,1,PN,P471642,4,2,object sold
1437,P471642.5.1,+Hadi-abuša[]PN$,{mi₂}ha-di-AD-ša,PN,"['𒊩', '𒄩', '𒁲', '𒀜', '𒊭']",𒊩𒄩𒁲𒀜𒊭,{MI₂}ha-di-AD-ša,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Hadi-abuša,Hadi-abuša,1,PN,P471642,5,1,object sold
1438,P471642.5.2,+Rišutu[]PN$,{mi₂}ri-šu-tu₂,PN,"['𒊩', '𒊑', '𒋗', '𒌓']",𒊩𒊑𒋗𒌓,{MI₂}ri-šu-tu₂,"['complete', 'complete', 'complete', 'complete']",0.0,Rišutu,Rišutu,1,PN,P471642,5,2,object sold
1439,P471642.6.1,gimru[total]N,PAB,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P471642,6,1,object sold
1440,P471642.6.2,n,06,n,['0₆'],0₆,06,['complete'],0.0,,,,NUMBER,P471642,6,2,object sold
1441,P471642.6.3,nupšāti[person]N,ZI-MEŠ,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P471642,6,3,object sold
1442,P471642.6.4,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P471642,6,4,object sold
1443,P471642.6.5,Bel-ali[1]PN,{1}EN-URU,PN,"['𒁹', '𒂗', '𒌷']",𒁹𒂗𒌷,{1}EN-URU,"['complete', 'complete', 'complete']",0.0,Bel-ali,Bel-ali,1,PN,P471642,6,5,object sold
1444,P471642.7.1,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P471642,7,1,object sold
1445,P471642.7.2,Mušezib-ilu[1]PN,{1}mu-še-zib-DINGIR,PN,"['𒁹', '𒈬', '𒊺', '𒍦', '𒀭']",𒁹𒈬𒊺𒍦𒀭,{1}mu-še-zib-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mušezib-ilu,Mušezib-ilu,1,PN,P471642,7,2,object sold
1446,P471642.7.3,tupšarru[scribe]N,{lu₂}A.BA,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,tupšarru,ṭupšarru,scribe,,P471642,7,3,object sold
1447,P471642.8.1,bēt[house]N&ili[god]N,E₂-DINGIR,N,"['𒂍', '𒀭']",𒂍𒀭,E₂-DINGIR,"['complete', 'complete']",0.0,bēt,bītu,house,,P471642,8,1,object sold
1449,P471642.8.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P471642,8,2,object sold
1450,P471642.8.3,Libbi-ali[Inner City (Assur)]GN,{uru}ŠA₃-URU,GN,"['𒌷', '𒊮', '𒌷']",𒌷𒊮𒌷,{URU}ŠA₃-URU,"['complete', 'complete', 'complete']",0.0,Libbi-ali,Libbi-ali,Inner City (Assur),GN,P471642,8,3,object sold
1451,P471642.9.1,uppišma[contract]V,up-piš-ma,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P471642,9,1,initiation of transaction
1452,P471642.9.2,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P471642,9,2,price
