Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
10837,P527214.2.1,kunuk[seal]N,{[na₄}KIŠIB],kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527214,2,1,seal identification
10838,P527214.2.2,+U-x[]PN$,{⸢m⸣}u₂-[x-x],U-x,U-x,1,PN,"['𒁹', '𒌑', 'X', 'X']",𒁹𒌑XX,{⸢m⸣}u₂-[x-x],"['damaged', 'complete', 'missing', 'missing']",0.62,PN,,P527214,2,2,seal identification
10839,P527214.3.1,kunuk[seal]N,{⸢na₄⸣}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,,,P527214,3,1,seal identification
10840,P527214.3.2,+Bel-reši-išši[]PN$,{m}EN-⸢SAG⸣-[i-ši],Bel-reši-išši,Bel-reši-išši,1,PN,"['𒁹', '𒂗', '𒊕', '𒄿', '𒅆']",𒁹𒂗𒊕𒄿𒅆,{m}EN-⸢SAG⸣-[i-ši],"['complete', 'complete', 'damaged', 'missing', 'missing']",0.5,PN,,P527214,3,2,seal identification
10841,P527214.4.1,marʾē[son]N,DUMU.MEŠ,marʾē,māru,son,N,"['𒌉', '𒈨𒌍']",𒌉𒈨𒌍,DUMU.MEŠ,"['complete', 'complete']",0.0,,,P527214,4,1,seal identification
10842,P527214.4.2,+Babanu[]PN$,{m}ba-ba-⸢nu⸣,Babanu,Babanu,1,PN,"['𒁹', '𒁀', '𒁀', '𒉡']",𒁹𒁀𒁀𒉡,{m}ba-ba-⸢nu⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,,P527214,4,2,seal identification
10843,P527214.5.1,+Itaya[of Ita]EN$,{⸢uru⸣}i-ta-a-⸢a⸣,Itaya,Itaya,of Ita,EN,"['𒌷', '𒄿', '𒋫', '𒀀', '𒀀']",𒌷𒄿𒋫𒀀𒀀,{⸢URU⸣}i-ta-a-⸢a⸣,"['damaged', 'complete', 'complete', 'complete', 'damaged']",0.2,,,P527214,5,1,seal identification
10844,P527214.6.1,bēlī[owner]N,[EN.MEŠ],bēlī,bēlu,owner,N,"['𒂗', '𒈨𒌍']",𒂗𒈨𒌍,[EN].[MEŠ],"['missing', 'missing']",1.0,,,P527214,6,1,seal identification
10845,P527214.6.2,marʾutu[small girl]N,MI₂.TUR,marʾutu,mārtu,small girl,N,"['𒊩', '𒌉']",𒊩𒌉,MI₂.TUR,"['complete', 'complete']",0.0,,,P527214,6,2,seal identification
10846,P527214.6.3,tadāni[giving]'N,SUM-ni,tadāni,tadānu,giving,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,,,P527214,6,3,seal identification
