Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
3982,P514235.20.4,Aššuraya[Assyrian]EN$,aš+⸢šur⸣-[a-a],Aššuraya,Aššuraya,Assyrian,EN,"['𒀸', '𒋩', '𒀀', '𒀀']",𒀸𒋩𒀀𒀀,aš+⸢šur⸣-[a-a],"['complete', 'damaged', 'missing', 'missing']",0.62,,P514235,20,4,witness
3983,P514235.21.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514235,21,1,witness
3984,P514235.21.2,Emuqi-Aššur[]PN$Emuq-Aššur,{m}e-muq-aš+šur,Emuq-Aššur,Emuqi-Aššur,1,PN,"['𒁹', '𒂊', '𒈮', '𒀸', '𒋩']",𒁹𒂊𒈮𒀸𒋩,{m}e-muq-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514235,21,2,witness
3985,P514235.21.3,šaknu[appointee//commander]N'N$,⸢GAR⸣-nu,šaknu,šaknu,commander,N,"['𒃻', '𒉡']",𒃻𒉡,⸢GAR⸣-nu,"['damaged', 'complete']",0.25,,P514235,21,3,witness
3986,P514235.22.1,ša[of]DET,⸢ša⸣,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P514235,22,1,witness
3987,P514235.22.2,Kar-Nabu[1]SN,{uru}kar-{d}PA,Kar-Nabu,Kar-Nabu,1,SN,"['𒌷', '𒋼𒀀', '𒀭', '𒉺']",𒌷𒋼𒀀𒀭𒉺,{URU}kar-{d}PA,"['complete', 'complete', 'complete', 'complete']",0.0,SN,P514235,22,2,witness
3988,P514235.23.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514235,23,1,witness
3989,P514235.23.2,Tarditu-Aššur[]PN$,{m}tar-di-tu₂-aš+⸢šur⸣,Tarditu-Aššur,Tarditu-Aššur,1,PN,"['𒁹', '𒋻', '𒁲', '𒌓', '𒀸', '𒋩']",𒁹𒋻𒁲𒌓𒀸𒋩,{m}tar-di-tu₂-aš+⸢šur⸣,"['complete', 'complete', 'complete', 'complete', 'complete', 'damaged']",0.08,PN,P514235,23,2,witness
3990,P514235.23.3,ša-rēši[eunuch]N$,SAG,ša-rēši,ša-rēši,eunuch,N,['𒊕'],𒊕,SAG,['complete'],0.0,,P514235,23,3,witness
3991,P514235.24.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514235,24,1,witness
3992,P514235.24.2,Ahu-uqur[]PN$,{m}PAB-u-qur,Ahu-uqur,Ahu-uqur,1,PN,"['𒁹', '𒉽', '𒌋', '𒄥']",𒁹𒉽𒌋𒄥,{m}PAB-u-qur,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514235,24,2,witness
3993,P514235.25.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514235,25,1,witness
3994,P514235.25.2,Abu-ilaʾi[]PN$,{m}AD-DINGIR-⸢a⸣-a,Abu-ilaʾi,Abu-ilaʾi,1,PN,"['𒁹', '𒀜', '𒀭', '𒀀', '𒀀']",𒁹𒀜𒀭𒀀𒀀,{m}AD-DINGIR-⸢a⸣-a,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,PN,P514235,25,2,witness
3995,P514235.26.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514235,26,1,witness
3996,P514235.26.2,Padi-x[]PN$,{m}pa-di-⸢x⸣-[x]-⸢x⸣,Padi-x,Padi-x,1,PN,"['𒁹', '𒉺', '𒁲', 'X', 'X', 'X']",𒁹𒉺𒁲XXX,{m}pa-di-⸢x⸣-[x]-⸢x⸣,"['complete', 'complete', 'complete', 'damaged', 'missing', 'damaged']",0.33,PN,P514235,26,2,witness
3997,P514235.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514235,27,1,witness
3998,P514235.27.2,Ibu-x[]PN$,{m}i-bu-⸢x⸣,Ibu-x,Ibu-x,1,PN,"['𒁹', '𒄿', '𒁍', 'X']",𒁹𒄿𒁍X,{m}i-bu-⸢x⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514235,27,2,witness
3999,P514235.27.3,tamkāru[merchant]N$tankār,{[lu₂}DAM].GAR₃,tankār,tamkāru,merchant,N,"['𒇽', '𒁮', '𒃼']",𒇽𒁮𒃼,{[LU₂]}[DAM].GAR₃,"['missing', 'missing', 'complete']",0.67,,P514235,27,3,witness
4000,P514235.27.4,sisû[horse]N$sissê,ANŠE.KUR.RA,sissê,sisû,horse,N,"['𒀲', '𒆳', '𒊏']",𒀲𒆳𒊏,ANŠE.KUR.RA,"['complete', 'complete', 'complete']",0.0,,P514235,27,4,witness
4001,P514235.28.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514235,28,1,witness
4002,P514235.28.2,Amar-ili[]PN$,{m}a-mar-⸢DINGIR⸣,Amar-ili,Amar-ili,1,PN,"['𒁹', '𒀀', '𒈥', '𒀭']",𒁹𒀀𒈥𒀭,{m}a-mar-⸢DINGIR⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514235,28,2,witness
4003,P514235.30.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514235,30,1,witness
4004,P514235.30.2,Ašared-Aššur[]PN$,{m}MAŠ-aš+šur,Ašared-Aššur,Ašared-Aššur,1,PN,"['𒁹', '𒈦', '𒀸', '𒋩']",𒁹𒈦𒀸𒋩,{m}MAŠ-aš+šur,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514235,30,2,witness
4005,P514235.30.3,ṣābitu[recipient//one who seizes]N'N$ṣābit,⸢ṣa⸣-[bit,ṣābit,ṣābitu,one who seizes,N,"['𒍝', '𒂍']",𒍝𒂍,⸢ṣa⸣-[bit],"['damaged', 'missing']",0.75,,P514235,30,3,witness
4006,P514235.30.4,ṭuppi[tablet]N,IM],ṭuppi,ṭuppu,tablet,N,['𒅎'],𒅎,[IM],['missing'],1.0,,P514235,30,4,witness
4007,P514235.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514235,31,1,witness
4008,P514235.31.2,Sume-x[]PN$,{m}su-⸢me⸣-[x],Sume-x,Sume-x,1,PN,"['𒁹', '𒋢', '𒈨', 'X']",𒁹𒋢𒈨X,{m}su-⸢me⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,PN,P514235,31,2,witness
4009,P514235.33.1,Tašritu[Tishri]MN$,{iti}DUL,Tašritu,Tašritu,Tishri,MN,"['𒌗', '𒌋𒌆']",𒌗𒌋𒌆,{ITI}DUL,"['complete', 'complete']",0.0,MN,P514235,33,1,date
4010,P514235.33.2,X,UD.22.KAM₂,,,,X,"['𒌓', '𒌋𒌋𒈫', '𒆚']",𒌓𒌋𒌋𒈫𒆚,UD.22.KAM₂,"['complete', 'complete', 'complete']",0.0,,P514235,33,2,date
4011,P514235.33.3,limme[eponym (of year)]N,lim-me,limme,līmu,eponym (of year),N,"['𒅆', '𒈨']",𒅆𒈨,lim-me,"['complete', 'complete']",0.0,,P514235,33,3,date
4012,P514235.33.4,Taklak-ana-Bel[]PN$,{m}⸢tak⸣-[lak-ana-EN],Taklak-ana-Bel,Taklak-ana-Bel,1,PN,"['𒁹', '𒋳', '𒋃', '𒁹', '𒂗']",𒁹𒋳𒋃𒁹𒂗,{m}⸢tak⸣-[lak-ana-EN],"['complete', 'damaged', 'missing', 'missing', 'missing']",0.7,PN,P514235,33,4,date
