Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
10088,P528253.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528253,2,1,seal identification
10089,P528253.2.2,X,{m}tar-di-tu₂-aš-šur,X,"['𒁹', '𒋻', '𒁲', '𒌓', '𒀸', '𒋩']",𒁹𒋻𒁲𒌓𒀸𒋩,{m}tar-di-tu₂-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528253,2,2,seal identification
10090,P528253.3.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528253,3,1,seal identification
10091,P528253.3.2,X,MI₂,X,['𒊩'],𒊩,MI₂,['complete'],0.0,,,,,P528253,3,2,seal identification
10092,P528253.3.3,X,SUM-an,X,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,,,P528253,3,3,seal identification
10093,P528253.7.1,X,{m}da-da-PAB.MEŠ,X,"['𒁹', '𒁕', '𒁕', '𒉽', '𒈨𒌍']",𒁹𒁕𒁕𒉽𒈨𒌍,{m}da-da-PAB.MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528253,7,1,object sold
10094,P528253.8.1,X,{mi₂}NIN-PAB-šu₂,X,"['𒊩', '𒊩𒌆', '𒉽', '𒋙']",𒊩𒊩𒌆𒉽𒋙,{MI₂}NIN-PAB-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528253,8,1,object sold
10095,P528253.9.1,X,TA,X,['𒋫'],𒋫,TA,['complete'],0.0,,,,,P528253,9,1,completion of transaction
10096,P528253.9.2,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528253,9,2,completion of transaction
10097,P528253.9.3,X,{m}tar-di-tu₂-aš-šur,X,"['𒁹', '𒋻', '𒁲', '𒌓', '𒀸', '𒋩']",𒁹𒋻𒁲𒌓𒀸𒋩,{m}tar-di-tu₂-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528253,9,3,completion of transaction
