Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
659,P522577.14.3,zarip[purchased]AJ,za-rip,zarip,zarpu,purchased,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,,,P522577,14,3,confirmation of transfer 2
660,P522577.14.4,laqi[acquired]AJ,la-qi,laqi,leqû,acquired,AJ,"['𒆷', '𒆥']",𒆷𒆥,la-qi,"['complete', 'complete']",0.0,,,P522577,14,4,confirmation of transfer 2
661,P522577.15.1,tuāru[revocation]'N,⸢tu⸣-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,⸢tu⸣-a-ru,"['damaged', 'complete', 'complete']",0.17,,,P522577,15,1,exclusion of litigation
662,P522577.15.2,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,P522577,15,2,exclusion of litigation
663,P522577.15.3,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522577,15,3,exclusion of litigation
664,P522577.16.1,laššu[(there) is not]V,la-aš₂-šu₂,laššu,laššu,(there) is not,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522577,16,1,exclusion of litigation
665,P522577.17.1,ṣibtu[seizure]N,[ṣib]-⸢tu₂⸣,ṣibtu,ṣibtu,seizure,N,"['𒍦', '𒌓']",𒍦𒌓,[ṣib]-⸢tu₂⸣,"['missing', 'damaged']",0.75,,,P522577,17,1,guarantee clauses for slaves
666,P522577.17.2,ina[for]PRP,ina,ina,ina,for,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522577,17,2,guarantee clauses for slaves
667,P522577.17.3,n,01,,,,n,['01'],01,01,['complete'],0.0,,NUMBER,P522577,17,3,guarantee clauses for slaves
668,P522577.17.4,me[(one) hundred]NU,me,me,meʾatu,(one) hundred,NU,['𒈨'],𒈨,me,['complete'],0.0,,,P522577,17,4,guarantee clauses for slaves
669,P522577.17.5,ūmē[day]N,UD-me,ūmē,ūmu,day,N,"['𒌓', '𒈨']",𒌓𒈨,UD-me,"['complete', 'complete']",0.0,,,P522577,17,5,guarantee clauses for slaves
670,P522577.17.6,sartu[fraud]N,sa-ar₂-tu₂,sartu,sartu,fraud,N,"['𒊓', '𒌒', '𒌓']",𒊓𒌒𒌓,sa-ar₂-tu₂,"['complete', 'complete', 'complete']",0.0,,,P522577,17,6,guarantee clauses for slaves
671,P522577.17.7,ina[for]PRP,ina,ina,ina,for,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522577,17,7,guarantee clauses for slaves
672,P522577.17.8,kal[all]'AJ,kal,kal,kalû,all,N,['𒆗'],𒆗,kal,['complete'],0.0,,,P522577,17,8,guarantee clauses for slaves
673,P522577.17.9,ūmē[day]N,⸢UD-me⸣,ūmē,ūmu,day,N,"['𒌓', '𒈨']",𒌓𒈨,⸢UD-me⸣,"['damaged', 'damaged']",0.5,,,P522577,17,9,guarantee clauses for slaves
674,P522577.18.1,mannu[whoever]'XP,[man]-⸢nu⸣,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man]-⸢nu⸣,"['missing', 'damaged']",0.75,,,P522577,18,1,penalties for litigation: contravention
675,P522577.18.2,ša[whoever]REL,ša,ša,ša,whoever,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,P522577,18,2,penalties for litigation: contravention
676,P522577.18.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522577,18,3,penalties for litigation: contravention
677,P522577.18.4,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,,P522577,18,4,penalties for litigation: contravention
678,P522577.18.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522577,18,5,penalties for litigation: contravention
679,P522577.18.6,matēma[ever]AV,ma-te-ma,matēma,matīma,ever,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,ma-te-ma,"['complete', 'complete', 'complete']",0.0,,,P522577,18,6,penalties for litigation: contravention
680,P522577.19.1,ibbalkatūni[transgress]V,⸢ib⸣-bal-kat₃-u-ni,ibbalkatūni,nabalkutu,transgress,V,"['𒅁', '𒁄', '𒆑', '𒌋', '𒉌']",𒅁𒁄𒆑𒌋𒉌,⸢ib⸣-bal-kat₃-u-ni,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,,,P522577,19,1,penalties for litigation: contravention
681,P522577.21.1,kaspu[money]N,[kas]-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,[kas]-pu,"['missing', 'complete']",0.5,,,P522577,21,1,penalties for litigation: penalty
682,P522577.21.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522577,21,2,penalties for litigation: penalty
683,P522577.21.3,+ešriātu[tenfold]AV$ešrāte,10.MEŠ,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10.MEŠ,"['complete', 'complete']",0.0,,,P522577,21,3,penalties for litigation: penalty
684,P522577.21.4,ina[to]PRP,ina,ina,ina,to,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522577,21,4,penalties for litigation: penalty
685,P522577.21.5,bēlīšu[owner]N,EN-šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,,,P522577,21,5,penalties for litigation: penalty
686,P522577.21.6,utâr[return]V,u₂-GUR,utâr,târu,return,V,"['𒌑', '𒄥']",𒌑𒄥,u₂-GUR,"['complete', 'complete']",0.0,,,P522577,21,6,penalties for litigation: penalty
687,P522577.22.1,ina[in]PRP,[ina],ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P522577,22,1,penalties for litigation: penalty
688,P522577.22.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522577,22,2,penalties for litigation: penalty
689,P522577.22.3,idabbub[contest]V,DUG₄.DUG₄,idabbub,dabābu,contest,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522577,22,3,penalties for litigation: penalty
690,P522577.23.1,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,,P522577,23,1,penalties for litigation: penalty
691,P522577.23.2,ilaqqe[succeed]V,i-laq-qe,ilaqqe,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qe,"['complete', 'complete', 'complete']",0.0,,,P522577,23,2,penalties for litigation: penalty
692,P522577.24.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,24,1,witness
693,P522577.24.2,Qurdi[1]PN,{m}qur-di-i,Qurdi,Qurdi,1,PN,"['𒁹', '𒄥', '𒁲', '𒄿']",𒁹𒄥𒁲𒄿,{m}qur-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,24,2,witness
694,P522577.24.3,+šanû[second//deputy]NU'N$šanî,{lu₂}2-i,šanî,šanû,deputy,NU,"['𒇽', '𒈫', '𒄿']",𒇽𒈫𒄿,{LU₂}2-i,"['complete', 'complete', 'complete']",0.0,,,P522577,24,3,witness
695,P522577.25.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,25,1,witness
696,P522577.25.2,Nabu-zeru-ukin[1]PN,{m}{d}PA-NUMUN-GIN,Nabu-zeru-ukin,Nabu-zeru-ukin,1,PN,"['𒁹', '𒀭', '𒉺', '𒆰', '𒁺']",𒁹𒀭𒉺𒆰𒁺,{m}{d}PA-NUMUN-GIN,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,25,2,witness
697,P522577.25.3,+rab-bīti[major-domo]N$rab-bēti,{lu₂}GAL-E₂,rab-bēti,rab-bīti,major-domo,N,"['𒇽', '𒃲', '𒂍']",𒇽𒃲𒂍,{LU₂}GAL-E₂,"['complete', 'complete', 'complete']",0.0,,,P522577,25,3,witness
698,P522577.26.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,26,1,witness
699,P522577.26.2,Seʾ-mabaʾ[1]PN,{m}se-me-ba-ʾ,Seʾ-mabaʾ,Seʾ-mabaʾ,1,PN,"['𒁹', '𒋛', '𒈨', '𒁀', '𒀪']",𒁹𒋛𒈨𒁀𒀪,{m}se-me-ba-ʾ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,26,2,witness
700,P522577.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,27,1,witness
701,P522577.27.2,Adda-idri[1]PN,{m}{d}IM-id-ri,Adda-idri,Adda-idri,1,PN,"['𒁹', '𒀭', '𒅎', '𒀉', '𒊑']",𒁹𒀭𒅎𒀉𒊑,{m}{d}IM-id-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,27,2,witness
702,P522577.28.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,28,1,witness
703,P522577.28.2,Banitu-tereš[1]PN,{m}{d}DU₃-tu₂-APIN-eš,Banitu-tereš,Banitu-tereš,1,PN,"['𒁹', '𒀭', '𒆕', '𒌓', '𒀳', '𒌍']",𒁹𒀭𒆕𒌓𒀳𒌍,{m}{d}DU₃-tu₂-APIN-eš,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,28,2,witness
704,P522577.29.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P522577,29,1,witness
705,P522577.29.2,Sinqi-Issar[1]PN,{m}si-in-qi-{d}15,Sinqi-Issar,Sinqi-Issar,1,PN,"['𒁹', '𒋛', '𒅔', '𒆥', '𒀭', '𒌋𒐊']",𒁹𒋛𒅔𒆥𒀭𒌋𒐊,{m}si-in-qi-{d}15,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,29,2,witness
706,P522577.30.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,30,1,witness
707,P522577.30.2,Adda-sagab[1]PN,{m}{d}IM-sa-gab,Adda-sagab,Adda-sagab,1,PN,"['𒁹', '𒀭', '𒅎', '𒊓', '𒃮']",𒁹𒀭𒅎𒊓𒃮,{m}{d}IM-sa-gab,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,30,2,witness
708,P522577.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,31,1,witness
709,P522577.31.2,Hulli[1]PN,{m}hu-li-i,Hulli,Hulli,1,PN,"['𒁹', '𒄷', '𒇷', '𒄿']",𒁹𒄷𒇷𒄿,{m}hu-li-i,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,31,2,witness
710,P522577.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,32,1,witness
711,P522577.32.2,Nabu-šezib[1]PN,{m}⸢PA⸣-še-zib,Nabu-šezib,Nabu-šezib,1,PN,"['𒁹', '𒉺', '𒊺', '𒍦']",𒁹𒉺𒊺𒍦,{m}⸢PA⸣-še-zib,"['complete', 'damaged', 'complete', 'complete']",0.12,,PN,P522577,32,2,witness
712,P522577.32.3,hazannu[mayor]N,{lu₂}ha-za-nu,hazannu,hazannu,mayor,N,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{LU₂}ha-za-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522577,32,3,witness
713,P522577.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,33,1,witness
714,P522577.33.2,Deniya[1]PN,{m}⸢de⸣-ni-ia,Deniya,Deniya,1,PN,"['𒁹', '𒁲', '𒉌', '𒅀']",𒁹𒁲𒉌𒅀,{m}⸢de⸣-ni-ia,"['complete', 'damaged', 'complete', 'complete']",0.12,,PN,P522577,33,2,witness
715,P522577.33.3,Adad-ilaʾi[1]PN,{m}10-DINGIR-a-a,Adad-ilaʾi,Adad-ilaʾi,1,PN,"['𒁹', '𒌋', '𒀭', '𒀀', '𒀀']",𒁹𒌋𒀭𒀀𒀀,{m}10-DINGIR-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,33,3,witness
716,P522577.34.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522577,34,1,witness
717,P522577.34.2,Ereš-ilu[1]PN,{m}APIN-eš-DINGIR,Ereš-ilu,Ereš-ilu,1,PN,"['𒁹', '𒀳', '𒌍', '𒀭']",𒁹𒀳𒌍𒀭,{m}APIN-eš-DINGIR,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,34,2,witness
718,P522577.34.3,gimru[total]N,PAB,gimru,gimru,total,N,['𒉽'],𒉽,PAB,['complete'],0.0,,,P522577,34,3,witness
719,P522577.34.4,n,03,,,,n,['0₃'],0₃,03,['complete'],0.0,,NUMBER,P522577,34,4,witness
720,P522577.34.5,amēlē[man]N,LU₂.MEŠ-e,amēlē,awīlu,man,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,LU₂.MEŠ-e,"['complete', 'complete', 'complete']",0.0,,,P522577,34,5,witness
721,P522577.35.1,+bēl-qātāti[guarantor]N$,EN-ŠU.2.MEŠ,bēl-qātāti,bēl-qātāti,guarantor,N,"['𒂗', '𒋗', '𒈫', '𒈨𒌍']",𒂗𒋗𒈫𒈨𒌍,EN-ŠU.2.MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522577,35,1,witness
722,P522577.35.2,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522577,35,2,witness
723,P522577.35.3,amēlu[man]N,LU₂,amēlu,awīlu,man,N,['𒇽'],𒇽,LU₂,['complete'],0.0,,,P522577,35,3,witness
724,P522577.36.1,Arahsamna[1]MN,{iti}APIN,Arahsamna,Arahsamna,1,MN,"['𒌗', '𒀳']",𒌗𒀳,{ITI}APIN,"['complete', 'complete']",0.0,,MN,P522577,36,1,date
725,P522577.36.2,u,UD-04-KAM₂,,,,u,"['𒌓', '0₄', '𒆚']",𒌓0₄𒆚,UD-04-KAM₂,"['complete', 'complete', 'complete']",0.0,,,P522577,36,2,date
726,P522577.37.1,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,,P522577,37,1,date
727,P522577.37.2,Belšunu[1]PN,{m}EN-šu₂-nu,Belšunu,Belšunu,1,PN,"['𒁹', '𒂗', '𒋙', '𒉡']",𒁹𒂗𒋙𒉡,{m}EN-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522577,37,2,date
