Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
2584,P522576.17.3,n,01,,,,n,['01'],01,01,['complete'],0.0,,NUMBER,P522576,17,3,guarantee clauses for slaves
2585,P522576.17.4,me[(one) hundred]NU,me,me,meʾatu,(one) hundred,NU,['𒈨'],𒈨,me,['complete'],0.0,,,P522576,17,4,guarantee clauses for slaves
2586,P522576.17.5,ūmē[day]N,UD-me,ūmē,ūmu,day,N,"['𒌓', '𒈨']",𒌓𒈨,UD-me,"['complete', 'complete']",0.0,,,P522576,17,5,guarantee clauses for slaves
2587,P522576.17.6,sartu[fraud]N,sa-ar₂-tu₂,sartu,sartu,fraud,N,"['𒊓', '𒌒', '𒌓']",𒊓𒌒𒌓,sa-ar₂-tu₂,"['complete', 'complete', 'complete']",0.0,,,P522576,17,6,guarantee clauses for slaves
2588,P522576.18.1,ina[for]PRP,ina,ina,ina,for,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522576,18,1,guarantee clauses for slaves
2589,P522576.18.2,kal[all]'AJ,kal₃,kal,kalû,all,N,['𒆕'],𒆕,kal₃,['complete'],0.0,,,P522576,18,2,guarantee clauses for slaves
2590,P522576.18.3,ūmāti[day]N,UD.MEŠ,ūmāti,ūmu,day,N,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,UD.MEŠ,"['complete', 'complete']",0.0,,,P522576,18,3,guarantee clauses for slaves
2591,P522576.19.1,mannu[whoever]'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P522576,19,1,penalties for litigation: contravention
2592,P522576.19.2,ša[whoever]REL,ša,ša,ša,whoever,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,P522576,19,2,penalties for litigation: contravention
2593,P522576.19.3,+nabalkutu[cross over//transgress]V'V$ibbalkatūni,ib-bal-kat-u-ni,ibbalkatūni,nabalkutu,transgress,V,"['𒅁', '𒁄', '𒃰', '𒌋', '𒉌']",𒅁𒁄𒃰𒌋𒉌,ib-bal-kat-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522576,19,3,penalties for litigation: contravention
2594,P522576.20.1,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P522576,20,1,penalties for litigation: penalty
2595,P522576.20.2,ina[to]PRP,ina,ina,ina,to,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522576,20,2,penalties for litigation: penalty
2596,P522576.20.3,n,10.MEŠ-te,,,,n,"['𒌋', '𒈨𒌍', '𒋼']",𒌋𒈨𒌍𒋼,10.MEŠ-te,"['complete', 'complete', 'complete']",0.0,,NUMBER,P522576,20,3,penalties for litigation: penalty
2597,P522576.20.4,bēlīšu[owner]N,EN-šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,,,P522576,20,4,penalties for litigation: penalty
2598,P522576.20.5,utâr[return]V,GUR,utâr,târu,return,V,['𒄥'],𒄥,GUR,['complete'],0.0,,,P522576,20,5,penalties for litigation: penalty
2599,P522576.21.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522576,21,1,penalties for litigation: penalty
2600,P522576.21.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522576,21,2,penalties for litigation: penalty
2601,P522576.21.3,idabbub[contest]V,DUG₄.DUG₄,idabbub,dabābu,contest,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522576,21,3,penalties for litigation: penalty
2602,P522576.21.4,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,,P522576,21,4,penalties for litigation: penalty
2603,P522576.21.5,ilaqqe[succeed]V,i-laq-qe,ilaqqe,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qe,"['complete', 'complete', 'complete']",0.0,,,P522576,21,5,penalties for litigation: penalty
2604,P522576.23.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,23,1,witness
2605,P522576.23.2,Nabu-šezib[1]PN,{m}{d}PA-še-zib,Nabu-šezib,Nabu-šezib,1,PN,"['𒁹', '𒀭', '𒉺', '𒊺', '𒍦']",𒁹𒀭𒉺𒊺𒍦,{m}{d}PA-še-zib,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,23,2,witness
2606,P522576.24.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,24,1,witness
2607,P522576.24.2,Tammu[1]PN,{m}tam-mu-u,Tammu,Tammu,1,PN,"['𒁹', '𒌓', '𒈬', '𒌋']",𒁹𒌓𒈬𒌋,{m}tam-mu-u,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,24,2,witness
2608,P522576.25.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,25,1,witness
2609,P522576.25.2,Seʾ-mabaʾi[1]PN,{m}se-ʾ-ma-ba-i,Seʾ-mabaʾi,Seʾ-mabaʾ,1,PN,"['𒁹', '𒋛', '𒀪', '𒈠', '𒁀', '𒄿']",𒁹𒋛𒀪𒈠𒁀𒄿,{m}se-ʾ-ma-ba-i,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,25,2,witness
2610,P522576.26.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,26,1,witness
2611,P522576.26.2,Ramu[1]PN,{m}ra-a-mu,Ramu,Ramu,1,PN,"['𒁹', '𒊏', '𒀀', '𒈬']",𒁹𒊏𒀀𒈬,{m}ra-a-mu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,26,2,witness
2612,P522576.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,27,1,witness
2613,P522576.27.2,Nabu-rehtu-uṣur[1]PN,{m}{d}PA-re-eh-tu₂-PAB,Nabu-rehtu-uṣur,Nabu-rehtu-uṣur,1,PN,"['𒁹', '𒀭', '𒉺', '𒊑', '𒄴', '𒌓', '𒉽']",𒁹𒀭𒉺𒊑𒄴𒌓𒉽,{m}{d}PA-re-eh-tu₂-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,27,2,witness
2614,P522576.28.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,28,1,witness
2615,P522576.28.2,Banaya[1]PN,{m}ba-ni-ia₂-a,Banaya,Banaya,1,PN,"['𒁹', '𒁀', '𒉌', '𒐊', '𒀀']",𒁹𒁀𒉌𒐊𒀀,{m}ba-ni-ia₂-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,28,2,witness
2616,P522576.29.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,29,1,witness
2617,P522576.29.2,+Kanunayu[]PN$Kanunaya,{m}{iti}AB-a-a,Kanunaya,Kanunayu,1,PN,"['𒁹', '𒌗', '𒀊', '𒀀', '𒀀']",𒁹𒌗𒀊𒀀𒀀,{m}{ITI}AB-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,29,2,witness
2618,P522576.30.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522576,30,1,witness
2619,P522576.30.2,Nabu-nadin-ahi[1]PN,{m}{d}PA-SUM-PAB,Nabu-nadin-ahi,Nabu-nadin-ahi,1,PN,"['𒁹', '𒀭', '𒉺', '𒋧', '𒉽']",𒁹𒀭𒉺𒋧𒉽,{m}{d}PA-SUM-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,30,2,witness
2620,P522576.32.1,Kislimu[1]MN,{iti}GAN,Kislimu,Kislimu,1,MN,"['𒌗', '𒃶']",𒌗𒃶,{ITI}GAN,"['complete', 'complete']",0.0,,MN,P522576,32,1,date
2621,P522576.32.2,u,UD-13,,,,u,"['𒌓', '𒌋𒐈']",𒌓𒌋𒐈,UD-13,"['complete', 'complete']",0.0,,,P522576,32,2,date
2622,P522576.34.1,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,,P522576,34,1,date
2623,P522576.34.2,Šarru-lu-dari[1]PN,{m}MAN-lu-da₃-ri,Šarru-lu-dari,Šarru-lu-dari,1,PN,"['𒁹', '𒌋𒌋', '𒇻', '𒆕', '𒊑']",𒁹𒌋𒌋𒇻𒆕𒊑,{m}MAN-lu-da₃-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522576,34,2,date
