Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2850,P522499.3.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522499,3,1,none
2851,P522499.3.2,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522499,3,2,none
2852,P522499.3.3,u,bi-⸢ri-te⸣,u,"['𒁉', '𒊑', '𒋼']",𒁉𒊑𒋼,bi-⸢ri-te⸣,"['complete', 'damaged', 'damaged']",0.33,,,,,P522499,3,3,none
2853,P522499.3.4,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522499,3,4,none
2854,P522499.3.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522499,3,5,none
2855,P522499.3.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522499,3,6,none
2856,P522499.5.1,+x-iltegu[]PN$,{1}x]+x-il-te-⸢gu⸣,PN,"['𒁹', 'X', 'X', '𒅋', '𒋼', '𒄖']",𒁹XX𒅋𒋼𒄖,{[1]}[x]+x-il-te-⸢gu⸣,"['missing', 'missing', 'complete', 'complete', 'complete', 'damaged']",0.42,x-iltegu,x-iltegu,1,PN,P522499,5,1,none
2857,P522499.5.2,u,[(x,u,['X'],X,[x],['missing'],1.0,,,,,P522499,5,2,none
2858,P522499.5.3,u,x)],u,['X'],X,[x],['missing'],1.0,,,,,P522499,5,3,none
2859,P522499.6.1,urdu[servant]N,{[lu₂]}ARAD,N,"['𒇽', '𒀴']",𒇽𒀴,{[LU₂]}ARAD,"['missing', 'complete']",0.5,urdu,ardu,servant,,P522499,6,1,object sold
2860,P522499.6.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522499,6,2,object sold
2861,P522499.6.3,+Eṣidu[]PN$Eṣidi,{1}e-ṣi-⸢di⸣,PN,"['𒁹', '𒂊', '𒍢', '𒁲']",𒁹𒂊𒍢𒁲,{1}e-ṣi-⸢di⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,Eṣidi,Eṣidu,1,PN,P522499,6,3,object sold
2862,P522499.7.1,Nabu-tuklatuʾa[1]PN,{1}{d}AG⸣-tuk-lat-⸢u₂⸣-a,PN,"['𒁹', '𒀭', '𒀝', '𒌇', '𒆳', '𒌑', '𒀀']",𒁹𒀭𒀝𒌇𒆳𒌑𒀀,{⸢1⸣}{⸢d⸣}⸢AG⸣-tuk-lat-⸢u₂⸣-a,"['damaged', 'damaged', 'damaged', 'complete', 'complete', 'damaged', 'complete']",0.29,Nabu-tuklatuʾa,Nabu-tuklatuʾa,1,PN,P522499,7,1,initiation of transaction
2863,P522499.7.2,tupšar[scribe]N&ēkalli[palace]N,{lu₂}A.⸢BA⸣-E₂.GAL,N,"['𒇽', '𒀀', '𒁀', '𒂍', '𒃲']",𒇽𒀀𒁀𒂍𒃲,{LU₂}A.⸢BA⸣-E₂.GAL,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,tupšar,ṭupšarru,scribe,,P522499,7,2,initiation of transaction
2865,P522499.8.1,uppišma[contract]V,up-piš-ma,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P522499,8,1,initiation of transaction
2866,P522499.8.2,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522499,8,2,price
2867,P522499.8.3,libbi[interior]N,ŠA₃-bi,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P522499,8,3,price
2868,P522499.8.4,n,10,n,['𒌋'],𒌋,10,['complete'],0.0,,,,NUMBER,P522499,8,4,price
2869,P522499.8.5,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522499,8,5,price
2870,P522499.8.6,siparrī[bronze]N,UD.KA.BAR-MEŠ,N,"['𒌓', '𒅗', '𒁇', '𒈨𒌍']",𒌓𒅗𒁇𒈨𒌍,UD.KA.BAR-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,siparrī,siparru,bronze,,P522499,8,6,price
2871,P522499.9.1,ilqi[purchase]V,il-qi,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P522499,9,1,completion of transaction
2872,P522499.9.2,n,06,n,['0₆'],0₆,06,['complete'],0.0,,,,NUMBER,P522499,9,2,price
