Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
6724,P527303.4.1,X,[TA,,,,X,['𒋫'],𒋫,[TA],['missing'],1.0,,,P527303,4,1,completion of transaction
6725,P527303.4.2,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527303,4,2,completion of transaction
6726,P527303.4.3,+Bel-ba-x[]PN$,{m]}⸢EN⸣-ba-[x-x-(x)],Bel-ba-x,Bel-ba-x,1,PN,"['𒁹', '𒂗', '𒁀', 'X', 'X', 'X']",𒁹𒂗𒁀XXX,{[m]}⸢EN⸣-ba-[x-x-x],"['missing', 'damaged', 'complete', 'missing', 'missing', 'missing']",0.75,PN,,P527303,4,3,completion of transaction
6727,P527303.5.1,ilqe[purchase]V,[il-qe],ilqe,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,[il-qe],"['missing', 'missing']",1.0,,,P527303,5,1,completion of transaction
6728,P527303.5.2,X,⸢kas⸣-pu,,,,X,"['𒆜', '𒁍']",𒆜𒁍,⸢kas⸣-pu,"['damaged', 'complete']",0.25,,,P527303,5,2,confirmation of transfer 1
6729,P527303.5.3,X,gam-mur,,,,X,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,,P527303,5,3,confirmation of transfer 1
6730,P527303.5.4,X,[ta-din],,,,X,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,,P527303,5,4,confirmation of transfer 1
6731,P527303.6.1,amti[maid]N,[GEME₂],amti,amtu,maid,N,['𒊩𒆳'],𒊩𒆳,[GEME₂],['missing'],1.0,,,P527303,6,1,confirmation of transfer 2
6732,P527303.6.2,X,šu-a-tu₂,,,,X,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,,,P527303,6,2,confirmation of transfer 2
6733,P527303.6.3,X,zar-pat,,,,X,"['𒇡', '𒉻']",𒇡𒉻,zar-pat,"['complete', 'complete']",0.0,,,P527303,6,3,confirmation of transfer 2
6734,P527303.6.4,X,[laq-qe-at],,,,X,"['𒋃', '𒆥', '𒀜']",𒋃𒆥𒀜,[laq-qe-at],"['missing', 'missing', 'missing']",1.0,,,P527303,6,4,confirmation of transfer 2
6735,P527303.7.1,X,⸢tu⸣-(a)-ru,,,,X,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,⸢tu⸣-a-ru,"['damaged', 'complete', 'complete']",0.17,,,P527303,7,1,exclusion of litigation
6736,P527303.7.2,X,de-nu,,,,X,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,,,P527303,7,2,exclusion of litigation
6737,P527303.7.3,X,[DUG₄.DUG₄],,,,X,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,P527303,7,3,exclusion of litigation
6738,P527303.8.1,X,[la]-⸢aš₂⸣-šu₂,,,,X,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,[la]-⸢aš₂⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,,,P527303,8,1,exclusion of litigation
6739,P527303.8.2,X,man-nu,,,,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P527303,8,2,penalties for litigation: contravention
6740,P527303.8.3,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,,P527303,8,3,penalties for litigation: contravention
6741,P527303.8.4,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527303,8,4,penalties for litigation: contravention
6742,P527303.8.5,X,⸢ur⸣-[keš,,,,X,"['𒌨', '𒆧']",𒌨𒆧,⸢ur⸣-[keš],"['damaged', 'missing']",0.75,,,P527303,8,5,penalties for litigation: contravention
6743,P527303.8.6,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527303,8,6,penalties for litigation: contravention
6744,P527303.8.7,X,ma-te-ma],,,,X,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,,P527303,8,7,penalties for litigation: contravention
6745,P527303.9.1,X,[TA,,,,X,['𒋫'],𒋫,[TA],['missing'],1.0,,,P527303,9,1,penalties for litigation: contravention
6746,P527303.9.2,x[1]PN,{m}x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527303,9,2,penalties for litigation: contravention
6747,P527303.9.3,marʾēšu[son]N,DUMU.MEŠ-[šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-[šu₂],"['complete', 'complete', 'missing']",0.33,,,P527303,9,3,penalties for litigation: contravention
6748,P527303.9.4,X,DUMU-DUMU.MEŠ-šu₂],,,,X,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,[DUMU-DUMU].[MEŠ-šu₂],"['missing', 'missing', 'missing', 'missing']",1.0,,,P527303,9,4,penalties for litigation: contravention
