Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
2319,P527151.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527151,2,1,seal identification
2320,P527151.2.2,+Awura[]PN$,{m}[a-u₂-ra-a],Awura,Awura,1,PN,"['𒁹', '𒀀', '𒌑', '𒊏', '𒀀']",𒁹𒀀𒌑𒊏𒀀,{m}[a-u₂-ra-a],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527151,2,2,seal identification
2321,P527151.4.1,mār[son]N,⸢DUMU⸣,mār,māru,son,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,,,P527151,4,1,seal identification
2322,P527151.4.2,+Qatešu-aṣbat[]PN$,{m}ŠU.2-šu-DIB,Qatešu-aṣbat,Qatešu-aṣbat,1,PN,"['𒁹', '𒋗', '𒈫', '𒋗', '𒁳']",𒁹𒋗𒈫𒋗𒁳,{m}ŠU.2-šu-DIB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527151,4,2,seal identification
2323,P527151.5.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527151,5,1,seal identification
2324,P527151.5.2,issi[woman]N,⸢MI₂⸣,issi,issu,woman,N,['𒊩'],𒊩,⸢MI₂⸣,['damaged'],0.5,,,P527151,5,2,seal identification
2325,P527151.5.3,tadāni[giving]'N,ta-⸢da⸣-ni,tadāni,tadānu,giving,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-⸢da⸣-ni,"['complete', 'damaged', 'complete']",0.17,,,P527151,5,3,seal identification
2326,P527151.6.1,+Hattuša[]PN$,{f}ha-⸢at⸣-tu-ša,Hattuša,Hattuša,1,PN,"['𒊩', '𒄩', '𒀜', '𒌅', '𒊭']",𒊩𒄩𒀜𒌅𒊭,{f}ha-⸢at⸣-tu-ša,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,PN,,P527151,6,1,object sold
2327,P527151.7.1,uppišma[contract]V,u₂-⸢piš⸣-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-⸢piš⸣-ma,"['complete', 'damaged', 'complete']",0.17,,,P527151,7,1,initiation of transaction
2328,P527151.7.2,Šep-šarri[1]PN,{[m}GIR₃.2-⸢MAN⸣,Šep-šarri,Šep-šarri,1,PN,"['𒁹', '𒄊', '𒈫', '𒌋𒌋']",𒁹𒄊𒈫𒌋𒌋,{[m]}[GIR₃].[2]-⸢MAN⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,PN,,P527151,7,2,initiation of transaction
2329,P527151.8.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527151,8,1,price
2330,P527151.8.2,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,,P527151,8,2,price
2331,P527151.8.3,n,24,,,,n,['𒌋𒌋𒐉'],𒌋𒌋𒐉,24,['complete'],0.0,NUMBER,,P527151,8,3,price
2332,P527151.8.4,šiqil[a unit of weight]N,⸢GIN₂,šiqil,šiqlu,a unit of weight,N,['𒂆'],𒂆,⸢GIN₂⸣,['damaged'],0.5,,,P527151,8,4,price
2333,P527151.8.5,ṣarpi[silver]N,KU₃⸣.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KU₃⸣.BABBAR,"['damaged', 'complete']",0.25,,,P527151,8,5,price
2334,P527151.9.1,issu[from]PRP,⸢TA⸣,issu,ištu,from,PRP,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,,,P527151,9,1,completion of transaction
2335,P527151.9.2,+pānu[front//presence]N'N$pān,IGI,pān,pānu,presence,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527151,9,2,completion of transaction
2336,P527151.9.3,+Awura[]PN$,{m}a-⸢u₂-ra-a⸣,Awura,Awura,1,PN,"['𒁹', '𒀀', '𒌑', '𒊏', '𒀀']",𒁹𒀀𒌑𒊏𒀀,{m}a-⸢u₂-ra-a⸣,"['complete', 'complete', 'damaged', 'damaged', 'damaged']",0.3,PN,,P527151,9,3,completion of transaction
2337,P527151.10.1,ilqe[purchase]V,il-qe,ilqe,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,il-qe,"['complete', 'complete']",0.0,,,P527151,10,1,completion of transaction
2338,P527151.11.1,kaspi[money]N,kas₂-⸢pi,kaspi,kaspu,money,N,"['𒁉', '𒉿']",𒁉𒉿,kas₂-⸢pi⸣,"['complete', 'damaged']",0.25,,,P527151,11,1,confirmation of transfer 1
