Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
9424,P527171.2.1,kunuk[seal]N,{[na₄}KIŠIB],kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527171,2,1,seal identification
9425,P527171.2.2,+Tabalayu[]PN$Tabbalayu,{m}tab-bal-a-a,Tabbalayu,Tabalayu,1,PN,"['𒁹', '𒋰', '𒁄', '𒀀', '𒀀']",𒁹𒋰𒁄𒀀𒀀,{m}tab-bal-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527171,2,2,seal identification
9426,P527171.4.1,x[1]PN,{[f}x]-⸢x⸣-[x],x,x,1,PN,"['𒊩', 'X', 'X', 'X']",𒊩XXX,{[f]}[x]-⸢x⸣-[x],"['missing', 'missing', 'damaged', 'missing']",0.88,PN,,P527171,4,1,object sold
9427,P527171.4.2,marʾat[daughter]N,DUMU.MI₂,marʾat,mārtu,daughter,N,"['𒌉', '𒊩']",𒌉𒊩,DUMU.MI₂,"['complete', 'complete']",0.0,,,P527171,4,2,object sold
9428,P527171.5.1,X,[GEME₂.MEŠ,,,,X,"['𒊩𒆳', '𒈨𒌍']",𒊩𒆳𒈨𒌍,[GEME₂].[MEŠ],"['missing', 'missing']",1.0,,,P527171,5,1,object sold
9429,P527171.5.2,ša[of]DET,ša],ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,,P527171,5,2,object sold
9430,P527171.5.3,+Tabalayu[]PN$Tabbalayu,{⸢m⸣}[tab-bal-a]-⸢a⸣,Tabbalayu,Tabalayu,1,PN,"['𒁹', '𒋰', '𒁄', '𒀀', '𒀀']",𒁹𒋰𒁄𒀀𒀀,{⸢m⸣}[tab-bal-a]-⸢a⸣,"['damaged', 'missing', 'missing', 'missing', 'damaged']",0.8,PN,,P527171,5,3,object sold
9431,P527171.5.4,nappāh[smith]N,{lu₂}SIMUG-AN.BAR,nappāh,nappāhu,smith,N,"['𒇽', '𒌣', '𒀭', '𒁇']",𒇽𒌣𒀭𒁇,{LU₂}SIMUG-AN.BAR,"['complete', 'complete', 'complete', 'complete']",0.0,,,P527171,5,4,object sold
9432,P527171.6.1,uppišma[contract]V,[u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,,P527171,6,1,initiation of transaction
9433,P527171.6.2,Šulmu-šarri[1]PN,{m}DI-mu-MAN],Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{[m]}[DI-mu-MAN],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527171,6,2,initiation of transaction
