Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
2424,P496505.2.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P496505,2,1,seal identification
2425,P496505.2.2,+Šep-Nabu-aṣbat[]PN$Šep-Nabu-aṣṣabat,{1}GIR₃.2-{d}PA-a-ṣa-bat,PN,PN,"['𒁹', '𒄊', '𒈫', '𒀭', '𒉺', '𒀀', '𒍝', '𒁁']",𒁹𒄊𒈫𒀭𒉺𒀀𒍝𒁁,{1}GIR₃.2-{d}PA-a-ṣa-bat,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šep-Nabu-aṣṣabat,Šep-Nabu-aṣbat,1,P496505,2,2,seal identification
2426,P496505.3.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P496505,3,1,seal identification
2427,P496505.3.2,+Ubru-Sebetti[]PN$,{1}SUHUŠ-{d}7.BI,PN,PN,"['𒁹', '𒁼', '𒀭', '𒐌', '𒁉']",𒁹𒁼𒀭𒐌𒁉,{1}SUHUŠ-{d}7.BI,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ubru-Sebetti,Ubru-Sebetti,1,P496505,3,2,seal identification
2428,P496505.4.1,mār[son]N,DUMU,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,P496505,4,1,seal identification
2429,P496505.4.2,+Šamši-naʾdi[]PN$,{1}{d}UTU-ši-I,PN,PN,"['𒁹', '𒀭', '𒌓', '𒅆', '𒄿']",𒁹𒀭𒌓𒅆𒄿,{1}{d}UTU-ši-I,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamši-naʾdi,Šamši-naʾdi,1,P496505,4,2,seal identification
2430,P496505.4.3,atû[gatekeeper]N,{lu₂}I₃.DU₈,,N,"['𒇽', '𒉌', '𒃮']",𒇽𒉌𒃮,{LU₂}I₃.DU₈,"['complete', 'complete', 'complete']",0.0,atû,atû,gatekeeper,P496505,4,3,seal identification
2431,P496505.5.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P496505,5,1,seal identification
2432,P496505.5.2,issi[woman]N,MUNUS,,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,issi,sinništu,woman,P496505,5,2,seal identification
2433,P496505.5.3,tadāni[giving]'N,SUM-ni,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,P496505,5,3,seal identification
2434,P496505.9.1,+Issar-belu-uṣri[]PN$,{f}{d}15-EN-PAB,PN,PN,"['𒊩', '𒀭', '𒌋𒐊', '𒂗', '𒉽']",𒊩𒀭𒌋𒐊𒂗𒉽,{f}{d}15-EN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Issar-belu-uṣri,Issar-belu-uṣri,1,P496505,9,1,object sold
2435,P496505.9.2,amtušunu[maid]N,GEME₂-šu₂-⸢nu⸣,,N,"['𒊩𒆳', '𒋙', '𒉡']",𒊩𒆳𒋙𒉡,GEME₂-šu₂-⸢nu⸣,"['complete', 'complete', 'damaged']",0.17,amtušunu,amtu,maid,P496505,9,2,object sold
2436,P496505.10.1,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P496505,10,1,object sold
2437,P496505.10.2,amēlē[man]N,LU₂.MEŠ,,N,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,LU₂.MEŠ,"['complete', 'complete']",0.0,amēlē,awīlu,man,P496505,10,2,object sold
2438,P496505.10.3,annūti[this]DP,an-nu-ti,,DP,"['𒀭', '𒉡', '𒋾']",𒀭𒉡𒋾,an-nu-ti,"['complete', 'complete', 'complete']",0.0,annūti,annû,this,P496505,10,3,object sold
2439,P496505.11.1,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P496505,11,1,initiation of transaction
2440,P496505.11.2,Ubru-Nabu[1]PN,{1}SUHUŠ-{d}PA,PN,PN,"['𒁹', '𒁼', '𒀭', '𒉺']",𒁹𒁼𒀭𒉺,{1}SUHUŠ-{d}PA,"['complete', 'complete', 'complete', 'complete']",0.0,Ubru-Nabu,Ubru-Nabu,1,P496505,11,2,initiation of transaction
2441,P496505.11.3,rab[big one]N&ēkalli[palace]N,{lu₂}GAL-KUR,,N,"['𒇽', '𒃲', '𒆳']",𒇽𒃲𒆳,{LU₂}GAL-KUR,"['complete', 'complete', 'complete']",0.0,rab,rabû,big one,P496505,11,3,initiation of transaction
2443,P496505.12.1,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P496505,12,1,completion of transaction
2444,P496505.12.2,pān[front]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,P496505,12,2,completion of transaction
2445,P496505.12.3,amēlē[man]N,LU₂.MEŠ,,N,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,LU₂.MEŠ,"['complete', 'complete']",0.0,amēlē,awīlu,man,P496505,12,3,completion of transaction
2446,P496505.12.4,annūti[this]DP,an-nu-ti,,DP,"['𒀭', '𒉡', '𒋾']",𒀭𒉡𒋾,an-nu-ti,"['complete', 'complete', 'complete']",0.0,annūti,annû,this,P496505,12,4,completion of transaction
2447,P496505.13.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P496505,13,1,price
2448,P496505.13.2,libbi[interior]N,lib₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P496505,13,2,price
