Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
7340,P224621.5.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224621,5,1,none
7341,P224621.5.2,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P224621,5,2,none
7342,P224621.5.3,me[(one) hundred]NU,me,,NU,['𒈨'],𒈨,me,['complete'],0.0,me,meʾatu,(one) hundred,P224621,5,3,guarantee clauses for slaves
7343,P224621.5.4,ūmāti[day]N,UD-MEŠ,,N,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,UD-MEŠ,"['complete', 'complete']",0.0,ūmāti,ūmu,day,P224621,5,4,guarantee clauses for slaves
7344,P224621.5.5,sartu[fraud]N,⸢sa-ar⸣-[tu₂,,N,"['𒊓', '𒅈', '𒌓']",𒊓𒅈𒌓,⸢sa-ar⸣-[tu₂],"['damaged', 'damaged', 'missing']",0.67,sartu,sartu,fraud,P224621,5,5,guarantee clauses for slaves
7345,P224621.5.6,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P224621,5,6,guarantee clauses for slaves
7346,P224621.6.1,ana[for]PRP,[a]-⸢na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-⸢na⸣,"['missing', 'damaged']",0.75,ana,ana,for,P224621,6,1,guarantee clauses for slaves
7347,P224621.6.2,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224621,6,2,guarantee clauses for slaves
7348,P224621.6.3,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224621,6,3,guarantee clauses for slaves
7349,P224621.6.4,šatti[year]N,MU.AN.⸢NA⸣,,N,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,MU.AN.⸢NA⸣,"['complete', 'complete', 'damaged']",0.17,šatti,šattu,year,P224621,6,4,guarantee clauses for slaves
7350,P224621.6.5,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224621,6,5,none
7351,P224621.6.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224621,6,6,none
7352,P224621.7.1,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P224621,7,1,none
7353,P224621.7.2,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224621,7,2,none
7354,P224621.7.3,u,x⸣-MEŠ,,u,"['X', '𒈨𒌍']",X𒈨𒌍,⸢x⸣-MEŠ,"['damaged', 'complete']",0.25,,,,P224621,7,3,none
7355,P224621.7.4,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224621,7,4,none
7356,P224621.7.5,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P224621,7,5,none
7357,P224621.7.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224621,7,6,none
7358,P224621.7.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224621,7,7,none
7359,P224621.8.1,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P224621,8,1,none
7360,P224621.8.2,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224621,8,2,none
7361,P224621.8.3,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224621,8,3,none
7362,P224621.8.4,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224621,8,4,none
7363,P224621.8.5,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224621,8,5,none
7364,P224621.8.6,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224621,8,6,none
7365,P224621.8.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224621,8,7,none
7366,P224621.8.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224621,8,8,none
7367,P224621.8.9,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224621,8,9,none
7368,P224621.9.1,idabbub[contest]V,[DUG₄].⸢DUG₄⸣,,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].⸢DUG₄⸣,"['missing', 'damaged']",0.75,idabbub,dabābu,contest,P224621,9,1,penalties for litigation: penalty
7369,P224621.9.2,lā[not]MOD,la,,MOD,['𒆷'],𒆷,la,['complete'],0.0,lā,lā,not,P224621,9,2,penalties for litigation: penalty
7370,P224621.9.3,ilaqqi[succeed]V,⸢TI⸣,,V,['𒋾'],𒋾,⸢TI⸣,['damaged'],0.5,ilaqqi,leqû,succeed,P224621,9,3,penalties for litigation: penalty
7371,P224621.9.4,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P224621,9,4,penalties for litigation: penalty
7372,P224621.11.1,šību[witness]N,[IGI],,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,P224621,11,1,witness
