Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
988,P428991.2.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P428991,2,1,seal identification
989,P428991.2.2,Abu-lešir[1]PN,{1}AD-[GIŠ],PN,PN,"['𒁹', '𒀜', '𒄑']",𒁹𒀜𒄑,{1}AD-[GIŠ],"['complete', 'complete', 'missing']",0.33,Abu-lešir,Abu-lešir,1,P428991,2,2,seal identification
990,P428991.3.1,mār[son]N,DUMU,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,P428991,3,1,seal identification
991,P428991.3.2,Gabbu-amur[1]PN,{1}gab-bu-⸢a⸣-[mur],PN,PN,"['𒁹', '𒃮', '𒁍', '𒀀', '𒄯']",𒁹𒃮𒁍𒀀𒄯,{1}gab-bu-⸢a⸣-[mur],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,Gabbu-amur,Gabbu-amur,1,P428991,3,2,seal identification
992,P428991.4.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P428991,4,1,seal identification
993,P428991.4.2,amēli[man]N,LU₂,,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēli,awīlu,man,P428991,4,2,seal identification
994,P428991.4.3,tadāni[giving]'N,⸢SUM⸣-[ni],,V,"['𒋧', '𒉌']",𒋧𒉌,⸢SUM⸣-[ni],"['damaged', 'missing']",0.75,tadāni,tadānu,giving,P428991,4,3,seal identification
995,P428991.8.1,Issar-naʾdi[1]PN,{1}{⸢d}15-I,PN,PN,"['𒁹', '𒀭', '𒌋𒐊', '𒄿']",𒁹𒀭𒌋𒐊𒄿,{1}{⸢d⸣}⸢15⸣-I,"['complete', 'damaged', 'damaged', 'complete']",0.25,Issar-naʾdi,Issar-naʾdi,1,P428991,8,1,object sold
996,P428991.8.2,urdu[servant]N,{lu₂}IR₃,,N,"['𒇽', '𒀴']",𒇽𒀴,{LU₂}IR₃,"['complete', 'complete']",0.0,urdu,ardu,servant,P428991,8,2,object sold
997,P428991.8.3,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P428991,8,3,object sold
998,P428991.8.4,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P428991,8,4,object sold
999,P428991.8.5,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P428991,8,5,object sold
1000,P428991.8.6,u,(x,,u,['X'],X,[x],['missing'],1.0,,,,P428991,8,6,object sold
1001,P428991.8.7,u,x)],,u,['X'],X,[x],['missing'],1.0,,,,P428991,8,7,object sold
1002,P428991.9.1,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P428991,9,1,object sold
