Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
21935,P335150.3.1,{[lu₂]}⸢mu⸣-kil—{⸢kuš⸣}PA-MEŠ,mukillu[holder]N$mukīl&appatu[bridle]N$appāti,,N,"['𒇽', '𒈬', '𒆸', '𒋢', '𒉺', '𒈨𒌍']",𒇽𒈬𒆸𒋢𒉺𒈨𒌍,{[LU₂]}⸢mu⸣-kil-{⸢KUŠ⸣}PA-MEŠ,"['missing', 'damaged', 'complete', 'damaged', 'complete', 'complete']",0.33,mukīl,mukillu,holder,,P335150,3,1,initiation of transaction
21937,P335150.3.2,⸢dan⸣-[nu],dannu[strong]AJ,,AJ,"['𒆗', '𒉡']",𒆗𒉡,⸢dan⸣-[nu],"['damaged', 'missing']",0.75,dannu,dannu,strong,,P335150,3,2,initiation of transaction
21938,P335150.4.1,[ša],ša[of]DET,,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,P335150,4,1,initiation of transaction
21939,P335150.4.2,{1}aš-šur—DU₃—A,+Aššur-bani-apli[Assurbanipal//Assurbanipal]RN'RN$,RN,RN,"['𒁹', '𒀸', '𒋩', '𒆕', '𒀀']",𒁹𒀸𒋩𒆕𒀀,{1}aš-šur-DU₃-A,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-bani-apli,Aššur-bani-apli,Assurbanipal,,P335150,4,2,initiation of transaction
21940,P335150.4.3,MAN,šar[king]N,,N,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,šar,šarru,king,,P335150,4,3,initiation of transaction
21941,P335150.4.4,KUR—aš-⸢šur⸣{[ki]},+Mat-Aššur[Assyria//Assyria]GN'GN$,GN,GN,"['𒆳', '𒀸', '𒋩', '𒆠']",𒆳𒀸𒋩𒆠,KUR-aš-⸢šur⸣{[KI]},"['complete', 'complete', 'damaged', 'missing']",0.38,Mat-Aššur,Mat-Aššur,Assyria,,P335150,4,4,initiation of transaction
21942,P335150.5.1,⸢ina⸣,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,,P335150,5,1,price
21943,P335150.5.2,ŠA₃-bi,libbi[interior]N,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P335150,5,2,price
21944,P335150.5.3,01,n,NUMBER,n,['𒁹'],𒁹,01,['complete'],0.0,,,,,P335150,5,3,price
21945,P335150.5.4,MA.NA,manû[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manû,manû,a unit of weight,,P335150,5,4,price
21946,P335150.5.5,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335150,5,5,price
21947,P335150.5.6,ina,ina[by]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,P335150,5,6,price
21948,P335150.5.7,01,n,NUMBER,n,['𒁹'],𒁹,01,['complete'],0.0,,,,,P335150,5,7,price
21949,P335150.5.8,MA.⸢NA⸣-[e,manê[a unit of weight]N,,N,"['𒈠', '𒈾', '𒂊']",𒈠𒈾𒂊,MA.⸢NA⸣-[e],"['complete', 'damaged', 'missing']",0.5,manê,manû,a unit of weight,,P335150,5,8,price
21950,P335150.5.9,ša],ša[of]DET,,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,P335150,5,9,price
21951,P335150.6.1,{⸢uru⸣}gar-ga-mis,Gargamis[Carchemish]GN,GN,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{⸢URU⸣}gar-ga-mis,"['damaged', 'complete', 'complete', 'complete']",0.12,Gargamis,Gargamis,Carchemish,,P335150,6,1,price
21952,P335150.6.2,il-⸢qi⸣,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,il-⸢qi⸣,"['complete', 'damaged']",0.25,ilqi,leqû,purchase,,P335150,6,2,completion of transaction
21953,P335150.7.1,⸢kas⸣-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,⸢kas⸣-pu,"['damaged', 'complete']",0.25,kaspu,kaspu,money,,P335150,7,1,confirmation of transfer 1
21954,P335150.7.2,gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P335150,7,2,confirmation of transfer 1
21955,P335150.7.3,ta-ad-din,taddin[paid]AJ,,AJ,"['𒋫', '𒀜', '𒁷']",𒋫𒀜𒁷,ta-ad-din,"['complete', 'complete', 'complete']",0.0,taddin,tadnu,paid,,P335150,7,3,confirmation of transfer 1
21956,P335150.8.1,LU₂,amēlu[man]N,,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēlu,awīlu,man,,P335150,8,1,confirmation of transfer 2
21957,P335150.8.2,šu₂-a-tu,šuātu[that]'DP,,IP,"['𒋙', '𒀀', '𒌅']",𒋙𒀀𒌅,šu₂-a-tu,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,,P335150,8,2,confirmation of transfer 2
21958,P335150.8.3,za-rip,zarip[purchased]AJ,,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,,P335150,8,3,confirmation of transfer 2
21959,P335150.8.4,laq-qi,laqqi[acquired]AJ,,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,laqqi,leqû,acquired,,P335150,8,4,confirmation of transfer 2
21960,P335150.9.1,⸢tu-a⸣-ru,tuāru[revocation]'N,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,⸢tu-a⸣-ru,"['damaged', 'damaged', 'complete']",0.33,tuāru,târu,revocation,,P335150,9,1,exclusion of litigation
21961,P335150.9.2,de-e-nu,dēnu[lawsuit]N,,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,dēnu,dīnu,lawsuit,,P335150,9,2,exclusion of litigation
21962,P335150.9.3,⸢DUG₄⸣.DUG₄,dabābu[litigation]'N,,V,"['𒅗', '𒅗']",𒅗𒅗,⸢DUG₄⸣.DUG₄,"['damaged', 'complete']",0.25,dabābu,dabābu,litigation,,P335150,9,3,exclusion of litigation
21963,P335150.10.1,⸢la⸣-aš₂-šu₂,laššu[(there) is not]V,,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,⸢la⸣-aš₂-šu₂,"['damaged', 'complete', 'complete']",0.17,laššu,laššu,(there) is not,,P335150,10,1,exclusion of litigation
21964,P335150.10.2,man-nu,mannu[whoever]'XP,,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,P335150,10,2,penalties for litigation: contravention
21965,P335150.10.3,ša,ša[who]REL,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,,P335150,10,3,penalties for litigation: contravention
21966,P335150.10.4,ina,ina[in+=in the future]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335150,10,4,penalties for litigation: contravention
