Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
5868,P335940.1.1,{[na₄}KIŠIB],kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335940,1,1,seal identification
5869,P335940.1.2,{1}šum-ma—i-⸢ba⸣-[ši]—⸢ZI⸣,Šumma-ibašši-kettu[1]PN$,PN,PN,"['𒁹', '𒋳', '𒈠', '𒄿', '𒁀', '𒅆', '𒍣']",𒁹𒋳𒈠𒄿𒁀𒅆𒍣,{1}šum-ma-i-⸢ba⸣-[ši]-⸢ZI⸣,"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing', 'damaged']",0.29,Šumma-ibašši-kettu,Šumma-ibašši-kettu,1,,P335940,1,2,seal identification
5870,P335940.2.1,[EN],bēl[owner]N,,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,P335940,2,1,seal identification
5871,P335940.2.2,⸢ARAD⸣-MEŠ,urdāni[servant]N,,N,"['𒀴', '𒈨𒌍']",𒀴𒈨𒌍,⸢ARAD⸣-MEŠ,"['damaged', 'complete']",0.25,urdāni,ardu,servant,,P335940,2,2,seal identification
5872,P335940.2.3,SUM-in,tadānu[give//giving]'N$tadin,,V,"['𒋧', '𒅔']",𒋧𒅔,SUM-in,"['complete', 'complete']",0.0,tadin,tadānu,giving,,P335940,2,3,seal identification
5873,P335940.6.1,{1}da-an-du-si,Dandusi[1]PN$,PN,PN,"['𒁹', '𒁕', '𒀭', '𒁺', '𒋛']",𒁹𒁕𒀭𒁺𒋛,{1}da-an-du-si,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Dandusi,Dandusi,1,,P335940,6,1,object sold
5874,P335940.6.2,DUMU.MI₂-šu₂,marʾitīšu[daughter]N,,N,"['𒌉', '𒊩', '𒋙']",𒌉𒊩𒋙,DUMU.MI₂-šu₂,"['complete', 'complete', 'complete']",0.0,marʾitīšu,mārtu,daughter,,P335940,6,2,object sold
5875,P335940.7.1,{1}la—qe-pu,La-qepu[1]PN$,PN,PN,"['𒁹', '𒆷', '𒆥', '𒁍']",𒁹𒆷𒆥𒁍,{1}la-qe-pu,"['complete', 'complete', 'complete', 'complete']",0.0,La-qepu,La-qepu,1,,P335940,7,1,object sold
5876,P335940.7.2,DUMU-šu₂,māršu[son]N,,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,P335940,7,2,object sold
5877,P335940.8.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335940,8,1,object sold
5878,P335940.8.2,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335940,8,2,object sold
5879,P335940.8.3,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335940,8,3,object sold
5880,P335940.8.4,ARAD-MEŠ-šu₂,urdānīšu[servant]N,,N,"['𒀴', '𒈨𒌍', '𒋙']",𒀴𒈨𒌍𒋙,ARAD-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,urdānīšu,ardu,servant,,P335940,8,4,object sold
5881,P335940.9.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335940,9,1,object sold
5882,P335940.9.2,{1}šum-ma—i-ba-ši—ZI,Šumma-ibašši-kettu[1]PN$,PN,PN,"['𒁹', '𒋳', '𒈠', '𒄿', '𒁀', '𒅆', '𒍣']",𒁹𒋳𒈠𒄿𒁀𒅆𒍣,{1}šum-ma-i-ba-ši-ZI,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šumma-ibašši-kettu,Šumma-ibašši-kettu,1,,P335940,9,2,object sold
