Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
27403,P335221.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335221,2,1,seal identification
27404,P335221.2.2,{1}ti-ri-i,Tiri[1]PN$,PN,PN,"['𒁹', '𒋾', '𒊑', '𒄿']",𒁹𒋾𒊑𒄿,{1}ti-ri-i,"['complete', 'complete', 'complete', 'complete']",0.0,Tiri,Tiri,1,,P335221,2,2,seal identification
27405,P335221.2.3,{lu₂v}GAR-nu,šaknu[prefect]N,,N,"['𒇽', '𒃻', '𒉡']",𒇽𒃻𒉡,{LU₂~v}GAR-nu,"['complete', 'complete', 'complete']",0.0,šaknu,šaknu,prefect,,P335221,2,3,seal identification
27406,P335221.3.1,{uru}KASKAL-a.a,Harranu[Harran]GN$Harranaya,GN,GN,"['𒌷', '𒆜', '𒀀', '𒀀']",𒌷𒆜𒀀𒀀,{URU}KASKAL-a.a,"['complete', 'complete', 'complete', 'complete']",0.0,Harranaya,Harranu,Harran,,P335221,3,1,seal identification
27407,P335221.3.2,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335221,3,2,seal identification
27408,P335221.3.3,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335221,3,3,seal identification
27409,P335221.3.4,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335221,3,4,seal identification
27410,P335221.8.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,8,1,object sold
27411,P335221.8.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,8,2,object sold
27412,P335221.8.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,8,3,object sold
27413,P335221.8.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,8,4,object sold
27414,P335221.8.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,8,5,object sold
27415,P335221.8.6,⸢x,u,,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,P335221,8,6,object sold
27416,P335221.8.7,x⸣—{[d]}⸢na-na-a⸣,u,,u,"['x', '𒀭', '𒈾', '𒈾', '𒀀']",x𒀭𒈾𒈾𒀀,⸢x⸣-{[d]}⸢na-na-a⸣,"['damaged', 'missing', 'damaged', 'damaged', 'damaged']",0.6,,,,,P335221,8,7,object sold
27417,P335221.8.8,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335221,8,8,object sold
27418,P335221.9.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,9,1,object sold
27419,P335221.9.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,9,2,object sold
27420,P335221.9.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,9,3,object sold
27421,P335221.9.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,9,4,object sold
27422,P335221.9.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,9,5,object sold
27423,P335221.9.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,9,6,object sold
27424,P335221.9.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335221,9,7,object sold
27425,P335221.9.8,PAB],gimru[total]N,,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,P335221,9,8,object sold
27426,P335221.9.9,06,n,NUMBER,n,['𒐋'],𒐋,06,['complete'],0.0,,,,,P335221,9,9,object sold
27427,P335221.9.10,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335221,9,10,object sold
