Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1201,P528252.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528252,2,1,seal identification
1202,P528252.2.2,Sakip-Aššur[1]PN,{m}⸢sa-kip⸣-[aš-šur],PN,"['𒁹', '𒊓', '𒄒', '𒀸', '𒋩']",𒁹𒊓𒄒𒀸𒋩,{m}⸢sa-kip⸣-[aš-šur],"['complete', 'damaged', 'damaged', 'missing', 'missing']",0.6,Sakip-Aššur,Sakip-Aššur,1,PN,P528252,2,2,seal identification
1203,P528252.3.1,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528252,3,1,seal identification
1204,P528252.3.2,u,{m}{d}PA-⸢MU⸣-[x,u,"['𒁹', '𒀭', '𒉺', '𒈬', 'X']",𒁹𒀭𒉺𒈬X,{m}{d}PA-⸢MU⸣-[x],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,,,,,P528252,3,2,seal identification
1205,P528252.3.3,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528252,3,3,seal identification
1206,P528252.4.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528252,4,1,seal identification
1207,P528252.4.2,X,MI₂,X,['𒊩'],𒊩,MI₂,['complete'],0.0,,,,,P528252,4,2,seal identification
1208,P528252.4.3,X,SUM-[a]-ni,X,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,SUM-[a]-ni,"['complete', 'missing', 'complete']",0.33,,,,,P528252,4,3,seal identification
1209,P528252.8.1,X,{mi₂}{d}gu-la-um-me,X,"['𒊩', '𒀭', '𒄖', '𒆷', '𒌝', '𒈨']",𒊩𒀭𒄖𒆷𒌝𒈨,{MI₂}{d}gu-la-um-me,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528252,8,1,object sold
1210,P528252.8.2,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P528252,8,2,object sold
