Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2116,P522492.2.1,+La-tubašinni[]PN$,{mi₂}la-tu-ba-ši-ni,PN,"['𒊩', '𒆷', '𒌅', '𒁀', '𒅆', '𒉌']",𒊩𒆷𒌅𒁀𒅆𒉌,{MI₂}la-tu-ba-ši-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,La-tubašinni,La-tubašinni,1,PN,P522492,2,1,seal identification
2117,P522492.3.1,marʾat[daughter]N,DUMU.MI₂,N,"['𒌉', '𒊩']",𒌉𒊩,DUMU.MI₂,"['complete', 'complete']",0.0,marʾat,mārtu,daughter,,P522492,3,1,seal identification
2118,P522492.3.2,+Issar-...biunni[]PN$,{1}{d}INNIN-x-bi-un-ni,PN,"['𒁹', '𒀭', '𒈹', 'X', '𒁉', '𒌦', '𒉌']",𒁹𒀭𒈹X𒁉𒌦𒉌,{1}{d}INNIN-x-bi-un-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Issar-...biunni,Issar-...biunni,1,PN,P522492,3,2,seal identification
2119,P522492.4.1,+amtu[maid//maid]N'N$,GEME₂,N,['𒊩𒆳'],𒊩𒆳,GEME₂,['complete'],0.0,amtu,amtu,maid,,P522492,4,1,seal identification
2120,P522492.4.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522492,4,2,seal identification
2121,P522492.4.3,Harmaki[1]PN,{1}har-ma-ki,PN,"['𒁹', '𒄯', '𒈠', '𒆠']",𒁹𒄯𒈠𒆠,{1}har-ma-ki,"['complete', 'complete', 'complete', 'complete']",0.0,Harmaki,Harmaku,1,PN,P522492,4,3,seal identification
2122,P522492.5.1,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P522492,5,1,seal identification
2123,P522492.5.2,Inurta-naʾdi[1]PN,{1}{d}MAŠ-I,PN,"['𒁹', '𒀭', '𒈦', '𒄿']",𒁹𒀭𒈦𒄿,{1}{d}MAŠ-I,"['complete', 'complete', 'complete', 'complete']",0.0,Inurta-naʾdi,Inurta-naʾdi,1,PN,P522492,5,2,seal identification
2124,P522492.6.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522492,6,1,price
2125,P522492.6.2,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522492,6,2,price
2126,P522492.6.3,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P522492,6,3,price
2127,P522492.6.4,bilat[a unit of weight]N,GU₂.UN,N,"['𒄘', '𒌦']",𒄘𒌦,GU₂.UN,"['complete', 'complete']",0.0,bilat,biltu,a unit of weight,,P522492,6,4,price
2128,P522492.6.5,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P522492,6,5,price
2129,P522492.6.6,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522492,6,6,price
2130,P522492.6.7,erî[copper]N,URUDU-MEŠ,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P522492,6,7,price
2131,P522492.7.1,+Nabu-tuklatuʾa[]PN$,{1}{d}PA-tuk-la-tu-u₂-a,PN,"['𒁹', '𒀭', '𒉺', '𒌇', '𒆷', '𒌅', '𒌑', '𒀀']",𒁹𒀭𒉺𒌇𒆷𒌅𒌑𒀀,{1}{d}PA-tuk-la-tu-u₂-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-tuklatuʾa,Nabu-tuklatuʾa,1,PN,P522492,7,1,completion of transaction
2132,P522492.8.1,issiqi[purchase]V,i-si-qi,V,"['𒄿', '𒋛', '𒆥']",𒄿𒋛𒆥,i-si-qi,"['complete', 'complete', 'complete']",0.0,issiqi,leqû,purchase,,P522492,8,1,completion of transaction
2133,P522492.9.1,issu[woman]N,MI₂,N,['𒊩'],𒊩,MI₂,['complete'],0.0,issu,sinništu,woman,,P522492,9,1,confirmation of transfer 1
2134,P522492.9.2,zarpat[purchased]AJ,za-ar-pat,AJ,"['𒍝', '𒅈', '𒉻']",𒍝𒅈𒉻,za-ar-pat,"['complete', 'complete', 'complete']",0.0,zarpat,zarpu,purchased,,P522492,9,2,confirmation of transfer 1
2135,P522492.10.1,laqiat[acquired]AJ,la-qi-at,AJ,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-at,"['complete', 'complete', 'complete']",0.0,laqiat,leqû,acquired,,P522492,10,1,confirmation of transfer 1
2136,P522492.11.1,tuāru[revocation]'N,tu-a-ru,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,P522492,11,1,exclusion of litigation
2137,P522492.11.2,dēnu[lawsuit]N,de-nu,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,dēnu,dīnu,lawsuit,,P522492,11,2,exclusion of litigation
2138,P522492.13.1,dabābu[litigation]'N,da-ba-bu,V,"['𒁕', '𒁀', '𒁍']",𒁕𒁀𒁍,da-ba-bu,"['complete', 'complete', 'complete']",0.0,dabābu,dabābu,litigation,,P522492,13,1,exclusion of litigation
2139,P522492.13.2,laššu[(there) is not]V,⸢la⸣-[šu],V,"['𒆷', '𒋗']",𒆷𒋗,⸢la⸣-[šu],"['damaged', 'missing']",0.75,laššu,laššu,(there) is not,,P522492,13,2,exclusion of litigation
2140,P522492.15.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P522492,15,1,witness
2141,P522492.15.2,+Nabu-...[]PN$,{1}{d}PA-x+[x,PN,"['𒁹', '𒀭', '𒉺', 'X', 'X']",𒁹𒀭𒉺XX,{1}{d}PA-x+[x],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,Nabu-...,Nabu-...,1,PN,P522492,15,2,witness
2142,P522492.15.3,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522492,15,3,witness
2143,P522492.16.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P522492,16,1,witness
2144,P522492.16.2,+Bel-samaʾ[]PN$,{1}EN-sa-⸢ma-aʾ⸣,PN,"['𒁹', '𒂗', '𒊓', '𒈠', '𒀪']",𒁹𒂗𒊓𒈠𒀪,{1}EN-sa-⸢ma-aʾ⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,Bel-samaʾ,Bel-samaʾ,1,PN,P522492,16,2,witness
2145,P522492.17.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P522492,17,1,witness
2146,P522492.17.2,Nabu-naṣir[1]PN,{1}{d}PA-PAB-ir,PN,"['𒁹', '𒀭', '𒉺', '𒉽', '𒅕']",𒁹𒀭𒉺𒉽𒅕,{1}{d}PA-PAB-ir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-naṣir,Nabu-naṣir,1,PN,P522492,17,2,witness
2147,P522492.17.3,ša[of]DET,[ša,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,P522492,17,3,witness
2148,P522492.17.4,Harrani[Harran]GN,{uru]}KASKAL,GN,"['𒌷', '𒆜']",𒌷𒆜,{[URU]}KASKAL,"['missing', 'complete']",0.5,Harrani,Harranu,Harran,GN,P522492,17,4,witness
2149,P522492.18.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P522492,18,1,witness
2150,P522492.18.2,+Qu[]PN$,{1}qu-u₂,PN,"['𒁹', '𒄣', '𒌑']",𒁹𒄣𒌑,{1}qu-u₂,"['complete', 'complete', 'complete']",0.0,Qu,Qu,1,PN,P522492,18,2,witness
2151,P522492.18.3,nuāru[singer]N,{lu₂}NAR,N,"['𒇽', '𒈜']",𒇽𒈜,{LU₂}NAR,"['complete', 'complete']",0.0,nuāru,nāru,singer,,P522492,18,3,witness
2152,P522492.19.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P522492,19,1,witness
2153,P522492.19.2,Ereš-ilu[1]PN,{1}KAM-DINGIR,PN,"['𒁹', '𒄰', '𒀭']",𒁹𒄰𒀭,{1}KAM-DINGIR,"['complete', 'complete', 'complete']",0.0,Ereš-ilu,Ereš-ilu,1,PN,P522492,19,2,witness
2154,P522492.19.3,KI.MIN[(ditto)]J,⸢KI.MIN⸣,J,"['𒆠', '𒈫']",𒆠𒈫,⸢KI⸣.⸢MIN⸣,"['damaged', 'damaged']",0.5,KI.MIN,KI.MIN,(ditto),,P522492,19,3,witness
2155,P522492.20.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P522492,20,1,witness
