Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
6204,P514324.12.3,tadnu[given//paid]AJ'AJ$tadin,ta-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,P514324,12,3,confirmation of transfer 1
6205,P514324.13.1,issu[woman]N,MUNUS,issu,sinništu,woman,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,,P514324,13,1,confirmation of transfer 2
6206,P514324.13.2,zarpat[purchased]AJ,za-ar-pat,zarpat,zarpu,purchased,AJ,"['𒍝', '𒅈', '𒉻']",𒍝𒅈𒉻,za-ar-pat,"['complete', 'complete', 'complete']",0.0,,P514324,13,2,confirmation of transfer 2
6207,P514324.13.3,laqiat[acquired]AJ,la-qi-at,laqiat,leqû,acquired,AJ,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-at,"['complete', 'complete', 'complete']",0.0,,P514324,13,3,confirmation of transfer 2
6208,P514324.14.1,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,P514324,14,1,exclusion of litigation
6209,P514324.14.2,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P514324,14,2,exclusion of litigation
6210,P514324.14.3,dabābu[litigation]'N,⸢DU₁₁.DU₁₁⸣,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,⸢DU₁₁⸣.⸢DU₁₁⸣,"['damaged', 'damaged']",0.5,,P514324,14,3,exclusion of litigation
6211,P514324.14.4,lāšu[(there) is not]V,la-a-⸢šu₂⸣,lāšu,laššu,(there) is not,V,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,la-a-⸢šu₂⸣,"['complete', 'complete', 'damaged']",0.17,,P514324,14,4,exclusion of litigation
6212,P514324.15.1,mannu[who?//whoever]QP'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P514324,15,1,penalties for litigation: contravention
6213,P514324.15.2,ša[that]REL,ša₂,ša,ša,that,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514324,15,2,penalties for litigation: contravention
6214,P514324.15.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514324,15,3,penalties for litigation: contravention
6215,P514324.15.4,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P514324,15,4,penalties for litigation: contravention
6216,P514324.15.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514324,15,5,penalties for litigation: contravention
6217,P514324.15.6,matēme[ever]AV,⸢ma-te⸣-me,matēme,matīma,ever,AV,"['𒈠', '𒋼', '𒈨']",𒈠𒋼𒈨,⸢ma-te⸣-me,"['damaged', 'damaged', 'complete']",0.33,,P514324,15,6,penalties for litigation: contravention
6218,P514324.16.1,ibbalkatūni[transgress]V,ib-bal-kat₃-u-ni,ibbalkatūni,nabalkutu,transgress,V,"['𒅁', '𒁄', '𒆑', '𒌋', '𒉌']",𒅁𒁄𒆑𒌋𒉌,ib-bal-kat₃-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P514324,16,1,penalties for litigation: contravention
6219,P514324.16.2,mā[saying]PRP,ma-a,mā,mā,saying,PRP,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,P514324,16,2,penalties for litigation: contravention
6220,P514324.16.3,issu[woman]N,MUNUS,issu,sinništu,woman,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,,P514324,16,3,penalties for litigation: contravention
6221,P514324.17.1,apaṭṭar[release]V,a-pa-ṭar,apaṭṭar,paṭāru,release,V,"['𒀀', '𒉺', '𒋻']",𒀀𒉺𒋻,a-pa-ṭar,"['complete', 'complete', 'complete']",0.0,,P514324,17,1,penalties for litigation: contravention
6222,P514324.17.2,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P514324,17,2,penalties for litigation: penalty
6223,P514324.17.3,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514324,17,3,penalties for litigation: penalty
6224,P514324.17.4,ešriātu[tenfold]AV$ešrāte,10.MEŠ-te,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍', '𒋼']",𒌋𒈨𒌍𒋼,10.MEŠ-te,"['complete', 'complete', 'complete']",0.0,,P514324,17,4,penalties for litigation: penalty
6225,P514324.18.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514324,18,1,penalties for litigation: penalty
6226,P514324.18.2,bēlēšu[lord]N,EN.MEŠ-šu₂,bēlēšu,bēlu,lord,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514324,18,2,penalties for litigation: penalty
6227,P514324.18.3,utâra[return]V,u₂-ta-ra,utâra,târu,return,V,"['𒌑', '𒋫', '𒊏']",𒌑𒋫𒊏,u₂-ta-ra,"['complete', 'complete', 'complete']",0.0,,P514324,18,3,penalties for litigation: penalty
6228,P514324.19.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514324,19,1,penalties for litigation: penalty
6229,P514324.19.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P514324,19,2,penalties for litigation: penalty
6230,P514324.19.3,idabbubma[contest]V,DU₁₁.DU₁₁-ma,idabbubma,dabābu,contest,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DU₁₁.DU₁₁-ma,"['complete', 'complete', 'complete']",0.0,,P514324,19,3,penalties for litigation: penalty
6231,P514324.21.1,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,P514324,21,1,penalties for litigation: penalty
6232,P514324.21.2,ilaqqi[succeed]V,i-laq-qi,ilaqqi,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qi,"['complete', 'complete', 'complete']",0.0,,P514324,21,2,penalties for litigation: penalty
6233,P514324.23.1,Aššur[1]DN,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514324,23,1,penalties for litigation: penalty
6234,P514324.23.2,Šamaš[1]DN,{d}⸢ša₂-maš⸣,Šamaš,Šamaš,1,DN,"['𒀭', '𒃻', '𒈦']",𒀭𒃻𒈦,{d}⸢ša₂-maš⸣,"['complete', 'damaged', 'damaged']",0.33,DN,P514324,23,2,penalties for litigation: penalty
6235,P514324.23.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514324,23,3,penalties for litigation: penalty
6236,P514324.23.4,Bel[]DN$,EN,Bel,Bel,1,DN,['𒂗'],𒂗,EN,['complete'],0.0,DN,P514324,23,4,penalties for litigation: penalty
6237,P514324.23.5,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P514324,23,5,penalties for litigation: penalty
6238,P514324.24.1,ša[of]DET,⸢ša,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P514324,24,1,guarantee clauses for slaves
6239,P514324.24.2,šēhu[wind]N$šēhe,še-e-he,šēhe,šēhu,wind,N,"['𒊺', '𒂊', '𒄭']",𒊺𒂊𒄭,⸢še-e-he⸣,"['damaged', 'damaged', 'damaged']",0.5,,P514324,24,2,guarantee clauses for slaves
6240,P514324.24.3,birte[between]PRP,bir⸣-te,birte,birti,between,PRP,"['𒄵', '𒋼']",𒄵𒋼,⸢bir⸣-te,"['damaged', 'complete']",0.25,,P514324,24,3,guarantee clauses for slaves
6241,P514324.24.4,urhāni[month]N,ITI.MEŠ,urhāni,arhu,month,N,"['𒌗', '𒈨𒌍']",𒌗𒈨𒌍,ITI.MEŠ,"['complete', 'complete']",0.0,,P514324,24,4,guarantee clauses for slaves
6242,P514324.25.1,sartu[fraud]N,⸢sa⸣-ar-tu₂,sartu,sartu,fraud,N,"['𒊓', '𒅈', '𒌓']",𒊓𒅈𒌓,⸢sa⸣-ar-tu₂,"['damaged', 'complete', 'complete']",0.17,,P514324,25,1,guarantee clauses for slaves
6243,P514324.25.2,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514324,25,2,guarantee clauses for slaves
6244,P514324.25.3,kal[all]N,DU₃,kal,kalû,all,N,['𒆕'],𒆕,DU₃,['complete'],0.0,,P514324,25,3,guarantee clauses for slaves
6245,P514324.25.4,šattu[year]N$šanāti,MU.AN.NA.MEŠ,šanāti,šattu,year,N,"['𒈬', '𒀭', '𒈾', '𒈨𒌍']",𒈬𒀭𒈾𒈨𒌍,MU.AN.NA.MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,,P514324,25,4,guarantee clauses for slaves
6246,P514324.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514324,27,1,witness
6247,P514324.27.2,Bibiya[1]PN,{⸢m⸣}bi-bi-ia,Bibiya,Bibiya,1,PN,"['𒁹', '𒁉', '𒁉', '𒅀']",𒁹𒁉𒁉𒅀,{⸢m⸣}bi-bi-ia,"['damaged', 'complete', 'complete', 'complete']",0.12,PN,P514324,27,2,witness
6248,P514324.28.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514324,28,1,witness
6249,P514324.28.2,Nabu-ṣalli[1]PN,{[m}{d]}⸢PA-ṣal⸣-li,Nabu-ṣalli,Nabu-uṣalli,1,PN,"['𒁹', '𒀭', '𒉺', '𒉌', '𒇷']",𒁹𒀭𒉺𒉌𒇷,{[m]}{[d]}⸢PA-ṣal⸣-li,"['missing', 'missing', 'damaged', 'damaged', 'complete']",0.6,PN,P514324,28,2,witness
6250,P514324.29.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514324,29,1,witness
6251,P514324.29.2,Aššur-šimanni[1]PN,{[m}aš+šur-HAL]-a-ni,Aššur-šimanni,Aššur-šimanni,1,PN,"['𒁹', '𒀸', '𒋩', '𒄬', '𒀀', '𒉌']",𒁹𒀸𒋩𒄬𒀀𒉌,{[m]}[aš]+[šur-HAL]-a-ni,"['missing', 'missing', 'missing', 'missing', 'complete', 'complete']",0.67,PN,P514324,29,2,witness
6252,P514324.30.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514324,30,1,witness
6253,P514324.30.2,Isqudu[1]PN,{[m}is]-⸢qu⸣-du,Isqudu,Isqudu,1,PN,"['𒁹', '𒄑', '𒄣', '𒁺']",𒁹𒄑𒄣𒁺,{[m]}[is]-⸢qu⸣-du,"['missing', 'missing', 'damaged', 'complete']",0.62,PN,P514324,30,2,witness
6254,P514324.31.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514324,31,1,witness
6255,P514324.31.2,Issar-reʾuʾa[1]PN,{[m}15-⸢re⸣-u-a,Issar-reʾuʾa,Issar-reʾuʾa,1,PN,"['𒁹', '𒌋𒐊', '𒊑', '𒌋', '𒀀']",𒁹𒌋𒐊𒊑𒌋𒀀,{[m]}[15]-⸢re⸣-u-a,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,PN,P514324,31,2,witness
6256,P514324.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514324,32,1,witness
6257,P514324.32.2,x-ki-Aia[1]PN,{⸢m⸣}[x-x]-⸢x-ki⸣-a-a,x-ki-Aia,x-ki-Aia,1,PN,"['𒁹', 'X', 'X', 'X', '𒆠', '𒀀', '𒀀']",𒁹XXX𒆠𒀀𒀀,{⸢m⸣}[x-x]-⸢x-ki⸣-a-a,"['damaged', 'missing', 'missing', 'damaged', 'damaged', 'complete', 'complete']",0.5,PN,P514324,32,2,witness
6258,P514324.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514324,33,1,witness
6259,P514324.33.2,Aššur-eṭiranni[1]PN,{m}aš+šur-⸢KAR⸣-ir-a-ni,Aššur-eṭiranni,Aššur-eṭiranni,1,PN,"['𒁹', '𒀸', '𒋩', '𒋼𒀀', '𒅕', '𒀀', '𒉌']",𒁹𒀸𒋩𒋼𒀀𒅕𒀀𒉌,{m}aš+šur-⸢KAR⸣-ir-a-ni,"['complete', 'complete', 'complete', 'damaged', 'complete', 'complete', 'complete']",0.07,PN,P514324,33,2,witness
6260,P514324.35.1,šumma[if]MOD,⸢šum⸣-ma,šumma,šumma,if,MOD,"['𒋳', '𒈠']",𒋳𒈠,⸢šum⸣-ma,"['damaged', 'complete']",0.25,,P514324,35,1,other clauses
6261,P514324.35.2,adi[with]PRP,a-⸢di⸣,adi,adi,with,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-⸢di⸣,"['complete', 'damaged']",0.25,,P514324,35,2,other clauses
6262,P514324.35.3,urhi[month]N,ITI,urhi,arhu,month,N,['𒌗'],𒌗,ITI,['complete'],0.0,,P514324,35,3,other clauses
6263,P514324.35.4,ūmu[day]N$ūmāti,⸢UD⸣.MEŠ,ūmāti,ūmu,day,N,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,⸢UD⸣.MEŠ,"['damaged', 'complete']",0.25,,P514324,35,4,other clauses
6264,P514324.35.5,issu[woman]N,MUNUS,issu,sinništu,woman,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,,P514324,35,5,other clauses
6265,P514324.35.6,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,P514324,35,6,other clauses
6266,P514324.35.7,tadinni[paid]AJ,ta-⸢din-ni⸣,tadinni,tadnu,paid,AJ,"['𒋫', '𒁷', '𒉌']",𒋫𒁷𒉌,ta-⸢din-ni⸣,"['complete', 'damaged', 'damaged']",0.33,,P514324,35,7,other clauses
6267,P514324.36.1,issu[woman]N,MUNUS,issu,sinništu,woman,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,,P514324,36,1,other clauses
6268,P514324.36.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514324,36,2,other clauses
6269,P514324.36.3,pānišunu[front]N,pa-ni-[šu₂]-⸢nu⸣,pānišunu,pānu,front,N,"['𒉺', '𒉌', '𒋙', '𒉡']",𒉺𒉌𒋙𒉡,pa-ni-[šu₂]-⸢nu⸣,"['complete', 'complete', 'missing', 'damaged']",0.38,,P514324,36,3,other clauses
6270,P514324.38.1,Elulu[Elul]MN$,{iti}⸢KIN⸣,Elulu,Elulu,Elul,MN,"['𒌗', '𒆥']",𒌗𒆥,{ITI}⸢KIN⸣,"['complete', 'damaged']",0.25,MN,P514324,38,1,date
6271,P514324.38.2,X,UD.4.⸢KAM⸣,,,,X,"['𒌓', '𒐉', '𒄰']",𒌓𒐉𒄰,UD.4.⸢KAM⸣,"['complete', 'complete', 'damaged']",0.17,,P514324,38,2,date
6272,P514324.38.3,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P514324,38,3,date
6273,P514324.38.4,Šarru-lu-dari[1]PN,{m}MAN-lu-da₃-ri,Šarru-lu-dari,Šarru-lu-dari,1,PN,"['𒁹', '𒌋𒌋', '𒇻', '𒆕', '𒊑']",𒁹𒌋𒌋𒇻𒆕𒊑,{m}MAN-lu-da₃-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514324,38,4,date
