Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
5926,P522497.2.1,kūmu[instead of]PRP,GIM,PRP,['𒁶'],𒁶,GIM,['complete'],0.0,kūmu,kūm,instead of,,P522497,2,1,seal identification
5927,P522497.2.2,+kunukku[seal//seal]N'N$kunukkīšu,{na₄}KIŠIB-šu,N,"['𒉌𒌓', '𒈩', '𒋗']",𒉌𒌓𒈩𒋗,{NA₄}KIŠIB-šu,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P522497,2,2,seal identification
5928,P522497.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu₂,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P522497,2,3,seal identification
5929,P522497.2.4,iškun[place]V,iš-kun,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,,P522497,2,4,seal identification
5930,P522497.3.1,+Adad-kurbanni[]PN$,{1}{d}IM-kur-ba-an-ni,PN,"['𒁹', '𒀭', '𒅎', '𒆳', '𒁀', '𒀭', '𒉌']",𒁹𒀭𒅎𒆳𒁀𒀭𒉌,{1}{d}IM-kur-ba-an-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Adad-kurbanni,Adad-kurbanni,1,PN,P522497,3,1,seal identification
5931,P522497.3.2,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P522497,3,2,seal identification
5932,P522497.3.3,+La-qepu[]PN$La-qepi,{1}la-qi-pi,PN,"['𒁹', '𒆷', '𒆥', '𒉿']",𒁹𒆷𒆥𒉿,{1}la-qi-pi,"['complete', 'complete', 'complete', 'complete']",0.0,La-qepi,La-qepu,1,PN,P522497,3,3,seal identification
5933,P522497.4.1,šelappāya[architect]N,{lu₂}še-lap-pa-a.a,N,"['𒇽', '𒊺', '𒆗', '𒉺', '𒀀', '𒀀']",𒇽𒊺𒆗𒉺𒀀𒀀,{LU₂}še-lap-pa-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,šelappāya,šeleppāyu,architect,,P522497,4,1,seal identification
5934,P522497.4.2,Kalhaya[1]EN,{uru}kal-ha-a.a,EN,"['𒌷', '𒆗', '𒄩', '𒀀', '𒀀']",𒌷𒆗𒄩𒀀𒀀,{URU}kal-ha-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kalhaya,Kalhaya,1,,P522497,4,2,seal identification
5935,P522497.8.1,+Muqutu[]PN$,{mi₂}mu-qu-tu₂,PN,"['𒊩', '𒈬', '𒄣', '𒌓']",𒊩𒈬𒄣𒌓,{MI₂}mu-qu-tu₂,"['complete', 'complete', 'complete', 'complete']",0.0,Muqutu,Muqutu,1,PN,P522497,8,1,object sold
