Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
4503,P527143.2.1,kunuk[seal]N,{⸢na₄⸣}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,,,P527143,2,1,seal identification
4504,P527143.2.2,+Arramu[]PN$,{m}ar-ra-mu,Arramu,Arramu,1,PN,"['𒁹', '𒅈', '𒊏', '𒈬']",𒁹𒅈𒊏𒈬,{m}ar-ra-mu,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527143,2,2,seal identification
4505,P527143.3.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P527143,3,1,seal identification
4506,P527143.3.2,+Bel-ahu-uṣur[]PN$,{m}EN-PAB-PAB,Bel-ahu-uṣur,Bel-ahu-uṣur,1,PN,"['𒁹', '𒂗', '𒉽', '𒉽']",𒁹𒂗𒉽𒉽,{m}EN-PAB-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527143,3,2,seal identification
4507,P527143.4.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527143,4,1,seal identification
4508,P527143.4.2,issi[woman]N,MI₂,issi,issu,woman,N,['𒊩'],𒊩,MI₂,['complete'],0.0,,,P527143,4,2,seal identification
4509,P527143.4.3,tadāni[giving]'N,SUM-ni,tadāni,tadānu,giving,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,,,P527143,4,3,seal identification
4510,P527143.12.1,ana[to]PRP,⸢a⸣-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a⸣-na,"['damaged', 'complete']",0.25,,,P527143,12,1,penalties for litigation: penalty
4511,P527143.12.2,bēlīšu[owner]N,⸢EN⸣-[šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒋙']",𒂗𒋙,⸢EN⸣-[šu₂],"['damaged', 'missing']",0.75,,,P527143,12,2,penalties for litigation: penalty
4512,P527143.12.3,utâra[return]V,GUR-ra],utâra,târu,return,V,"['𒄥', '𒊏']",𒄥𒊏,[GUR-ra],"['missing', 'missing']",1.0,,,P527143,12,3,penalties for litigation: penalty
4513,P527143.13.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527143,13,1,penalties for litigation: penalty
4514,P527143.13.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527143,13,2,penalties for litigation: penalty
4515,P527143.13.3,idabbubma[contest]V,⸢DUG₄⸣.[DUG₄-ma,idabbubma,dabābu,contest,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,⸢DUG₄⸣.[DUG₄-ma],"['damaged', 'missing', 'missing']",0.83,,,P527143,13,3,penalties for litigation: penalty
4516,P527143.13.4,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,[la],['missing'],1.0,,,P527143,13,4,penalties for litigation: penalty
4517,P527143.13.5,ilaqqi[purchase]V,TI],ilaqqi,leqû,purchase,V,['𒋾'],𒋾,[TI],['missing'],1.0,,,P527143,13,5,penalties for litigation: penalty
4518,P527143.15.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527143,15,1,witness
4519,P527143.15.2,+Nabu-šumu-x[]PN$,{m}{d}PA-⸢MU⸣-[x,Nabu-šumu-x,Nabu-šumu-x,1,PN,"['𒁹', '𒀭', '𒉺', '𒈬', 'X']",𒁹𒀭𒉺𒈬X,{m}{d}PA-⸢MU⸣-[x],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,PN,,P527143,15,2,witness
4520,P527143.15.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527143,15,3,witness
