Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
15144,P527155.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527155,2,1,seal identification
15145,P527155.2.2,+Si-x-bu[]PN$,{m}si-x]-bu,Si-x-bu,Si-x-bu,1,PN,"['𒁹', '𒋛', 'X', '𒁍']",𒁹𒋛X𒁍,{[m]}[si-x]-bu,"['missing', 'missing', 'missing', 'complete']",0.75,PN,,P527155,2,2,seal identification
15146,P527155.3.1,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,,P527155,3,1,seal identification
15147,P527155.3.2,+Mardanu[]PN$,{m}ma-ar-da]-nu,Mardanu,Mardanu,1,PN,"['𒁹', '𒈠', '𒅈', '𒁕', '𒉡']",𒁹𒈠𒅈𒁕𒉡,{[m]}[ma-ar-da]-nu,"['missing', 'missing', 'missing', 'missing', 'complete']",0.8,PN,,P527155,3,2,seal identification
15148,P527155.4.1,+x-ayu[of ...]EN$,{[uru}x-x]-a-a,x-ayu,x-ayu,of ...,EN,"['𒌷', 'X', 'X', '𒀀', '𒀀']",𒌷XX𒀀𒀀,{[URU]}[x-x]-a-a,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,,,P527155,4,1,seal identification
15149,P527155.5.1,bēl[owner]N,[EN,bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527155,5,1,seal identification
15150,P527155.5.2,urdi[servant]N,ARAD],urdi,ardu,servant,N,['𒀴'],𒀴,[ARAD],['missing'],1.0,,,P527155,5,2,seal identification
15151,P527155.5.3,+tadānu[give//giving]V'N$tadān,SUM-an,tadān,tadānu,giving,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P527155,5,3,seal identification
15152,P527155.9.1,+x-uṣu-x[]PN$,{[m}x-x]-x-u-ṣu-⸢x⸣,x-uṣu-x,x-uṣu-x,1,PN,"['𒁹', 'X', 'X', 'X', '𒌋', '𒍮', 'X']",𒁹XXX𒌋𒍮X,{[m]}[x-x]-x-u-ṣu-⸢x⸣,"['missing', 'missing', 'missing', 'complete', 'complete', 'complete', 'damaged']",0.5,PN,,P527155,9,1,object sold
15153,P527155.10.1,urdušu[servant]N,[ARAD-šu₂,urdušu,ardu,servant,N,"['𒀴', '𒋙']",𒀴𒋙,[ARAD-šu₂],"['missing', 'missing']",1.0,,,P527155,10,1,object sold
15154,P527155.10.2,ša[of]DET,ša],ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,,P527155,10,2,object sold
15155,P527155.10.3,+Si-x-bu[]PN$,{m}si-[x-bu],Si-x-bu,Si-x-bu,1,PN,"['𒁹', '𒋛', 'X', '𒁍']",𒁹𒋛X𒁍,{m}si-[x-bu],"['complete', 'complete', 'missing', 'missing']",0.5,PN,,P527155,10,3,object sold
15156,P527155.11.1,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,,P527155,11,1,object sold
15157,P527155.11.2,+Mardanu[]PN$,{m}ma]-ar-[da-nu],Mardanu,Mardanu,1,PN,"['𒁹', '𒈠', '𒅈', '𒁕', '𒉡']",𒁹𒈠𒅈𒁕𒉡,{[m]}[ma]-ar-[da-nu],"['missing', 'missing', 'complete', 'missing', 'missing']",0.8,PN,,P527155,11,2,object sold
15158,P527155.12.1,uppišma[contract]V,[u₂-piš-ma],uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,,P527155,12,1,initiation of transaction
15159,P527155.12.2,+Gab-x[]PN$,{m}gab-[x-x-x],Gab-x,Gab-x,1,PN,"['𒁹', '𒃮', 'X', 'X', 'X']",𒁹𒃮XXX,{m}gab-[x-x-x],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,PN,,P527155,12,2,initiation of transaction
15160,P527155.13.1,ina[in]PRP,[ina],ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527155,13,1,price
15161,P527155.13.2,libbi[interior]N,⸢ŠA₃-bi⸣,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃-bi⸣,"['damaged', 'damaged']",0.5,,,P527155,13,2,price
15162,P527155.13.3,n,[x,,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527155,13,3,price
15163,P527155.13.4,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,,P527155,13,4,price
15164,P527155.13.5,ṣarpi[silver]N,KU₃.BABBAR],ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,,P527155,13,5,price
15165,P527155.14.1,ilqe[purchase]V,[il]-qe,ilqe,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,[il]-qe,"['missing', 'complete']",0.5,,,P527155,14,1,completion of transaction
15166,P527155.14.2,kaspu[money]N,⸢kas⸣-[pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,⸢kas⸣-[pu],"['damaged', 'missing']",0.75,,,P527155,14,2,confirmation of transfer 1
15167,P527155.14.3,gammur[completed]AJ,gam-mur],gammur,gammuru,completed,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,,P527155,14,3,confirmation of transfer 1
15168,P527155.15.1,tadin[paid]AJ,[ta]-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta]-din,"['missing', 'complete']",0.5,,,P527155,15,1,confirmation of transfer 1
15169,P527155.15.2,urdu[servant]N,⸢ARAD⸣,urdu,ardu,servant,N,['𒀴'],𒀴,⸢ARAD⸣,['damaged'],0.5,,,P527155,15,2,confirmation of transfer 2
15170,P527155.15.3,šuātu[that]'DP,[šu₂-a-tu],šuātu,šuāti,that,IP,"['𒋙', '𒀀', '𒌅']",𒋙𒀀𒌅,[šu₂-a-tu],"['missing', 'missing', 'missing']",1.0,,,P527155,15,3,confirmation of transfer 2
