Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
7570,P224519.2.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,2,1,none
7571,P224519.2.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,2,2,none
7572,P224519.2.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,2,3,none
7573,P224519.2.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,2,4,none
7574,P224519.2.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,2,5,none
7575,P224519.2.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,2,6,none
7576,P224519.2.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,2,7,none
7577,P224519.2.8,u,x]-⸢ni⸣,,u,"['X', '𒉌']",X𒉌,[x]-⸢ni⸣,"['missing', 'damaged']",0.75,,,,P224519,2,8,none
7578,P224519.6.1,+Lamarianu[]PN$,{1}la]-⸢mar-ia-a⸣-[nu,PN,PN,"['𒁹', '𒆷', '𒈥', '𒅀', '𒀀', '𒉡']",𒁹𒆷𒈥𒅀𒀀𒉡,{[1]}[la]-⸢mar-ia-a⸣-[nu],"['missing', 'missing', 'damaged', 'damaged', 'damaged', 'missing']",0.75,Lamarianu,Lamarianu,1,P224519,6,1,object sold
7579,P224519.6.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224519,6,2,object sold
7580,P224519.6.3,u,x]+x-šu₂,,u,"['X', 'X', '𒋙']",XX𒋙,[x]+x-šu₂,"['missing', 'complete', 'complete']",0.33,,,,P224519,6,3,object sold
7581,P224519.6.4,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P224519,6,4,object sold
7582,P224519.7.1,uppišma[contract]V,[up]-⸢piš⸣-ma,,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,[up]-⸢piš⸣-ma,"['missing', 'damaged', 'complete']",0.5,uppišma,epēšu,contract,P224519,7,1,initiation of transaction
7583,P224519.7.2,u,{1}{d}⸢x,,u,"['𒁹', '𒀭', 'X']",𒁹𒀭X,{1}{d}⸢x⸣,"['complete', 'complete', 'damaged']",0.17,,,,P224519,7,2,initiation of transaction
7584,P224519.7.3,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224519,7,3,initiation of transaction
7585,P224519.7.4,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224519,7,4,initiation of transaction
7586,P224519.7.5,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224519,7,5,initiation of transaction
7587,P224519.8.1,ina[in]PRP,⸢ina,,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,P224519,8,1,price
7588,P224519.8.2,libbi[interior]N,ŠA₃⸣-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃⸣-bi,"['damaged', 'complete']",0.25,libbi,libbu,interior,P224519,8,2,price
7589,P224519.8.3,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P224519,8,3,price
7590,P224519.8.4,bilat[a unit of weight]N,⸢GU₂⸣.UN,,N,"['𒄘', '𒌦']",𒄘𒌦,⸢GU₂⸣.UN,"['damaged', 'complete']",0.25,bilat,biltu,a unit of weight,P224519,8,4,price
7591,P224519.8.5,manā[a unit of weight]N,⸢MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.⸢NA⸣,"['damaged', 'damaged']",0.5,manā,manû,a unit of weight,P224519,8,5,price
