Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
1386,P527191.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527191,2,1,seal identification
1387,P527191.2.2,+Buru-rapaʾ[]PN$,{m}AMAR-ra-pa-aʾ,Buru-rapaʾ,Buru-rapaʾ,1,PN,"['𒁹', '𒀫', '𒊏', '𒉺', '𒀪']",𒁹𒀫𒊏𒉺𒀪,{m}AMAR-ra-pa-aʾ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527191,2,2,seal identification
1388,P527191.2.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527191,2,3,seal identification
1389,P527191.2.4,+Buru-ahu-iddina[]PN$,{m}AMAR-ha-AŠ,Buru-ahu-iddina,Buru-ahu-iddina,1,PN,"['𒁹', '𒀫', '𒄩', '𒀸']",𒁹𒀫𒄩𒀸,{m}AMAR-ha-AŠ,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527191,2,4,seal identification
1390,P527191.3.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527191,3,1,seal identification
1391,P527191.3.2,issāti[woman]N,MI₂.MEŠ,issāti,issu,woman,N,"['𒊩', '𒈨𒌍']",𒊩𒈨𒌍,MI₂.MEŠ,"['complete', 'complete']",0.0,,,P527191,3,2,seal identification
1392,P527191.3.3,+tadānu[give//giving]V'N$tadān,SUM-an,tadān,tadānu,giving,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P527191,3,3,seal identification
1393,P527191.7.1,+Betuzati[]PN$,{⸢f}be-tu₂⸣-za-ti,Betuzati,Betuzati,1,PN,"['𒊩', '𒁁', '𒌓', '𒍝', '𒋾']",𒊩𒁁𒌓𒍝𒋾,{⸢f⸣}⸢be-tu₂⸣-za-ti,"['damaged', 'damaged', 'damaged', 'complete', 'complete']",0.3,PN,,P527191,7,1,object sold
1394,P527191.7.2,amatšu[female slave]N,GEME₂-šu₂,amatšu,amtu,female slave,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,,,P527191,7,2,object sold
1395,P527191.7.3,marʾutušu[daughter]N,DUMU.MI₂-šu₂,marʾutušu,mārtu,daughter,N,"['𒌉', '𒊩', '𒋙']",𒌉𒊩𒋙,DUMU.MI₂-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527191,7,3,object sold
