Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1094,P522537.2.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522537,2,1,seal identification
1095,P522537.2.2,+Sin-ibni[]PN$,{1}{d}30-ib-ni,PN,"['𒁹', '𒀭', '𒌍', '𒅁', '𒉌']",𒁹𒀭𒌍𒅁𒉌,{1}{d}30-ib-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Sin-ibni,Sin-ibni,1,PN,P522537,2,2,seal identification
1096,P522537.2.3,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P522537,2,3,seal identification
1097,P522537.2.4,+Hussanni-ilu[]PN$,{1}hu-sa-ni-⸢DINGIR⸣,PN,"['𒁹', '𒄷', '𒊓', '𒉌', '𒀭']",𒁹𒄷𒊓𒉌𒀭,{1}hu-sa-ni-⸢DINGIR⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Hussanni-ilu,Hussanni-ilu,1,PN,P522537,2,4,seal identification
1098,P522537.3.1,u,{⸢uru}x-x-x-x⸣-a.a,u,"['𒌷', 'X', 'X', 'X', 'X', '𒀀', '𒀀']",𒌷XXXX𒀀𒀀,{⸢URU⸣}⸢x-x-x-x⸣-a.a,"['damaged', 'damaged', 'damaged', 'damaged', 'damaged', 'complete', 'complete']",0.36,,,,,P522537,3,1,seal identification
1099,P522537.3.2,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P522537,3,2,seal identification
1100,P522537.3.3,amēli[man]N,LU₂,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēli,awīlu,man,,P522537,3,3,seal identification
1101,P522537.7.1,u,{1}⸢x-x-x-x⸣,u,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{1}⸢x-x-x-x⸣,"['complete', 'damaged', 'damaged', 'damaged', 'damaged']",0.4,,,,,P522537,7,1,object sold
1102,P522537.7.2,urdušu[servant]N,ARAD-šu₂,N,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,urdušu,ardu,servant,,P522537,7,2,object sold
1103,P522537.7.3,uppišma[contract]V,u₂-piš-ma,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P522537,7,3,initiation of transaction
1104,P522537.8.1,u,{1}⸢x-x-x⸣,u,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{1}⸢x-x-x⸣,"['complete', 'damaged', 'damaged', 'damaged']",0.38,,,,,P522537,8,1,initiation of transaction
1105,P522537.8.2,issu[from]PRP,TA,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,P522537,8,2,completion of transaction
1106,P522537.8.3,pān[front]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,P522537,8,3,completion of transaction
1107,P522537.8.4,Sin-ibni[1]PN,{1}{d}30-ib-ni,PN,"['𒁹', '𒀭', '𒌍', '𒅁', '𒉌']",𒁹𒀭𒌍𒅁𒉌,{1}{d}30-ib-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Sin-ibni,Sin-ibni,1,PN,P522537,8,4,completion of transaction
1108,P522537.9.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522537,9,1,price
1109,P522537.9.2,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522537,9,2,price
1110,P522537.9.3,n,30,n,['𒌍'],𒌍,30,['complete'],0.0,,,,NUMBER,P522537,9,3,price
1111,P522537.9.4,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522537,9,4,price
1112,P522537.9.5,erî[copper]N,URUDU-MEŠ,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P522537,9,5,price
1113,P522537.9.6,ilqi[purchase]V,il-qi,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P522537,9,6,completion of transaction
1114,P522537.10.1,kaspu[money]N,kas-pu,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P522537,10,1,confirmation of transfer 1
1115,P522537.10.2,gammur[completed]AJ,ga-mur,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P522537,10,2,confirmation of transfer 1
1116,P522537.10.3,tadin[paid]AJ,ta-din,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P522537,10,3,confirmation of transfer 1
1117,P522537.10.4,amēlu[man]N,LU₂,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēlu,awīlu,man,,P522537,10,4,confirmation of transfer 2
1118,P522537.11.1,šuātu[that]'DP,šu₂-a-tu,IP,"['𒋙', '𒀀', '𒌅']",𒋙𒀀𒌅,šu₂-a-tu,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,,P522537,11,1,confirmation of transfer 2
1119,P522537.11.2,zarip[purchased]AJ,za-rip,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,,P522537,11,2,confirmation of transfer 2
1120,P522537.11.3,laqi[acquired]AJ,la-qi,AJ,"['𒆷', '𒆥']",𒆷𒆥,la-qi,"['complete', 'complete']",0.0,laqi,leqû,acquired,,P522537,11,3,confirmation of transfer 2
1121,P522537.11.4,tuāru[revocation]'N,tu-a-ru,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,P522537,11,4,exclusion of litigation
1122,P522537.12.1,dēnu[lawsuit]N,de-nu,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,dēnu,dīnu,lawsuit,,P522537,12,1,exclusion of litigation
1123,P522537.12.2,dabābu[litigation]'N,DUG₄.DUG₄,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,P522537,12,2,exclusion of litigation
1124,P522537.12.3,laššu[(there) is not]V,la-aš₂-šu₂,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,laššu,laššu,(there) is not,,P522537,12,3,exclusion of litigation
1125,P522537.13.1,ṣibtu[seizure]N,ṣib-tu₂,N,"['𒍦', '𒌓']",𒍦𒌓,ṣib-tu₂,"['complete', 'complete']",0.0,ṣibtu,ṣibtu,seizure,,P522537,13,1,guarantee clauses for slaves
