Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
3018,P517142.2.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P517142,2,1,seal identification
3019,P517142.2.2,Ribate[1]PN,{1}SU-a-te,PN,PN,"['𒁹', '𒋢', '𒀀', '𒋼']",𒁹𒋢𒀀𒋼,{1}SU-a-te,"['complete', 'complete', 'complete', 'complete']",0.0,Ribate,Ribati,1,P517142,2,2,seal identification
3020,P517142.3.1,mār[son]N,A,,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,P517142,3,1,seal identification
3021,P517142.3.2,+Dadi-ibni[]PN$,{1}10.10-DU₃,PN,PN,"['𒁹', '𒌋', '𒌋', '𒆕']",𒁹𒌋𒌋𒆕,{1}10.10-DU₃,"['complete', 'complete', 'complete', 'complete']",0.0,Dadi-ibni,Dadi-ibni,1,P517142,3,2,seal identification
3022,P517142.3.3,ušpāru[weaver]N,{lu₂}UŠ.BAR,,N,"['𒇽', '𒍑', '𒁇']",𒇽𒍑𒁇,{LU₂}UŠ.BAR,"['complete', 'complete', 'complete']",0.0,ušpāru,išparu,weaver,P517142,3,3,seal identification
3023,P517142.4.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P517142,4,1,seal identification
3024,P517142.4.2,amēli[man]N,LU₂,,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēli,awīlu,man,P517142,4,2,seal identification
3025,P517142.4.3,tadāni[giving]'N,ta-da-ni,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,P517142,4,3,seal identification
3026,P517142.6.1,+Mannu-ki-Šamaš[]PN$,{1}man-nu-ki-{d}ša₂-maš,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒀭', '𒃻', '𒈦']",𒁹𒌋𒌋𒉡𒆠𒀭𒃻𒈦,{1}man-nu-ki-{d}ša₂-maš,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-ki-Šamaš,Mannu-ki-Šamaš,1,P517142,6,1,object sold
3027,P517142.6.2,šību[witness]N,{lu₂}IGI,,N,"['𒇽', '𒅆']",𒇽𒅆,{LU₂}IGI,"['complete', 'complete']",0.0,šību,šību,witness,P517142,6,2,object sold
3028,P517142.6.3,nuhatimmu[cook]N,{lu₂}MU,,N,"['𒇽', '𒈬']",𒇽𒈬,{LU₂}MU,"['complete', 'complete']",0.0,nuhatimmu,nuhatimmu,cook,P517142,6,3,object sold
3029,P517142.7.1,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P517142,7,1,initiation of transaction
3030,P517142.7.2,Šamaš-šarru-uṣur[1]PN,{1}{d}ša₂-maš-MAN-PAB,PN,PN,"['𒁹', '𒀭', '𒃻', '𒈦', '𒌋𒌋', '𒉽']",𒁹𒀭𒃻𒈦𒌋𒌋𒉽,{1}{d}ša₂-maš-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-šarru-uṣur,Šamaš-šarru-uṣur,1,P517142,7,2,initiation of transaction
