Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
6416,P527134.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527134,2,1,seal identification
6417,P527134.2.2,+Šarru-naʾid[]PN$,{m}LUGAL]-⸢I⸣,Šarru-naʾid,Šarru-naʾid,1,PN,"['𒁹', '𒈗', '𒄿']",𒁹𒈗𒄿,{[m]}[LUGAL]-⸢I⸣,"['missing', 'missing', 'damaged']",0.83,PN,,P527134,2,2,seal identification
6418,P527134.3.1,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,,P527134,3,1,seal identification
6419,P527134.3.2,+Nabu-balti-niše[]PN$,{m}{d]}⸢PA-TEŠ₂-UN.MEŠ⸣,Nabu-balti-niše,Nabu-balti-niše,1,PN,"['𒁹', '𒀭', '𒉺', '𒌨', '𒌦', '𒈨𒌍']",𒁹𒀭𒉺𒌨𒌦𒈨𒌍,{[m]}{[d]}⸢PA-TEŠ₂-UN⸣.⸢MEŠ⸣,"['missing', 'missing', 'damaged', 'damaged', 'damaged', 'damaged']",0.67,PN,,P527134,3,2,seal identification
6420,P527134.4.1,bēl[owner]N,⸢EN,bēl,bēlu,owner,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,,P527134,4,1,seal identification
6421,P527134.4.2,+nišu[people]N$nišē,UN⸣.MEŠ,nišē,nišu,people,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,⸢UN⸣.MEŠ,"['damaged', 'complete']",0.25,,,P527134,4,2,seal identification
6422,P527134.4.3,+tadānu[give//giving]V'N$tadāni,SUM-ni,tadāni,tadānu,giving,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,,,P527134,4,3,seal identification
6423,P527134.8.1,Nabu-šezib[1]PN,{m}{d}PA-še-zib,Nabu-šezib,Nabu-šezib,1,PN,"['𒁹', '𒀭', '𒉺', '𒊺', '𒍦']",𒁹𒀭𒉺𒊺𒍦,{m}{d}PA-še-zib,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527134,8,1,object sold
6424,P527134.8.2,Nabu-nadin-ahi[1]PN,{m}{d}PA-AŠ-PAB,Nabu-nadin-ahi,Nabu-nadin-ahi,1,PN,"['𒁹', '𒀭', '𒉺', '𒀸', '𒉽']",𒁹𒀭𒉺𒀸𒉽,{m}{d}PA-AŠ-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527134,8,2,object sold
6425,P527134.9.1,gimru[total]N,PAB,gimru,gimru,total,N,['𒉽'],𒉽,PAB,['complete'],0.0,,,P527134,9,1,object sold
6426,P527134.9.2,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,NUMBER,,P527134,9,2,object sold
6427,P527134.9.3,napšāti[life]N,ZI.MEŠ,napšāti,napištu,life,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI.MEŠ,"['complete', 'complete']",0.0,,,P527134,9,3,object sold
6428,P527134.9.4,urdāni[slave]N,ARAD.MEŠ-ni,urdāni,ardu,slave,N,"['𒀴', '𒈨𒌍', '𒉌']",𒀴𒈨𒌍𒉌,ARAD.MEŠ-ni,"['complete', 'complete', 'complete']",0.0,,,P527134,9,4,object sold
6429,P527134.9.5,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P527134,9,5,object sold
6430,P527134.9.6,+Šarru-naʾid[]PN$,{m}LUGAL-I,Šarru-naʾid,Šarru-naʾid,1,PN,"['𒁹', '𒈗', '𒄿']",𒁹𒈗𒄿,{m}LUGAL-I,"['complete', 'complete', 'complete']",0.0,PN,,P527134,9,6,object sold
6431,P527134.10.1,uppišma[contract]V,u₂-piš-[ma],uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-[ma],"['complete', 'complete', 'missing']",0.33,,,P527134,10,1,initiation of transaction
6432,P527134.10.2,+Bel-ahhešu[]PN$,{m}EN-PAB.MEŠ-šu₂,Bel-ahhešu,Bel-ahhešu,1,PN,"['𒁹', '𒂗', '𒉽', '𒈨𒌍', '𒋙']",𒁹𒂗𒉽𒈨𒌍𒋙,{m}EN-PAB.MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527134,10,2,initiation of transaction
6433,P527134.11.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527134,11,1,price
6434,P527134.11.2,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,,P527134,11,2,price
6435,P527134.11.3,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527134,11,3,price
6436,P527134.11.4,manā[a unit of weight]N,[MA].NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].NA,"['missing', 'complete']",0.5,,,P527134,11,4,price
6437,P527134.11.5,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527134,11,5,price
6438,P527134.11.6,+ina[in//by]PRP'PRP$,ina,ina,ina,by,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527134,11,6,price
6439,P527134.11.7,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P527134,11,7,price
6440,P527134.11.8,+Gargames[Carchemish]GN$,gar-ga-mes,Gargames,Gargames,Carchemish,GN,"['𒃻', '𒂵', '𒈩']",𒃻𒂵𒈩,gar-ga-mes,"['complete', 'complete', 'complete']",0.0,GN,,P527134,11,8,price
