Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
236,P522532.2.1,ṣupur[fingernail]N,[ṣu]-pur,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu]-pur,"['missing', 'complete']",0.5,ṣupur,ṣupru,fingernail,,P522532,2,1,seal identification
237,P522532.2.2,u,{1}[x]-za-⸢x-x-UD⸣,u,"['𒁹', 'X', '𒍝', 'X', 'X', '𒌓']",𒁹X𒍝XX𒌓,{1}[x]-za-⸢x-x-UD⸣,"['complete', 'missing', 'complete', 'damaged', 'damaged', 'damaged']",0.42,,,,,P522532,2,2,seal identification
238,P522532.3.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522532,3,1,seal identification
239,P522532.3.2,u,{1}DINGIR-[x-(x)],u,"['𒁹', '𒀭', 'X', 'X']",𒁹𒀭XX,{1}DINGIR-[x-x],"['complete', 'complete', 'missing', 'missing']",0.5,,,,,P522532,3,2,seal identification
240,P522532.4.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522532,4,1,seal identification
241,P522532.4.2,u,{1}[x-x-x-x-x],u,"['𒁹', 'X', 'X', 'X', 'X', 'X']",𒁹XXXXX,{1}[x-x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing', 'missing']",0.83,,,,,P522532,4,2,seal identification
242,P522532.5.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522532,5,1,seal identification
243,P522532.5.2,u,{1}[x-x-x-x-x],u,"['𒁹', 'X', 'X', 'X', 'X', 'X']",𒁹XXXXX,{1}[x-x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing', 'missing']",0.83,,,,,P522532,5,2,seal identification
244,P522532.7.1,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522532,7,1,seal identification
245,P522532.7.2,+Baru[]GN$,{uru}ba-ru,GN,"['𒌷', '𒁀', '𒊒']",𒌷𒁀𒊒,{URU}ba-ru,"['complete', 'complete', 'complete']",0.0,Baru,Baru,1,GN,P522532,7,2,seal identification
