Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
1689,P522560.8.4,La-qepi[1]PN,{m}la-qe-pu,La-qepi,La-qepu,1,PN,"['𒁹', '𒆷', '𒆥', '𒁍']",𒁹𒆷𒆥𒁍,{m}la-qe-pu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,8,4,initiation of transaction
1690,P522560.9.1,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522560,9,1,completion of transaction
1691,P522560.9.2,pān[presence]N,IGI,pān,pānu,presence,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,9,2,completion of transaction
1692,P522560.9.3,Iddin-Nergal[1]PN,{m}AŠ-U.GUR,Iddin-Nergal,Iddin-Nergal,1,PN,"['𒁹', '𒀸', '𒌋', '𒄥']",𒁹𒀸𒌋𒄥,{m}AŠ-U.GUR,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,9,3,completion of transaction
1693,P522560.9.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522560,9,4,price
1694,P522560.9.5,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P522560,9,5,price
1695,P522560.9.6,n,2,,,,n,['𒈫'],𒈫,2,['complete'],0.0,,NUMBER,P522560,9,6,price
1696,P522560.9.7,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522560,9,7,price
1697,P522560.10.1,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P522560,10,1,price
1698,P522560.10.2,izzirip[purchase]V,i-zi-rip,izzirip,zarāpu,purchase,V,"['𒄿', '𒍣', '𒆗']",𒄿𒍣𒆗,i-zi-rip,"['complete', 'complete', 'complete']",0.0,,,P522560,10,2,completion of transaction
1699,P522560.10.3,issiqi[purchase]V,i-si-qi,issiqi,leqû,purchase,V,"['𒄿', '𒋛', '𒆥']",𒄿𒋛𒆥,i-si-qi,"['complete', 'complete', 'complete']",0.0,,,P522560,10,3,completion of transaction
1700,P522560.10.4,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P522560,10,4,confirmation of transfer 1
1701,P522560.11.1,gammur[completed]AJ,gam-mur,gammur,gammuru,completed,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,,P522560,11,1,confirmation of transfer 1
1702,P522560.11.2,tadinni[paid]AJ,ta-din-ni,tadinni,tadnu,paid,AJ,"['𒋫', '𒁷', '𒉌']",𒋫𒁷𒉌,ta-din-ni,"['complete', 'complete', 'complete']",0.0,,,P522560,11,2,confirmation of transfer 1
1703,P522560.11.3,nišē[people]N,UN.MEŠ,nišē,nišu,people,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN.MEŠ,"['complete', 'complete']",0.0,,,P522560,11,3,confirmation of transfer 2
1704,P522560.11.4,šuāte[that]'DP,šu-a-te,šuāte,šuāti,that,IP,"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,šu-a-te,"['complete', 'complete', 'complete']",0.0,,,P522560,11,4,confirmation of transfer 2
1705,P522560.12.1,zarpu[purchased]AJ,za-ar-pu,zarpu,zarpu,purchased,AJ,"['𒍝', '𒅈', '𒁍']",𒍝𒅈𒁍,za-ar-pu,"['complete', 'complete', 'complete']",0.0,,,P522560,12,1,confirmation of transfer 2
1706,P522560.12.2,laqiu[acquired]AJ,la-qi-u₂,laqiu,leqû,acquired,AJ,"['𒆷', '𒆥', '𒌑']",𒆷𒆥𒌑,la-qi-u₂,"['complete', 'complete', 'complete']",0.0,,,P522560,12,2,confirmation of transfer 2
1707,P522560.12.3,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,,P522560,12,3,exclusion of litigation
1708,P522560.13.1,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,P522560,13,1,exclusion of litigation
1709,P522560.13.2,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522560,13,2,exclusion of litigation
1710,P522560.13.3,laššu[(there) is not]V,la-aš₂-šu₂,laššu,laššu,(there) is not,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,13,3,exclusion of litigation
1711,P522560.14.1,mannu[whoever]'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P522560,14,1,penalties for litigation: contravention
1712,P522560.14.2,ša[whoever]REL,ša₂,ša,ša,whoever,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,,P522560,14,2,penalties for litigation: contravention
1713,P522560.14.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522560,14,3,penalties for litigation: contravention
1714,P522560.14.4,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,,P522560,14,4,penalties for litigation: contravention
1715,P522560.14.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522560,14,5,penalties for litigation: contravention
1716,P522560.14.6,matēma[ever]AV,ma-te-ma,matēma,matīma,ever,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,ma-te-ma,"['complete', 'complete', 'complete']",0.0,,,P522560,14,6,penalties for litigation: contravention
1717,P522560.15.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,15,1,penalties for litigation: contravention
1718,P522560.15.2,Iddin-Nergal[1]PN,{m}AŠ-U.GUR,Iddin-Nergal,Iddin-Nergal,1,PN,"['𒁹', '𒀸', '𒌋', '𒄥']",𒁹𒀸𒌋𒄥,{m}AŠ-U.GUR,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,15,2,penalties for litigation: contravention
1719,P522560.15.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,15,3,penalties for litigation: contravention
1720,P522560.15.4,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,15,4,penalties for litigation: contravention
1721,P522560.15.5,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,15,5,penalties for litigation: contravention
1722,P522560.16.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P522560,16,1,penalties for litigation: contravention
1723,P522560.16.2,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,16,2,penalties for litigation: contravention
1724,P522560.16.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,16,3,penalties for litigation: contravention
1725,P522560.16.4,ahhēšu[brother]N,ŠEŠ.MEŠ-šu₂,ahhēšu,ahu,brother,N,"['𒋀', '𒈨𒌍', '𒋙']",𒋀𒈨𒌍𒋙,ŠEŠ.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,16,4,penalties for litigation: contravention
1726,P522560.17.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,17,1,penalties for litigation: contravention
1727,P522560.17.2,marʾē[son]N,DUMU.MEŠ,marʾē,māru,son,N,"['𒌉', '𒈨𒌍']",𒌉𒈨𒌍,DUMU.MEŠ,"['complete', 'complete']",0.0,,,P522560,17,2,penalties for litigation: contravention
1728,P522560.17.3,ahhēšu[brother]N,ŠEŠ.MEŠ-šu₂,ahhēšu,ahu,brother,N,"['𒋀', '𒈨𒌍', '𒋙']",𒋀𒈨𒌍𒋙,ŠEŠ.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,17,3,penalties for litigation: contravention
1729,P522560.17.4,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,17,4,penalties for litigation: contravention
1730,P522560.17.5,pāhussu[governor]N,{lu₂}NAM-su,pāhussu,pīhātu,governor,N,"['𒇽', '𒉆', '𒋢']",𒇽𒉆𒋢,{LU₂}NAM-su,"['complete', 'complete', 'complete']",0.0,,,P522560,17,5,penalties for litigation: contravention
1731,P522560.18.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,18,1,penalties for litigation: contravention
1732,P522560.18.2,šaknušu[governor]N,{lu₂}GAR-nu-šu₂,šaknušu,šaknu,governor,N,"['𒇽', '𒃻', '𒉡', '𒋙']",𒇽𒃻𒉡𒋙,{LU₂}GAR-nu-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522560,18,2,penalties for litigation: contravention
1733,P522560.18.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,18,3,penalties for litigation: contravention
1734,P522560.18.4,hazannu[mayor]N,{lu₂}ha-za-nu,hazannu,hazannu,mayor,N,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{LU₂}ha-za-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522560,18,4,penalties for litigation: contravention
1735,P522560.18.5,ālīšu[town]N,URU-šu₂,ālīšu,ālu,town,N,"['𒌷', '𒋙']",𒌷𒋙,URU-šu₂,"['complete', 'complete']",0.0,,,P522560,18,5,penalties for litigation: contravention
1736,P522560.20.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,20,1,penalties for litigation: contravention
1737,P522560.20.2,mammannūšu[relative]'N,mam₂-ma-nu-šu₂,mammannūšu,mammanu-,relative,XP,"['𒊩', '𒈠', '𒉡', '𒋙']",𒊩𒈠𒉡𒋙,mam₂-ma-nu-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522560,20,2,penalties for litigation: contravention
1738,P522560.20.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522560,20,3,penalties for litigation: contravention
1739,P522560.20.4,ṣābāni[people]N,{lu₂}ERIM.MEŠ,ṣābāni,ṣābu,people,N,"['𒇽', '𒂟', '𒈨𒌍']",𒇽𒂟𒈨𒌍,{LU₂}ERIM.MEŠ,"['complete', 'complete', 'complete']",0.0,,,P522560,20,4,penalties for litigation: contravention
1740,P522560.21.1,+bēl-ilki[labour-duty superior]N$bēl-ilkišu,EN-il-ki-i-šu₂,bēl-ilkišu,bēl-ilki,labour-duty superior,N,"['𒂗', '𒅋', '𒆠', '𒄿', '𒋙']",𒂗𒅋𒆠𒄿𒋙,EN-il-ki-i-šu₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522560,21,1,penalties for litigation: contravention
1741,P522560.23.1,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,,P522560,23,1,penalties for litigation: contravention
1742,P522560.23.2,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522560,23,2,penalties for litigation: contravention
1743,P522560.23.3,La-qepu[1]PN,{m}la-qe-pi,La-qepu,La-qepu,1,PN,"['𒁹', '𒆷', '𒆥', '𒉿']",𒁹𒆷𒆥𒉿,{m}la-qe-pi,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,23,3,penalties for litigation: contravention
1744,P522560.23.4,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522560,23,4,penalties for litigation: contravention
1745,P522560.23.5,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,23,5,penalties for litigation: contravention
1746,P522560.24.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P522560,24,1,penalties for litigation: contravention
1747,P522560.24.2,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,24,2,penalties for litigation: contravention
1748,P522560.24.3,ahhēšu[brother]N,ŠEŠ.MEŠ-šu₂,ahhēšu,ahu,brother,N,"['𒋀', '𒈨𒌍', '𒋙']",𒋀𒈨𒌍𒋙,ŠEŠ.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,24,3,penalties for litigation: contravention
1749,P522560.24.4,marʾē[son]N,DUMU.MEŠ,marʾē,māru,son,N,"['𒌉', '𒈨𒌍']",𒌉𒈨𒌍,DUMU.MEŠ,"['complete', 'complete']",0.0,,,P522560,24,4,penalties for litigation: contravention
1750,P522560.25.1,ahhēšu[brother]N,ŠEŠ.MEŠ-šu₂,ahhēšu,ahu,brother,N,"['𒋀', '𒈨𒌍', '𒋙']",𒋀𒈨𒌍𒋙,ŠEŠ.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,25,1,penalties for litigation: contravention
1751,P522560.25.2,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,P522560,25,2,penalties for litigation: contravention
1752,P522560.25.3,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522560,25,3,penalties for litigation: contravention
1753,P522560.26.1,ubtaʾʾūni[look for]V,ub-ta-ʾu-u₂-ni,ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒀪', '𒌑', '𒉌']",𒌒𒋫𒀪𒌑𒉌,ub-ta-ʾu-u₂-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522560,26,1,penalties for litigation: contravention
1754,P522560.26.2,n,20,,,,n,['𒌋𒌋'],𒌋𒌋,20,['complete'],0.0,,NUMBER,P522560,26,2,penalties for litigation: penalty
1755,P522560.26.3,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522560,26,3,penalties for litigation: penalty
1756,P522560.27.1,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P522560,27,1,penalties for litigation: penalty
1757,P522560.27.2,masû[refined]AJ,LUH,masû,mesû,refined,AJ,['𒈛'],𒈛,LUH,['complete'],0.0,,,P522560,27,2,penalties for litigation: penalty
1758,P522560.27.3,n,01,,,,n,['01'],01,01,['complete'],0.0,,NUMBER,P522560,27,3,penalties for litigation: penalty
1759,P522560.27.4,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522560,27,4,penalties for litigation: penalty
1760,P522560.27.5,hurāṣi[gold]N,KU₃.GI,hurāṣi,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,,P522560,27,5,penalties for litigation: penalty
1761,P522560.27.6,sakru[refined]AJ,sak-ru,sakru,sakru,refined,AJ,"['𒊕', '𒊒']",𒊕𒊒,sak-ru,"['complete', 'complete']",0.0,,,P522560,27,6,penalties for litigation: penalty
1762,P522560.28.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522560,28,1,penalties for litigation: penalty
1763,P522560.28.2,burki[lap]N,bur-ki,burki,burku,lap,N,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,,,P522560,28,2,penalties for litigation: penalty
1764,P522560.28.3,Nergal[1]DN,{d}U.GUR,Nergal,Nergal,1,DN,"['𒀭', '𒌋', '𒄥']",𒀭𒌋𒄥,{d}U.GUR,"['complete', 'complete', 'complete']",0.0,,DN,P522560,28,3,penalties for litigation: penalty
1765,P522560.28.4,āšib[residing]AJ,a-šib,āšib,āšibu,residing,AJ,"['𒀀', '𒈨']",𒀀𒈨,a-šib,"['complete', 'complete']",0.0,,,P522560,28,4,penalties for litigation: penalty
1766,P522560.28.5,Marqasu[1]GN,{uru}mar-BAN,Marqasu,Marqasu,1,GN,"['𒌷', '𒈥', '𒉼']",𒌷𒈥𒉼,{URU}mar-BAN,"['complete', 'complete', 'complete']",0.0,,GN,P522560,28,5,penalties for litigation: penalty
1767,P522560.28.6,išakkan[place]V,GAR-an,išakkan,šakānu,place,V,"['𒃻', '𒀭']",𒃻𒀭,GAR-an,"['complete', 'complete']",0.0,,,P522560,28,6,penalties for litigation: penalty
1768,P522560.29.1,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P522560,29,1,penalties for litigation: penalty
1769,P522560.29.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522560,29,2,penalties for litigation: penalty
1770,P522560.29.3,+ešriātu[tenfold]AV$ešrāte,10.MEŠ,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10.MEŠ,"['complete', 'complete']",0.0,,,P522560,29,3,penalties for litigation: penalty
1771,P522560.29.4,ina[to]PRP,ina,ina,ina,to,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522560,29,4,penalties for litigation: penalty
1772,P522560.29.5,bēlīšu[owner]N,EN.MEŠ-šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,29,5,penalties for litigation: penalty
1773,P522560.29.6,utâra[return]V,GUR-ra,utâra,târu,return,V,"['𒄥', '𒊏']",𒄥𒊏,GUR-ra,"['complete', 'complete']",0.0,,,P522560,29,6,penalties for litigation: penalty
1774,P522560.30.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522560,30,1,penalties for litigation: penalty
1775,P522560.30.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522560,30,2,penalties for litigation: penalty
1776,P522560.30.3,idabbubma[contest]V,DUG₄.DUG₄-ma,idabbubma,dabābu,contest,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.DUG₄-ma,"['complete', 'complete', 'complete']",0.0,,,P522560,30,3,penalties for litigation: penalty
1777,P522560.30.4,lā[not]MOD,NU,lā,lā,not,MOD,['𒉡'],𒉡,NU,['complete'],0.0,,,P522560,30,4,penalties for litigation: penalty
1778,P522560.30.5,+leqû[take//succeed]V'V$ilaqqe,TI-qe,ilaqqe,leqû,succeed,V,"['𒋾', '𒆥']",𒋾𒆥,TI-qe,"['complete', 'complete']",0.0,,,P522560,30,5,penalties for litigation: penalty
1779,P522560.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,31,1,witness
1780,P522560.31.2,Palil-šallim[1]PN,{m}{d}IGI.DU-šal-lim,Palil-šallim,Palil-šallim,1,PN,"['𒁹', '𒀭', '𒅆', '𒁺', '𒊩', '𒅆']",𒁹𒀭𒅆𒁺𒊩𒅆,{m}{d}IGI.DU-šal-lim,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,31,2,witness
1781,P522560.31.3,+pīhātu[responsibility//governor]N'N$pāhutu,{lu₂}EN.NAM,pāhutu,pīhātu,governor,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.NAM,"['complete', 'complete', 'complete']",0.0,,,P522560,31,3,witness
1782,P522560.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,32,1,witness
1783,P522560.32.2,Inurta-ilaʾi[1]PN,{m}{d}MAŠ-DINGIR-a-a,Inurta-ilaʾi,Inurta-ilaʾi,1,PN,"['𒁹', '𒀭', '𒈦', '𒀭', '𒀀', '𒀀']",𒁹𒀭𒈦𒀭𒀀𒀀,{m}{d}MAŠ-DINGIR-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,32,2,witness
