Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
5717,P335179.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335179,2,1,seal identification
5718,P335179.2.2,{1}MAN-a-ni,Šarrani[1]PN$,PN,PN,"['𒁹', '𒌋𒌋', '𒀀', '𒉌']",𒁹𒌋𒌋𒀀𒉌,{1}MAN-a-ni,"['complete', 'complete', 'complete', 'complete']",0.0,Šarrani,Šarrani,1,,P335179,2,2,seal identification
5719,P335179.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335179,3,1,seal identification
5720,P335179.3.2,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335179,3,2,seal identification
5721,P335179.3.3,SUM-an,tadānu[give//giving]'N$tadān,,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,tadān,tadānu,giving,,P335179,3,3,seal identification
5722,P335179.7.1,{1}IM.04-i,Amurri[1]PN$,PN,PN,"['𒁹', '𒅎', '𒐉', '𒄿']",𒁹𒅎𒐉𒄿,{1}IM.04-i,"['complete', 'complete', 'complete', 'complete']",0.0,Amurri,Amurri,1,,P335179,7,1,object sold
5723,P335179.7.2,ARAD-[šu₂,urdīšu[servant]N,,N,"['𒀴', '𒋙']",𒀴𒋙,ARAD-[šu₂],"['complete', 'missing']",0.5,urdīšu,ardu,servant,,P335179,7,2,object sold
5724,P335179.7.3,{1}x]+⸢x⸣—IM—AN.ŠAR₂,u,,u,"['𒁹', 'x', 'x', '𒅎', '𒀭', '𒊹']",𒁹xx𒅎𒀭𒊹,{[1]}[x]+⸢x⸣-IM-AN.ŠAR₂,"['missing', 'missing', 'damaged', 'complete', 'complete', 'complete']",0.42,,,,,P335179,7,3,object sold
5725,P335179.8.1,{mi₂}{d}ur-kit—DINGIR-a.a,Urkitti-ilaʾi[1]PN$Urkit-ilaʾa,PN,PN,"['𒊩', '𒀭', '𒌨', '𒆤', '𒀭', '𒀀', '𒀀']",𒊩𒀭𒌨𒆤𒀭𒀀𒀀,{MI₂}{d}ur-kit-DINGIR-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Urkit-ilaʾa,Urkitti-ilaʾi,1,,P335179,8,1,object sold
5726,P335179.8.2,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335179,8,2,object sold
5727,P335179.8.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335179,8,3,object sold
5728,P335179.8.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335179,8,4,object sold
5729,P335179.8.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335179,8,5,object sold
5730,P335179.9.1,E₂,bītu[house//household]N$bēt,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,household,,P335179,9,1,object sold
5731,P335179.9.2,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335179,9,2,object sold
5732,P335179.9.3,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335179,9,3,object sold
5733,P335179.9.4,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335179,9,4,object sold
5734,P335179.9.5,⸢E₂⸣,bītu[house//household]N$bēt,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bēt,bītu,household,,P335179,9,5,object sold
5735,P335179.9.6,[x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335179,9,6,object sold
5736,P335179.9.7,⸢x⸣,u,,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,P335179,9,7,object sold
5737,P335179.10.1,tu-piš-ma,tupišma[contract]V,,V,"['𒌅', '𒄫', '𒈠']",𒌅𒄫𒈠,tu-piš-ma,"['complete', 'complete', 'complete']",0.0,tupišma,epēšu,contract,,P335179,10,1,initiation of transaction
5738,P335179.10.2,{mi₂}PAB—ṭa-li,Ahi-ṭalli[1]PN$,PN,PN,"['𒊩', '𒉽', '𒁕', '𒇷']",𒊩𒉽𒁕𒇷,{MI₂}PAB-ṭa-li,"['complete', 'complete', 'complete', 'complete']",0.0,Ahi-ṭalli,Ahi-ṭalli,1,,P335179,10,2,initiation of transaction
5739,P335179.11.1,{mi₂}ša₂-kin₂-ti,šakintu[(a female official)//governess]N$šakinti,,N,"['𒊩', '𒃻', '𒄯', '𒋾']",𒊩𒃻𒄯𒋾,{MI₂}ša₂-kin₂-ti,"['complete', 'complete', 'complete', 'complete']",0.0,šakinti,šakintu,governess,,P335179,11,1,initiation of transaction
5740,P335179.11.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335179,11,2,initiation of transaction
5741,P335179.11.3,{uru}MURUB₄—⸢URU⸣,+qabaltu[middle]N$qabsi&+ālu[city]N$āli,,N,"['𒌷', '𒉠', '𒌷']",𒌷𒉠𒌷,{URU}MURUB₄-⸢URU⸣,"['complete', 'complete', 'damaged']",0.17,qabsi,qabaltu,middle,,P335179,11,3,initiation of transaction
5743,P335179.12.1,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335179,12,1,price
5744,P335179.12.2,⸢ŠA₃⸣-bi,libbi[interior]N,,N,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃⸣-bi,"['damaged', 'complete']",0.25,libbi,libbu,interior,,P335179,12,2,price
5745,P335179.12.3,04,n,NUMBER,n,['𒐉'],𒐉,04,['complete'],0.0,,,,,P335179,12,3,price
5746,P335179.12.4,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335179,12,4,price
5747,P335179.12.5,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335179,12,5,price
5748,P335179.12.6,ta-⸢al⸣-qi,talqi[purchase]V,,V,"['𒋫', '𒀠', '𒆥']",𒋫𒀠𒆥,ta-⸢al⸣-qi,"['complete', 'damaged', 'complete']",0.17,talqi,leqû,purchase,,P335179,12,6,completion of transaction
5749,P335179.13.1,kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P335179,13,1,confirmation of transfer 1
5750,P335179.13.2,ga-mur,gammur[completed]AJ,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P335179,13,2,confirmation of transfer 1
5751,P335179.13.3,ta-din,tadin[paid]AJ,,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P335179,13,3,confirmation of transfer 1
5752,P335179.14.1,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335179,14,1,confirmation of transfer 2
5753,P335179.14.2,šu-a-te,šuāti[himm//those]IP'DP$šuāte,,IP,"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,šu-a-te,"['complete', 'complete', 'complete']",0.0,šuāte,šuāti,those,,P335179,14,2,confirmation of transfer 2
5754,P335179.14.3,za-ar-pu,zarpu[purchased]AJ,,AJ,"['𒍝', '𒅈', '𒁍']",𒍝𒅈𒁍,za-ar-pu,"['complete', 'complete', 'complete']",0.0,zarpu,zarpu,purchased,,P335179,14,3,confirmation of transfer 2
5755,P335179.15.1,la-qi-u,laqiu[acquired]AJ,,AJ,"['𒆷', '𒆥', '𒌋']",𒆷𒆥𒌋,la-qi-u,"['complete', 'complete', 'complete']",0.0,laqiu,leqû,acquired,,P335179,15,1,confirmation of transfer 2
