Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
5493,P335143.6.1,{1}{d}15—ta-SU,Issar-tariba[1]PN$,PN,PN,"['𒁹', '𒀭', '15', '𒋫', '𒋢']",𒁹𒀭15𒋫𒋢,{1}{d}15-ta-SU,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Issar-tariba,Issar-tariba,1,,P335143,6,1,object sold
5494,P335143.6.2,{lu₂}UŠ—⸢ANŠE⸣-[MEŠ],+rādiu[(caravan) guide]N$rādi&+imēru[donkey]N$imārī,,N,"['𒇽', '𒍑', '𒀲', '𒈨𒌍']",𒇽𒍑𒀲𒈨𒌍,{LU₂}UŠ-⸢ANŠE⸣-[MEŠ],"['complete', 'complete', 'damaged', 'missing']",0.38,rādi,rādiu,(caravan) guide,,P335143,6,2,object sold
5496,P335143.7.1,ARAD,urdu[servant]N,,N,['𒀴'],𒀴,ARAD,['complete'],0.0,urdu,ardu,servant,,P335143,7,1,object sold
5497,P335143.7.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335143,7,2,object sold
5498,P335143.7.3,{1}{d}EN—DU₃,Bel-ibni[1]PN$,PN,PN,"['𒁹', '𒀭', '𒂗', '𒆕']",𒁹𒀭𒂗𒆕,{1}{d}EN-DU₃,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-ibni,Bel-ibni,1,,P335143,7,3,object sold
5499,P335143.7.4,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335143,7,4,object sold
5500,P335143.7.5,{1}ki-⸢ṣir⸣—[x,u,,u,"['𒁹', '𒆠', '𒈲', 'x']",𒁹𒆠𒈲x,{1}ki-⸢ṣir⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,P335143,7,5,object sold
5501,P335143.7.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335143,7,6,object sold
5502,P335143.8.1,u₂-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335143,8,1,initiation of transaction
5503,P335143.8.2,{1}šum-ma—DINGIR-MEŠ,Šumma-ilani[1]PN,PN,PN,"['𒁹', '𒋳', '𒈠', '𒀭', '𒈨𒌍']",𒁹𒋳𒈠𒀭𒈨𒌍,{1}šum-ma-DINGIR-MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šumma-ilani,Šumma-ilani,1,,P335143,8,2,initiation of transaction
5504,P335143.8.3,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335143,8,3,price
5505,P335143.8.4,⸢ŠA₃⸣-[bi],libbi[interior]N,,N,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃⸣-[bi],"['damaged', 'missing']",0.75,libbi,libbu,interior,,P335143,8,4,price
5506,P335143.9.1,01,n,NUMBER,n,['𒁹'],𒁹,01,['complete'],0.0,,,,,P335143,9,1,price
5507,P335143.9.2,1/2,n,NUMBER,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,,P335143,9,2,price
5508,P335143.9.3,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335143,9,3,price
5509,P335143.9.4,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335143,9,4,price
5510,P335143.9.5,ina,ina[by]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,P335143,9,5,price
5511,P335143.9.6,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335143,9,6,price
5512,P335143.9.7,LUGAL,šarri[king]N,,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,šarri,šarru,king,,P335143,9,7,price
5513,P335143.9.8,⸢ina⸣,ina[in]PRP,,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,,P335143,9,8,price
5514,P335143.9.9,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335143,9,9,price
5515,P335143.9.10,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335143,9,10,price
5516,P335143.10.1,TA@v,issu[from+=from]PRP,,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,P335143,10,1,completion of transaction
5517,P335143.10.2,IGI,pān[front]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,P335143,10,2,completion of transaction
5518,P335143.10.3,{1}{d}EN—DU₃,Bel-ibni[1]PN$,PN,PN,"['𒁹', '𒀭', '𒂗', '𒆕']",𒁹𒀭𒂗𒆕,{1}{d}EN-DU₃,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-ibni,Bel-ibni,1,,P335143,10,3,completion of transaction
5519,P335143.10.4,TA@v,issu[from+=from]PRP,,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,P335143,10,4,completion of transaction
