Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
782,P522881.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P522881,2,1,seal identification
783,P522881.2.2,+Sari[]PN$,{m}šar-ri-i,Sari,Sari,1,PN,"['𒁹', '𒊬', '𒊑', '𒄿']",𒁹𒊬𒊑𒄿,{m}šar-ri-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P522881,2,2,seal identification
784,P522881.3.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P522881,3,1,seal identification
785,P522881.3.2,Sizi[1]PN,{m}si-zi-i,Sizi,Sizi,1,PN,"['𒁹', '𒋛', '𒍣', '𒄿']",𒁹𒋛𒍣𒄿,{m}si-zi-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P522881,3,2,seal identification
786,P522881.4.1,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522881,4,1,seal identification
787,P522881.4.2,libbi[interior]N,lib₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,,,P522881,4,2,seal identification
788,P522881.4.3,+Kapri-Ṭabi-Bel[]SN$,{uru}ŠE-{m}DUG₃.GA-EN,Kapri-Ṭabi-Bel,Kapri-Ṭabi-Bel,1,SN,"['𒌷', '𒊺', '𒁹', '𒄭', '𒂵', '𒂗']",𒌷𒊺𒁹𒄭𒂵𒂗,{URU}ŠE-{m}DUG₃.GA-EN,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,SN,,P522881,4,3,seal identification
789,P522881.5.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P522881,5,1,seal identification
790,P522881.5.2,urdu[servant]N,ARAD,urdu,ardu,servant,N,['𒀴'],𒀴,ARAD,['complete'],0.0,,,P522881,5,2,seal identification
791,P522881.5.3,tadāni[giving]'N,ta-da-a-ni,tadāni,tadānu,giving,V,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,ta-da-a-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522881,5,3,seal identification
792,P522881.9.1,+Samsi-idri[]PN$,{m}sam-si-id-ri,Samsi-idri,Samsi-idri,1,PN,"['𒁹', '𒌑', '𒋛', '𒀉', '𒊑']",𒁹𒌑𒋛𒀉𒊑,{m}sam-si-id-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522881,9,1,object sold
793,P522881.9.2,n,03,,,,n,['0₃'],0₃,03,['complete'],0.0,NUMBER,,P522881,9,2,object sold
794,P522881.9.3,rūṭu[a unit of length]N,ru-ṭu,rūṭu,rūṭu,a unit of length,N,"['𒊒', '𒂅']",𒊒𒂅,ru-ṭu,"['complete', 'complete']",0.0,,,P522881,9,3,object sold
795,P522881.10.1,urdu[servant]N,⸢ARAD,urdu,ardu,servant,N,['𒀴'],𒀴,⸢ARAD⸣,['damaged'],0.5,,,P522881,10,1,object sold
796,P522881.10.2,ša[of]DET,ša⸣,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,,P522881,10,2,object sold
797,P522881.10.3,+Sari[]PN$,{m}šar-ri-i,Sari,Sari,1,PN,"['𒁹', '𒊬', '𒊑', '𒄿']",𒁹𒊬𒊑𒄿,{m}šar-ri-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P522881,10,3,object sold
798,P522881.11.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P522881,11,1,initiation of transaction
799,P522881.11.2,+Ser-nuri[]PN$,{m}se-er-nu-ri,Ser-nuri,Ser-nuri,1,PN,"['𒁹', '𒋛', '𒅕', '𒉡', '𒊑']",𒁹𒋛𒅕𒉡𒊑,{m}se-er-nu-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522881,11,2,initiation of transaction
800,P522881.12.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522881,12,1,price
801,P522881.12.2,libbi[interior]N,lib₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,,,P522881,12,2,price
802,P522881.12.3,n,1/2,,,,n,['𒈦'],𒈦,1/2,['complete'],0.0,NUMBER,,P522881,12,3,price
803,P522881.12.4,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522881,12,4,price
804,P522881.12.5,+ṣarpu[silver]N$ṣarpi,KU₃.UD,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.UD,"['complete', 'complete']",0.0,,,P522881,12,5,price
805,P522881.12.6,ilqi[purchase]V,il-qi,ilqi,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,,,P522881,12,6,completion of transaction
806,P522881.13.1,kaspi[money]N,kas-pi,kaspi,kaspu,money,N,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,,P522881,13,1,confirmation of transfer 1
807,P522881.13.2,gammur[completed]AJ,ga-mur,gammur,gammuru,completed,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,,,P522881,13,2,confirmation of transfer 1
808,P522881.13.3,tadinni[paid]AJ,ta-din-ni,tadinni,tadnu,paid,AJ,"['𒋫', '𒁷', '𒉌']",𒋫𒁷𒉌,ta-din-ni,"['complete', 'complete', 'complete']",0.0,,,P522881,13,3,confirmation of transfer 1
809,P522881.14.1,urdu[servant]N,ARAD,urdu,ardu,servant,N,['𒀴'],𒀴,ARAD,['complete'],0.0,,,P522881,14,1,confirmation of transfer 2
810,P522881.14.2,šuāte[that]'DP,šu-a-te,šuāte,šuāti,that,IP,"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,šu-a-te,"['complete', 'complete', 'complete']",0.0,,,P522881,14,2,confirmation of transfer 2
811,P522881.14.3,zarpat[purchased]AJ,za-ar-pat,zarpat,zarpu,purchased,AJ,"['𒍝', '𒅈', '𒉻']",𒍝𒅈𒉻,za-ar-pat,"['complete', 'complete', 'complete']",0.0,,,P522881,14,3,confirmation of transfer 2
812,P522881.15.1,laqi[acquired]AJ,la-qi,laqi,leqû,acquired,AJ,"['𒆷', '𒆥']",𒆷𒆥,la-qi,"['complete', 'complete']",0.0,,,P522881,15,1,confirmation of transfer 2
813,P522881.15.2,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,,P522881,15,2,exclusion of litigation
814,P522881.15.3,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,P522881,15,3,exclusion of litigation
815,P522881.16.1,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522881,16,1,exclusion of litigation
816,P522881.16.2,lāšu[(there) is not]V,la-a-šu₂,lāšu,laššu,(there) is not,V,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,la-a-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522881,16,2,exclusion of litigation
817,P522881.17.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522881,17,1,penalties for litigation: contravention
818,P522881.17.2,+ina[in]PRP$im&mati[when?]QP$,im-mat-e-<ma>,im,ina,in,PRP,"['𒅎', '𒆳', '𒂊', '𒈠']",𒅎𒆳𒂊𒈠,im-mat-e-ma,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522881,17,2,penalties for litigation: contravention
820,P522881.17.3,lū[or]CNJ,lu-u,lū,lū,or,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522881,17,3,penalties for litigation: contravention
821,P522881.17.4,+Sari[]PN$,{m}šar-ri-i,Sari,Sari,1,PN,"['𒁹', '𒊬', '𒊑', '𒄿']",𒁹𒊬𒊑𒄿,{m}šar-ri-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P522881,17,4,penalties for litigation: contravention
822,P522881.18.1,lū[or]CNJ,lu-u,lū,lū,or,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,P522881,18,1,penalties for litigation: contravention
823,P522881.18.2,marʾēšu[son]N,DUMU-MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522881,18,2,penalties for litigation: contravention
824,P522881.18.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522881,18,3,penalties for litigation: contravention
825,P522881.18.4,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,P522881,18,4,penalties for litigation: contravention
826,P522881.18.5,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522881,18,5,penalties for litigation: contravention
827,P522881.19.1,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522881,19,1,penalties for litigation: contravention
828,P522881.19.2,+Ser-nuri[]PN$,{m}se-er-nu-ri,Ser-nuri,Ser-nuri,1,PN,"['𒁹', '𒋛', '𒅕', '𒉡', '𒊑']",𒁹𒋛𒅕𒉡𒊑,{m}se-er-nu-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522881,19,2,penalties for litigation: contravention
829,P522881.19.3,u[and]CNJ,u₃,u,u,and,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,,,P522881,19,3,penalties for litigation: contravention
830,P522881.19.4,marʾēšu[son]N,⸢DUMU⸣-MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,⸢DUMU⸣-MEŠ-šu₂,"['damaged', 'complete', 'complete']",0.17,,,P522881,19,4,penalties for litigation: contravention
831,P522881.21.1,ubtaʾʾūni[seek]V,ub-ta-u-ni,ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522881,21,1,penalties for litigation: contravention
832,P522881.21.2,n,10,,,,n,['𒌋'],𒌋,10,['complete'],0.0,NUMBER,,P522881,21,2,penalties for litigation: penalty
833,P522881.21.3,manā[a unit of weight]N,[MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,,P522881,21,3,penalties for litigation: penalty
834,P522881.21.4,+ṣarpu[silver]N$ṣarpi,KU₃.UD],ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[UD],"['missing', 'missing']",1.0,,,P522881,21,4,penalties for litigation: penalty
