Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
19517,P335239.2.1,{[na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335239,2,1,seal identification
19518,P335239.2.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335239,2,2,seal identification
19519,P335239.2.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,2,3,seal identification
19520,P335239.2.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,2,4,seal identification
19521,P335239.2.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,2,5,seal identification
19522,P335239.2.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,2,6,seal identification
19523,P335239.2.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,2,7,seal identification
19524,P335239.2.8,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,2,8,seal identification
19525,P335239.2.9,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,2,9,seal identification
19526,P335239.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335239,3,1,seal identification
19527,P335239.3.2,[MI₂-MEŠ,issāti[woman]N,,N,"['𒊩', '𒈨𒌍']",𒊩𒈨𒌍,[MI₂-MEŠ],"['missing', 'missing']",1.0,issāti,sinništu,woman,,P335239,3,2,seal identification
19528,P335239.3.3,ta-da-ni],tadāni[giving]'N,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,[ta-da-ni],"['missing', 'missing', 'missing']",1.0,tadāni,tadānu,giving,,P335239,3,3,seal identification
19529,P335239.7.1,{mi₂}DIL-qi-⸢di⸣-ra,Edu-qidira[1]PN$,PN,PN,"['𒊩', '𒀸', '𒆥', '𒁲', '𒊏']",𒊩𒀸𒆥𒁲𒊏,{MI₂}DIL-qi-⸢di⸣-ra,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,Edu-qidira,Edu-qidira,1,,P335239,7,1,object sold
19530,P335239.7.2,{mi₂}[x,u,,u,"['𒊩', 'x']",𒊩x,{MI₂}[x],"['complete', 'missing']",0.5,,,,,P335239,7,2,object sold
19531,P335239.7.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,7,3,object sold
19532,P335239.7.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,7,4,object sold
19533,P335239.7.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,7,5,object sold
19534,P335239.7.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335239,7,6,object sold
19535,P335239.8.1,{mi₂}ba-ba-a.a,Babaya[1]PN$,PN,PN,"['𒊩', '𒁀', '𒁀', '𒀀', '𒀀']",𒊩𒁀𒁀𒀀𒀀,{MI₂}ba-ba-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Babaya,Babaya,1,,P335239,8,1,object sold
19536,P335239.8.2,DUMU.[MI₂-sa],marʾassa[daughter]N,,N,"['𒌉', '𒊩', '𒊓']",𒌉𒊩𒊓,DUMU.[MI₂-sa],"['complete', 'missing', 'missing']",0.67,marʾassa,mārtu,daughter,,P335239,8,2,object sold
19537,P335239.9.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335239,9,1,object sold
19538,P335239.9.2,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335239,9,2,object sold
19539,P335239.9.3,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335239,9,3,object sold
19540,P335239.9.4,ARAD-⸢MEŠ⸣-[šu₂],urdānīšu[servant]N,,N,"['𒀴', '𒈨𒌍', '𒋙']",𒀴𒈨𒌍𒋙,ARAD-⸢MEŠ⸣-[šu₂],"['complete', 'damaged', 'missing']",0.5,urdānīšu,ardu,servant,,P335239,9,4,object sold
19541,P335239.10.1,u₂-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335239,10,1,initiation of transaction
19542,P335239.10.2,{1}ri-sa-[a.a],Risaya[1]PN$,PN,PN,"['𒁹', '𒊑', '𒊓', '𒀀', '𒀀']",𒁹𒊑𒊓𒀀𒀀,{1}ri-sa-[a].[a],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,Risaya,Risaya,1,,P335239,10,2,initiation of transaction
