Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
2035,P522918.4.1,+Haninaya[]PN$,{mi₂}ha-ni-na-a,Haninaya,Haninaya,1,PN,"['𒊩', '𒄩', '𒉌', '𒈾', '𒀀']",𒊩𒄩𒉌𒈾𒀀,{mi₂}ha-ni-na-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522918,4,1,object sold
2036,P522918.4.2,+amtu[maid]N$amtīšu,⸢GEME₂⸣-[šu],amtīšu,amtu,maid,N,"['𒊩𒆳', '𒋗']",𒊩𒆳𒋗,⸢GEME₂⸣-[šu],"['damaged', 'missing']",0.75,,,P522918,4,2,object sold
2037,P522918.5.1,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,P522918,5,1,object sold
2038,P522918.5.2,+Ṭuhi[]PN$,{m}ṭu-hi-i,Ṭuhi,Ṭuhi,1,PN,"['𒁹', '𒂅', '𒄭', '𒄿']",𒁹𒂅𒄭𒄿,{m}ṭu-hi-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P522918,5,2,object sold
2039,P522918.5.3,ušpāru[weaver]N,{⸢lu₂⸣}[UŠ.BAR],ušpāru,išparu,weaver,N,"['𒇽', '𒍑', '𒁇']",𒇽𒍑𒁇,{⸢LU₂⸣}[UŠ].[BAR],"['damaged', 'missing', 'missing']",0.83,,,P522918,5,3,object sold
2040,P522918.6.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P522918,6,1,initiation of transaction
2041,P522918.6.2,+Adad-isseʾa[]PN$,{m}{d}IM-KI-[ia],Adad-isseʾa,Adad-isseʾa,1,PN,"['𒁹', '𒀭', '𒅎', '𒆠', '𒅀']",𒁹𒀭𒅎𒆠𒅀,{m}{d}IM-KI-[ia],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,PN,,P522918,6,2,initiation of transaction
2042,P522918.7.1,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P522918,7,1,price
2043,P522918.7.2,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,,,P522918,7,2,price
2044,P522918.7.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,7,3,price
2045,P522918.7.4,manā[a unit of weight]N,MA].⸢NA⸣,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].⸢NA⸣,"['missing', 'damaged']",0.75,,,P522918,7,4,price
2046,P522918.7.5,+ṣarpu[silver]N$ṣarpi,KU₃.UD,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.UD,"['complete', 'complete']",0.0,,,P522918,7,5,price
2047,P522918.7.6,kūm[instead of]PRP,⸢ku⸣-[um,kūm,kūm,instead of,PRP,"['𒆪', '𒌝']",𒆪𒌝,⸢ku⸣-[um],"['damaged', 'missing']",0.75,,,P522918,7,6,price
2048,P522918.7.7,+hubullu[debt]N$habullēšu,ha-bu-le-e-šu₂],habullēšu,hubullu,debt,N,"['𒄩', '𒁍', '𒇷', '𒂊', '𒋙']",𒄩𒁍𒇷𒂊𒋙,[ha-bu-le-e-šu₂],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,P522918,7,7,price
2049,P522918.8.1,issi[with]PRP,[TA,issi,išti,with,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,,P522918,8,1,completion of transaction
2050,P522918.8.2,+Ṭuhi[]PN$,{m}ṭu-hi-i,Ṭuhi,Ṭuhi,1,PN,"['𒁹', '𒂅', '𒄭', '𒄿']",𒁹𒂅𒄭𒄿,{[m]}[ṭu-hi-i],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P522918,8,2,completion of transaction
2051,P522918.8.3,ušpāru[weaver]N,{lu₂}UŠ].⸢BAR⸣,ušpāru,išparu,weaver,N,"['𒇽', '𒍑', '𒁇']",𒇽𒍑𒁇,{[LU₂]}[UŠ].⸢BAR⸣,"['missing', 'missing', 'damaged']",0.83,,,P522918,8,3,completion of transaction
2052,P522918.8.4,ilqi[purchase]V,il-qi₂,ilqi,leqû,purchase,V,"['𒅋', '𒆠']",𒅋𒆠,il-qi₂,"['complete', 'complete']",0.0,,,P522918,8,4,completion of transaction
2053,P522918.8.5,kaspu[money]N,[kas-pu],kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,,P522918,8,5,confirmation of transfer 1
2054,P522918.9.1,gammur[completed]AJ,[gam-mur,gammur,gammuru,completed,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,,P522918,9,1,confirmation of transfer 1
2055,P522918.9.2,tadin[paid]AJ,ta-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,,P522918,9,2,confirmation of transfer 1
2056,P522918.9.3,issu[woman]N,MI₂,issu,sinništu,woman,N,['𒊩'],𒊩,[MI₂],['missing'],1.0,,,P522918,9,3,confirmation of transfer 2
2057,P522918.9.4,šuātu[that]'DP,šu-a]-tu₂,šuātu,šuāti,that,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,[šu-a]-tu₂,"['missing', 'missing', 'complete']",0.67,,,P522918,9,4,confirmation of transfer 2
2058,P522918.9.5,+zarpu[purchased]AJ$zarpiat,za-ar₂-pi-[at],zarpiat,zarpu,purchased,AJ,"['𒍝', '𒌒', '𒉿', '𒀜']",𒍝𒌒𒉿𒀜,za-ar₂-pi-[at],"['complete', 'complete', 'complete', 'missing']",0.25,,,P522918,9,5,confirmation of transfer 2
2059,P522918.10.1,laqqiat[acquired]AJ,[laq-qi₂-at,laqqiat,leqû,acquired,AJ,"['𒋃', '𒆠', '𒀜']",𒋃𒆠𒀜,[laq-qi₂-at],"['missing', 'missing', 'missing']",1.0,,,P522918,10,1,confirmation of transfer 2
2060,P522918.10.2,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a-ru],"['missing', 'missing', 'missing']",1.0,,,P522918,10,2,exclusion of litigation
2061,P522918.10.3,dēnu[lawsuit]N,de-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,,,P522918,10,3,exclusion of litigation
2062,P522918.10.4,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,P522918,10,4,exclusion of litigation
2063,P522918.10.5,laššu[(there) is not]V,la]-šu,laššu,laššu,(there) is not,V,"['𒆷', '𒋗']",𒆷𒋗,[la]-šu,"['missing', 'complete']",0.5,,,P522918,10,5,exclusion of litigation
2064,P522918.11.1,mannu[whoever]'XP,[man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,,,P522918,11,1,penalties for litigation: contravention
2065,P522918.11.2,ša[whoever]REL,ša,ša,ša,whoever,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,,P522918,11,2,penalties for litigation: contravention
2066,P522918.11.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P522918,11,3,penalties for litigation: contravention
2067,P522918.11.4,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,[ur-kiš],"['missing', 'missing']",1.0,,,P522918,11,4,penalties for litigation: contravention
2068,P522918.11.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P522918,11,5,penalties for litigation: contravention
2069,P522918.11.6,matēma[ever]AV,ma-te-ma],matēma,matīma,ever,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,,P522918,11,6,penalties for litigation: contravention
2070,P522918.11.7,iparrakūni[contravene]V,GIL-u-ni,iparrakūni,parāku,contravene,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,GIL-u-ni,"['complete', 'complete', 'complete']",0.0,,,P522918,11,7,penalties for litigation: contravention
2071,P522918.12.1,lū[or]CNJ,[lu-u,lū,lū,or,CNJ,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,,P522918,12,1,penalties for litigation: contravention
2072,P522918.12.2,+Ṭuhi[]PN$,{m}ṭu-hi-i,Ṭuhi,Ṭuhi,1,PN,"['𒁹', '𒂅', '𒄭', '𒄿']",𒁹𒂅𒄭𒄿,{[m]}[ṭu-hi-i],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P522918,12,2,penalties for litigation: contravention
2073,P522918.12.3,lū[or]CNJ,lu-u,lū,lū,or,CNJ,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,,P522918,12,3,penalties for litigation: contravention
2074,P522918.12.4,marʾēšu[son]N,DUMU-MEŠ]-⸢šu₂⸣,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU-MEŠ]-⸢šu₂⸣,"['missing', 'missing', 'damaged']",0.83,,,P522918,12,4,penalties for litigation: contravention
2075,P522918.14.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,1,none
2076,P522918.14.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,2,none
2077,P522918.14.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,3,none
2078,P522918.14.4,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,4,none
2079,P522918.14.5,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,5,none
2080,P522918.14.6,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,6,none
2081,P522918.14.7,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,7,none
2082,P522918.14.8,u,x],,,,u,['X'],X,[x],['missing'],1.0,,,P522918,14,8,none
2083,P522918.15.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,1,none
2084,P522918.15.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,2,none
2085,P522918.15.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,3,none
2086,P522918.15.4,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,4,none
2087,P522918.15.5,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,5,none
2088,P522918.15.6,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,6,none
2089,P522918.15.7,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,7,none
2090,P522918.15.8,u,x],,,,u,['X'],X,[x],['missing'],1.0,,,P522918,15,8,none
2091,P522918.16.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,16,1,none
2092,P522918.16.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,16,2,none
2093,P522918.16.3,u,x],,,,u,['X'],X,[x],['missing'],1.0,,,P522918,16,3,none
2094,P522918.16.4,u,⸢x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,16,4,none
2095,P522918.16.5,u,x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,16,5,none
2096,P522918.16.6,u,x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,16,6,none
2097,P522918.17.1,u,[x],,,,u,['X'],X,[x],['missing'],1.0,,,P522918,17,1,none
2098,P522918.17.2,šuāti[that]'DP,BI,šuāti,šuāti,that,IP,['𒁉'],𒁉,BI,['complete'],0.0,,,P522918,17,2,none
2099,P522918.17.3,X,ZA,,,,X,['𒍝'],𒍝,ZA,['complete'],0.0,,,P522918,17,3,none
2100,P522918.17.4,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,17,4,none
2101,P522918.19.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,19,1,none
2102,P522918.19.2,u,x],,,,u,['X'],X,[x],['missing'],1.0,,,P522918,19,2,none
2103,P522918.19.3,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,19,3,none
2104,P522918.19.4,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P522918,19,4,none
2105,P522918.19.5,u,⸢x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,19,5,none
2106,P522918.19.6,u,x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,19,6,none
2107,P522918.19.7,u,x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522918,19,7,none
2108,P522918.20.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,20,1,none
2109,P522918.20.2,u,{m}x]+x-qu-be₂-e,,,,u,"['𒁹', 'X', 'X', '𒄣', '𒁉', '𒂊']",𒁹XX𒄣𒁉𒂊,{[m]}[x]+x-qu-be₂-e,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,,,P522918,20,2,none
2110,P522918.21.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P522918,21,1,none
2111,P522918.21.2,X,{m}a].a-am-me,,,,X,"['𒁹', '𒀀', '𒀀', '𒄠', '𒈨']",𒁹𒀀𒀀𒄠𒈨,{[m]}[a].a-am-me,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,,,P522918,21,2,none
2112,P522918.21.3,ahūšu[brother]N,PAB-šu₂,ahūšu,ahu,brother,N,"['𒉽', '𒋙']",𒉽𒋙,PAB-šu₂,"['complete', 'complete']",0.0,,,P522918,21,3,none
2113,P522918.21.4,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,P522918,21,4,none
2114,P522918.21.5,+Urdani[]PN$,{m}ur-da-a-ni,Urdani,Urdani,1,PN,"['𒁹', '𒌨', '𒁕', '𒀀', '𒉌']",𒁹𒌨𒁕𒀀𒉌,{m}ur-da-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522918,21,5,none
2115,P522918.22.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522918,22,1,witness
2116,P522918.22.2,+Ha-larim[]PN$,{m}hal-la-rim,Ha-larim,Ha-larim,1,PN,"['𒁹', '𒄬', '𒆷', '𒆸']",𒁹𒄬𒆷𒆸,{m}hal-la-rim,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P522918,22,2,witness
2117,P522918.22.3,Adda-rahime[1]PN,{m}10-ra-hi-me,Adda-rahime,Adda-rahimu,1,PN,"['𒁹', '𒌋', '𒊏', '𒄭', '𒈨']",𒁹𒌋𒊏𒄭𒈨,{m}10-ra-hi-me,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522918,22,3,witness
2118,P522918.23.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522918,23,1,witness
2119,P522918.23.2,+Sagi-nuru[]PN$,{m}sa-gi-i-il₃-ZALAG₂,Sagi-nuru,Sagi-nuru,1,PN,"['𒁹', '𒊓', '𒄀', '𒄿', '𒀭', '𒂟']",𒁹𒊓𒄀𒄿𒀭𒂟,{m}sa-gi-i-il₃-ZALAG₂,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522918,23,2,witness
