Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
21352,P335652.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335652,2,1,seal identification
21353,P335652.2.2,{1}{[d}EN]—⸢A—AŠ⸣,Bel-aplu-iddina[1]PN$,PN,PN,"['𒁹', '𒀭', '𒂗', '𒀀', '𒀸']",𒁹𒀭𒂗𒀀𒀸,{1}{[d]}[EN]-⸢A-AŠ⸣,"['complete', 'missing', 'missing', 'damaged', 'damaged']",0.6,Bel-aplu-iddina,Bel-aplu-iddina,1,,P335652,2,2,seal identification
21354,P335652.3.1,{lu₂v}GAL—⸢za⸣-[ma]-ri,rabû[big one]N$rab&zammāru[singer]N$zammāri,,N,"['𒇽', '𒃲', '𒍝', '𒈠', '𒊑']",𒇽𒃲𒍝𒈠𒊑,{LU₂~v}GAL-⸢za⸣-[ma]-ri,"['complete', 'complete', 'damaged', 'missing', 'complete']",0.3,rab,rabû,big one,,P335652,3,1,seal identification
21356,P335652.3.2,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335652,3,2,seal identification
21357,P335652.3.3,{uru}tar-bu-si-⸢ba⸣,Til-Barsip[1]GN$Tarbusiba,GN,GN,"['𒌷', '𒋻', '𒁍', '𒋛', '𒁀']",𒌷𒋻𒁍𒋛𒁀,{URU}tar-bu-si-⸢ba⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Tarbusiba,Til-Barsip,1,,P335652,3,3,seal identification
21358,P335652.4.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335652,4,1,seal identification
21359,P335652.4.2,{lu₂v}UN-⸢MEŠ⸣,nišē[people]N,,N,"['𒇽', '𒌦', '𒈨𒌍']",𒇽𒌦𒈨𒌍,{LU₂~v}UN-⸢MEŠ⸣,"['complete', 'complete', 'damaged']",0.17,nišē,nišu,people,,P335652,4,2,seal identification
21360,P335652.4.3,ta-da-a-ni,tadāni[giving]'N,,V,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,ta-da-a-ni,"['complete', 'complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,P335652,4,3,seal identification
21361,P335652.8.1,{1}[gab-e,+Gabbe[]PN$,PN,PN,"['𒁹', '𒃮', '𒂊']",𒁹𒃮𒂊,{1}[gab-e],"['complete', 'missing', 'missing']",0.67,Gabbe,Gabbe,1,,P335652,8,1,object sold
21362,P335652.8.2,{lu₂v}ka-ṣir,kāṣir[tailor]N,,N,"['𒇽', '𒅗', '𒈲']",𒇽𒅗𒈲,{[LU₂~v]}[ka-ṣir],"['missing', 'missing', 'missing']",1.0,kāṣir,kāṣiru,tailor,,P335652,8,2,object sold
21363,P335652.8.3,MI₂-šu₂],issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,[MI₂-šu₂],"['missing', 'missing']",1.0,issušu,sinništu,woman,,P335652,8,3,object sold
21364,P335652.10.1,⸢ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,,P335652,10,1,price
21365,P335652.10.2,ŠA₃⸣,libbi[interior]N,,N,['𒊮'],𒊮,⸢ŠA₃⸣,['damaged'],0.5,libbi,libbu,interior,,P335652,10,2,price
21366,P335652.10.3,03,n,NUMBER,n,['𒐈'],𒐈,[03],['missing'],1.0,,,,,P335652,10,3,price
21367,P335652.10.4,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manê,manû,a unit of weight,,P335652,10,4,price
21368,P335652.10.5,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,,P335652,10,5,price
21369,P335652.10.6,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,of,,P335652,10,6,price
21370,P335652.10.7,{uru}gar]-⸢ga⸣-mis,Gargamis[Carchemish]GN,GN,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{[URU]}[gar]-⸢ga⸣-mis,"['missing', 'missing', 'damaged', 'complete']",0.62,Gargamis,Gargamis,Carchemish,,P335652,10,7,price
21371,P335652.11.1,il-⸢qi⸣,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,il-⸢qi⸣,"['complete', 'damaged']",0.25,ilqi,leqû,purchase,,P335652,11,1,completion of transaction
21372,P335652.11.2,[kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,P335652,11,2,confirmation of transfer 1
21373,P335652.11.3,gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,P335652,11,3,confirmation of transfer 1
21374,P335652.11.4,ta-ad-din],taddin[paid]AJ,,AJ,"['𒋫', '𒀜', '𒁷']",𒋫𒀜𒁷,[ta-ad-din],"['missing', 'missing', 'missing']",1.0,taddin,tadnu,paid,,P335652,11,4,confirmation of transfer 1
21375,P335652.12.1,{lu₂v}⸢UN⸣-[MEŠ,nišē[people]N,,N,"['𒇽', '𒌦', '𒈨𒌍']",𒇽𒌦𒈨𒌍,{LU₂~v}⸢UN⸣-[MEŠ],"['complete', 'damaged', 'missing']",0.5,nišē,nišu,people,,P335652,12,1,confirmation of transfer 2
