Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
31576,P335262.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335262,2,1,seal identification
31577,P335262.2.2,{mi₂}da-li-ia-a,Ṭaliya[1]PN$,PN,PN,"['𒊩', '𒁕', '𒇷', '𒅀', '𒀀']",𒊩𒁕𒇷𒅀𒀀,{MI₂}da-li-ia-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṭaliya,Ṭaliya,1,,P335262,2,2,seal identification
31578,P335262.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335262,3,1,seal identification
31579,P335262.3.2,{mi₂}TUR,ṣehhertu[young girl]N$ṣeherti,,N,"['𒊩', '𒌉']",𒊩𒌉,{MI₂}TUR,"['complete', 'complete']",0.0,ṣeherti,ṣehhertu,young girl,,P335262,3,2,seal identification
31580,P335262.3.3,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335262,3,3,seal identification
31581,P335262.7.1,{⸢mi₂⸣}a-na—AD—da-la-ti,Anat-dalati[1]PN$,PN,PN,"['𒊩', '𒀀', '𒈾', '𒀜', '𒁕', '𒆷', '𒋾']",𒊩𒀀𒈾𒀜𒁕𒆷𒋾,{⸢MI₂⸣}a-na-AD-da-la-ti,"['damaged', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.07,Anat-dalati,Anat-dalati,1,,P335262,7,1,object sold
31582,P335262.8.1,⸢DUMU⸣.MI₂-sa,marʾassa[daughter]N,,N,"['𒌉', '𒊩', '𒊓']",𒌉𒊩𒊓,⸢DUMU⸣.MI₂-sa,"['damaged', 'complete', 'complete']",0.17,marʾassa,mārtu,daughter,,P335262,8,1,object sold
31583,P335262.8.2,05,n,NUMBER,n,['𒐊'],𒐊,05,['complete'],0.0,,,,,P335262,8,2,object sold
31584,P335262.8.3,ru-ṭu,rūṭu[a unit of length]N,,N,"['𒊒', '𒂅']",𒊒𒂅,ru-ṭu,"['complete', 'complete']",0.0,rūṭu,rūṭu,a unit of length,,P335262,8,3,object sold
31585,P335262.9.1,⸢u₂⸣-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,⸢u₂⸣-piš-ma,"['damaged', 'complete', 'complete']",0.17,uppišma,epēšu,contract,,P335262,9,1,initiation of transaction
31586,P335262.9.2,{mi₂}PAB—ṭal-li,Ahi-ṭalli[1]PN$,PN,PN,"['𒊩', '𒉽', '𒊑', '𒇷']",𒊩𒉽𒊑𒇷,{MI₂}PAB-ṭal-li,"['complete', 'complete', 'complete', 'complete']",0.0,Ahi-ṭalli,Ahi-ṭalli,1,,P335262,9,2,initiation of transaction
31587,P335262.10.1,{mi₂}ERIM—E₂.GAL,+sekretu[enclosed (woman)]N$sekret&+ēkallu[palace]N$ēkalli,,N,"['𒊩', '𒂟', '𒂍', '𒃲']",𒊩𒂟𒂍𒃲,{MI₂}ERIM-E₂.GAL,"['complete', 'complete', 'complete', 'complete']",0.0,sekret,sekretu,enclosed (woman),,P335262,10,1,initiation of transaction
