Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
7547,P528332.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528332,2,1,seal identification
7548,P528332.2.2,Urdu-ahhešu[1]PN,{m}ARAD-⸢PAB.MEŠ-šu₂⸣,PN,"['𒁹', '𒀴', '𒉽', '𒈨𒌍', '𒋙']",𒁹𒀴𒉽𒈨𒌍𒋙,{m}ARAD-⸢PAB⸣.⸢MEŠ-šu₂⸣,"['complete', 'complete', 'damaged', 'damaged', 'damaged']",0.3,Urdu-ahhešu,Urdu-ahhešu,1,PN,P528332,2,2,seal identification
7549,P528332.3.1,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528332,3,1,seal identification
7550,P528332.3.2,X,{m}{d}PA-MI₂-E₂.GAL-PAB,X,"['𒁹', '𒀭', '𒉺', '𒊩', '𒂍', '𒃲', '𒉽']",𒁹𒀭𒉺𒊩𒂍𒃲𒉽,{m}{d}PA-MI₂-E₂.GAL-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528332,3,2,seal identification
7551,P528332.4.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528332,4,1,seal identification
7552,P528332.4.2,X,LU₂,X,['𒇽'],𒇽,LU₂,['complete'],0.0,,,,,P528332,4,2,seal identification
7553,P528332.4.3,X,SUM-ni,X,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,,,,,P528332,4,3,seal identification
7554,P528332.6.1,X,{m}man-nu-ki-ERIM.MEŠ,X,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒂟', '𒈨𒌍']",𒁹𒌋𒌋𒉡𒆠𒂟𒈨𒌍,{m}man-nu-ki-ERIM.MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528332,6,1,object sold
7555,P528332.6.2,X,ARAD-šu₂,X,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,,,,,P528332,6,2,object sold
7556,P528332.7.1,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528332,7,1,object sold
7557,P528332.7.2,Urdu-ahhešu[1]PN,{m}ARAD-PAB.MEŠ-šu₂,PN,"['𒁹', '𒀴', '𒉽', '𒈨𒌍', '𒋙']",𒁹𒀴𒉽𒈨𒌍𒋙,{m}ARAD-PAB.MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Urdu-ahhešu,Urdu-ahhešu,1,PN,P528332,7,2,object sold
7558,P528332.7.3,X,up-piš-⸢ma⸣,X,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-⸢ma⸣,"['complete', 'complete', 'damaged']",0.17,,,,,P528332,7,3,initiation of transaction
7559,P528332.8.1,X,{m}mu-LAL-in-aš-šur,X,"['𒁹', '𒈬', '𒇲', '𒅔', '𒀸', '𒋩']",𒁹𒈬𒇲𒅔𒀸𒋩,{m}mu-LAL-in-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528332,8,1,initiation of transaction
7560,P528332.8.2,X,⸢ina⸣,X,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,,,,,P528332,8,2,price
7561,P528332.8.3,X,[ŠA₃],X,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,,,,,P528332,8,3,price
7562,P528332.9.1,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P528332,9,1,price
7563,P528332.9.2,X,MA.NA,X,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,,,P528332,9,2,price
7564,P528332.9.3,X,KU₃.UD,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.UD,"['complete', 'complete']",0.0,,,,,P528332,9,3,price
7565,P528332.9.4,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528332,9,4,price
7566,P528332.9.5,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P528332,9,5,price
7567,P528332.9.6,X,MA.⸢NA⸣-[e,X,"['𒈠', '𒈾', '𒂊']",𒈠𒈾𒂊,MA.⸢NA⸣-[e],"['complete', 'damaged', 'missing']",0.5,,,,,P528332,9,6,price
7568,P528332.9.7,X,ša,X,['𒊭'],𒊭,[ša],['missing'],1.0,,,,,P528332,9,7,price
7569,P528332.9.8,Gargarmis[Carchemish]GN,{uru}gar-gar-mis],GN,"['𒌷', '𒃻', '𒃻', '𒈩']",𒌷𒃻𒃻𒈩,{[URU]}[gar-gar-mis],"['missing', 'missing', 'missing', 'missing']",1.0,Gargarmis,Gargamis,Carchemish,GN,P528332,9,8,price
7570,P528332.10.1,X,TA,X,['𒋫'],𒋫,TA,['complete'],0.0,,,,,P528332,10,1,completion of transaction
7571,P528332.10.2,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528332,10,2,completion of transaction
7572,P528332.10.3,Urdu-ahhešu[1]PN,{m}ARAD-PAB.MEŠ-[šu₂,PN,"['𒁹', '𒀴', '𒉽', '𒈨𒌍', '𒋙']",𒁹𒀴𒉽𒈨𒌍𒋙,{m}ARAD-PAB.MEŠ-[šu₂],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,Urdu-ahhešu,Urdu-ahhešu,1,PN,P528332,10,3,completion of transaction
7573,P528332.10.4,X,il-qi₂],X,"['𒅋', '𒆠']",𒅋𒆠,[il-qi₂],"['missing', 'missing']",1.0,,,,,P528332,10,4,completion of transaction
7574,P528332.11.1,X,kas-pu,X,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,,,P528332,11,1,confirmation of transfer 1
7575,P528332.11.2,X,gam-mur,X,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,,,,P528332,11,2,confirmation of transfer 1
7576,P528332.11.3,X,ta-[din,X,"['𒋫', '𒁷']",𒋫𒁷,ta-[din],"['complete', 'missing']",0.5,,,,,P528332,11,3,confirmation of transfer 1
7577,P528332.11.4,X,LU₂,X,['𒇽'],𒇽,[LU₂],['missing'],1.0,,,,,P528332,11,4,confirmation of transfer 2
7578,P528332.11.5,X,šu₂-a-tu₂],X,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,[šu₂-a-tu₂],"['missing', 'missing', 'missing']",1.0,,,,,P528332,11,5,confirmation of transfer 2
7579,P528332.12.1,X,up-pu-šu₂,X,"['𒌒', '𒁍', '𒋙']",𒌒𒁍𒋙,up-pu-šu₂,"['complete', 'complete', 'complete']",0.0,,,,,P528332,12,1,confirmation of transfer 2
