Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
9997,P528347.2.1,X,{[na₄}KIŠIB],X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,,,P528347,2,1,seal identification
9998,P528347.2.2,X,{m}še-ri-⸢ZALAG₂⸣,X,"['𒁹', '𒊺', '𒊑', '𒂟']",𒁹𒊺𒊑𒂟,{m}še-ri-⸢ZALAG₂⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,,,,P528347,2,2,seal identification
9999,P528347.3.1,X,[DUMU,X,['𒌉'],𒌉,[DUMU],['missing'],1.0,,,,,P528347,3,1,seal identification
10000,P528347.3.2,X,{m]}a-di-KUR-DINGIR.MEŠ,X,"['𒁹', '𒀀', '𒁲', '𒆳', '𒀭', '𒈨𒌍']",𒁹𒀀𒁲𒆳𒀭𒈨𒌍,{[m]}a-di-KUR-DINGIR.MEŠ,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,,,,,P528347,3,2,seal identification
10001,P528347.4.1,Bel[1]DN,[EN],DN,['𒂗'],𒂗,[EN],['missing'],1.0,Bel,Bel,1,DN,P528347,4,1,seal identification
10002,P528347.4.2,X,⸢GEME₂⸣,X,['𒊩𒆳'],𒊩𒆳,⸢GEME₂⸣,['damaged'],0.5,,,,,P528347,4,2,seal identification
10003,P528347.4.3,X,SUM-an,X,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,,,P528347,4,3,seal identification
10004,P528347.6.1,X,{[mi₂]}gad-ia-ta-a,X,"['𒊩', '𒃰', '𒅀', '𒋫', '𒀀']",𒊩𒃰𒅀𒋫𒀀,{[MI₂]}gad-ia-ta-a,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,,,,P528347,6,1,object sold
10005,P528347.6.2,X,GEME₂-šu₂,X,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,,,,,P528347,6,2,object sold
10006,P528347.7.1,X,⸢u₂⸣-piš-ma,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,⸢u₂⸣-piš-ma,"['damaged', 'complete', 'complete']",0.17,,,,,P528347,7,1,initiation of transaction
10007,P528347.7.2,Sakip-Aššur[1]PN,{m}sa-kip-⸢aš-šur⸣,PN,"['𒁹', '𒊓', '𒄒', '𒀸', '𒋩']",𒁹𒊓𒄒𒀸𒋩,{m}sa-kip-⸢aš-šur⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,Sakip-Aššur,Sakip-Aššur,1,PN,P528347,7,2,initiation of transaction
10008,P528347.8.1,X,{m}ša₂-aš-šur-du-bu,X,"['𒁹', '𒃻', '𒀸', '𒋩', '𒁺', '𒁍']",𒁹𒃻𒀸𒋩𒁺𒁍,{m}ša₂-aš-šur-du-bu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528347,8,1,initiation of transaction
10009,P528347.8.2,Nabu-šar-ahhešu[1]PN,{m}{d}PA-MAN-PAB.MEŠ-šu₂,PN,"['𒁹', '𒀭', '𒉺', '𒌋𒌋', '𒉽', '𒈨𒌍', '𒋙']",𒁹𒀭𒉺𒌋𒌋𒉽𒈨𒌍𒋙,{m}{d}PA-MAN-PAB.MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šar-ahhešu,Nabu-šar-ahhešu,1,PN,P528347,8,2,initiation of transaction
10010,P528347.9.1,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528347,9,1,price
10011,P528347.9.2,X,ŠA₃,X,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,,,,P528347,9,2,price
10012,P528347.9.3,n,1/2,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,NUMBER,P528347,9,3,price
10013,P528347.9.4,X,MA.NA,X,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,,,P528347,9,4,price
10014,P528347.9.5,n,08,n,['0₈'],0₈,08,['complete'],0.0,,,,NUMBER,P528347,9,5,price
10015,P528347.9.6,X,GIN₂,X,['𒂆'],𒂆,GIN₂,['complete'],0.0,,,,,P528347,9,6,price
10016,P528347.9.7,X,KU₃.UD,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.UD,"['complete', 'complete']",0.0,,,,,P528347,9,7,price
10017,P528347.9.8,X,TI,X,['𒋾'],𒋾,TI,['complete'],0.0,,,,,P528347,9,8,completion of transaction
10018,P528347.10.1,X,kas-pu,X,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,,,P528347,10,1,confirmation of transfer 1
10019,P528347.10.2,X,gam-mur,X,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,,,,P528347,10,2,confirmation of transfer 1
