Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
9445,P335191.1.1,[ku-um],kūm[instead of]PRP,,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,P335191,1,1,seal identification
9446,P335191.1.2,{⸢na₄⸣}KIŠIB-šu₂,kunukkīšu[seal]N,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{⸢NA₄⸣}KIŠIB-šu₂,"['damaged', 'complete', 'complete']",0.17,kunukkīšu,kunukku,seal,,P335191,1,2,seal identification
9447,P335191.1.3,ṣu-pur-šu₂,ṣupuršu[fingernail]N,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P335191,1,3,seal identification
9448,P335191.1.4,iš-kun,iškun[place]V,,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,,P335191,1,4,seal identification
9449,P335191.2.1,[ṣu]-⸢pur⸣,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu]-⸢pur⸣,"['missing', 'damaged']",0.75,ṣupur,ṣupru,fingernail,,P335191,2,1,seal identification
9450,P335191.2.2,{1}KA₂.DINGIR-a.a,Babilayu[1]PN$Babilaya,PN,PN,"['𒁹', '𒆍', '𒀭', '𒀀', '𒀀']",𒁹𒆍𒀭𒀀𒀀,{1}KA₂.DINGIR-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Babilaya,Babilayu,1,,P335191,2,2,seal identification
9451,P335191.2.3,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335191,2,3,seal identification
9452,P335191.2.4,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335191,2,4,seal identification
9453,P335191.2.5,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335191,2,5,seal identification
9454,P335191.6.1,{1}ta-ri-bi—{d}15,Tariba-Issar[1]PN$Taribi-Issar,PN,PN,"['𒁹', '𒋫', '𒊑', '𒁉', '𒀭', '15']",𒁹𒋫𒊑𒁉𒀭15,{1}ta-ri-bi-{d}15,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Taribi-Issar,Tariba-Issar,1,,P335191,6,1,object sold
