Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
28047,P335193.2.1,{[na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335193,2,1,seal identification
28048,P335193.2.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335193,2,2,seal identification
28049,P335193.2.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,2,3,seal identification
28050,P335193.2.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,2,4,seal identification
28051,P335193.2.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,2,5,seal identification
28052,P335193.2.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,2,6,seal identification
28053,P335193.2.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,2,7,seal identification
28054,P335193.2.8,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,2,8,seal identification
28055,P335193.2.9,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,2,9,seal identification
28056,P335193.3.1,{[na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335193,3,1,seal identification
28057,P335193.3.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335193,3,2,seal identification
28058,P335193.3.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,3,3,seal identification
28059,P335193.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,3,4,seal identification
28060,P335193.3.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,3,5,seal identification
28061,P335193.3.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335193,3,6,seal identification
28062,P335193.3.7,{⸢lu₂v⸣}03-šu₂,tašlīšu[third man on chariot]N,,N,"['𒇽', '𒐈', '𒋙']",𒇽𒐈𒋙,{⸢LU₂~v⸣}03-šu₂,"['damaged', 'complete', 'complete']",0.17,tašlīšu,tašlīšu,third man on chariot,,P335193,3,7,seal identification
28063,P335193.4.1,{[na₄}KIŠIB],kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335193,4,1,seal identification
28064,P335193.4.2,{1}a-⸢ta-a—qa⸣-mu-ia,Atta-qamuʾa[1]PN$,PN,PN,"['𒁹', '𒀀', '𒋫', '𒀀', '𒋡', '𒈬', '𒅀']",𒁹𒀀𒋫𒀀𒋡𒈬𒅀,{1}a-⸢ta-a-qa⸣-mu-ia,"['complete', 'complete', 'damaged', 'damaged', 'damaged', 'complete', 'complete']",0.21,Atta-qamuʾa,Atta-qamuʾa,1,,P335193,4,2,seal identification
28065,P335193.4.3,{lu₂v}GAL—ki-ṣir,rabû[big one]N$rab&kiṣru[cohort]N$kiṣir,,N,"['𒇽', '𒃲', '𒆠', '𒈲']",𒇽𒃲𒆠𒈲,{LU₂~v}GAL-ki-ṣir,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,P335193,4,3,seal identification
28067,P335193.5.1,⸢PAB⸣,gimru[total]N,,N,['𒉽'],𒉽,⸢PAB⸣,['damaged'],0.5,gimru,gimru,total,,P335193,5,1,seal identification
28068,P335193.5.2,A,mār[son]N,,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,,P335193,5,2,seal identification
28069,P335193.5.3,{1}EN—KASKAL—tak-lak,Bel-Harran-taklak[1]PN$,PN,PN,"['𒁹', '𒂗', '𒆜', '𒋳', '𒋃']",𒁹𒂗𒆜𒋳𒋃,{1}EN-KASKAL-tak-lak,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Bel-Harran-taklak,Bel-Harran-taklak,1,,P335193,5,3,seal identification
28070,P335193.6.1,LU₂-MEŠ,amēlē[man]N,,N,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,LU₂-MEŠ,"['complete', 'complete']",0.0,amēlē,awīlu,man,,P335193,6,1,seal identification
28071,P335193.6.2,EN,bēlu[lord//owner]N$bēlī,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēlī,bēlu,owner,,P335193,6,2,seal identification
28072,P335193.6.3,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335193,6,3,seal identification
28073,P335193.6.4,SUM-an,tadānu[give//giving]'N$tadān,,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,tadān,tadānu,giving,,P335193,6,4,seal identification
28074,P335193.8.1,{1}ŠEŠ—nu-ri,Ahu-nuri[1]PN$,PN,PN,"['𒁹', '𒋀', '𒉡', '𒊑']",𒁹𒋀𒉡𒊑,{1}ŠEŠ-nu-ri,"['complete', 'complete', 'complete', 'complete']",0.0,Ahu-nuri,Ahu-nuri,1,,P335193,8,1,object sold
28075,P335193.8.2,⸢DAM⸣-šu₂,aššatu[wife]N$aššatīšu,,N,"['𒁮', '𒋙']",𒁮𒋙,⸢DAM⸣-šu₂,"['damaged', 'complete']",0.25,aššatīšu,aššatu,wife,,P335193,8,2,object sold
28076,P335193.8.3,DUMU.MI₂-šu₂,mārtu[daughter]N$marʾitīšu,,N,"['𒌉', '𒊩', '𒋙']",𒌉𒊩𒋙,DUMU.MI₂-šu₂,"['complete', 'complete', 'complete']",0.0,marʾitīšu,mārtu,daughter,,P335193,8,3,object sold
28077,P335193.8.4,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335193,8,4,object sold
28078,P335193.8.5,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335193,8,5,object sold
28079,P335193.9.1,{1}man-nu—ki—NINA{ki},Mannu-ki-Ninua[1]PN$,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒀏', '𒆠']",𒁹𒌋𒌋𒉡𒆠𒀏𒆠,{1}man-nu-ki-NINA{KI},"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-ki-Ninua,Mannu-ki-Ninua,1,,P335193,9,1,object sold
28080,P335193.9.2,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335193,9,2,object sold
28081,P335193.9.3,03,n,NUMBER,n,['𒐈'],𒐈,⸢03⸣,['damaged'],0.5,,,,,P335193,9,3,object sold
28082,P335193.9.4,DUMU-MEŠ-šu₂,marʾēšu[son]N,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,marʾēšu,māru,son,,P335193,9,4,object sold
28083,P335193.9.5,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335193,9,5,object sold
28084,P335193.9.6,05,n,NUMBER,n,['𒐊'],𒐊,05,['complete'],0.0,,,,,P335193,9,6,object sold
28085,P335193.10.1,{1}{d}PA—KAR,Nabu-eṭir[1]PN$,PN,PN,"['𒁹', '𒀭', '𒉺', '𒋼𒀀']",𒁹𒀭𒉺𒋼𒀀,{1}{d}PA-KAR,"['complete', 'complete', 'complete', 'complete']",0.0,Nabu-eṭir,Nabu-eṭir,1,,P335193,10,1,object sold
