Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
869,P527222.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527222,2,1,seal identification
870,P527222.2.2,+Dihatari[]PN$,{m}⸢di⸣-[ha-ta-ri],Dihatari,Dihatari,1,PN,"['𒁹', '𒁲', '𒄩', '𒋫', '𒊑']",𒁹𒁲𒄩𒋫𒊑,{m}⸢di⸣-[ha-ta-ri],"['complete', 'damaged', 'missing', 'missing', 'missing']",0.7,PN,,P527222,2,2,seal identification
871,P527222.3.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527222,3,1,seal identification
872,P527222.3.2,X,⸢GEME₂⸣.MEŠ,,,,X,"['𒊩𒆳', '𒈨𒌍']",𒊩𒆳𒈨𒌍,⸢GEME₂⸣.MEŠ,"['damaged', 'complete']",0.25,,,P527222,3,2,seal identification
873,P527222.3.3,iddan[pay]V,[SUM-an],iddan,tadānu,pay,V,"['𒋧', '𒀭']",𒋧𒀭,[SUM-an],"['missing', 'missing']",1.0,,,P527222,3,3,seal identification
874,P527222.5.1,+Pala-x[]PN$,{[f]}pa-la-x-[x-x]-x,Pala-x,Pala-x,1,PN,"['𒊩', '𒉺', '𒆷', 'X', 'X', 'X', 'X']",𒊩𒉺𒆷XXXX,{[f]}pa-la-x-[x-x]-x,"['missing', 'complete', 'complete', 'complete', 'missing', 'missing', 'complete']",0.43,PN,,P527222,5,1,object sold
875,P527222.5.2,marʾat[daughter]N,⸢DUMU.MI₂⸣,marʾat,mārtu,daughter,N,"['𒌉', '𒊩']",𒌉𒊩,⸢DUMU⸣.⸢MI₂⸣,"['damaged', 'damaged']",0.5,,,P527222,5,2,object sold
876,P527222.6.1,uppišma[contract]V,u₂-piš-[ma],uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-[ma],"['complete', 'complete', 'missing']",0.33,,,P527222,6,1,initiation of transaction
877,P527222.6.2,Šulmu-šarri[1]PN,{m}DI-[mu-MAN],Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{m}DI-[mu-MAN],"['complete', 'complete', 'missing', 'missing']",0.5,PN,,P527222,6,2,initiation of transaction
878,P527222.7.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527222,7,1,price
