Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
30149,P335190.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335190,2,1,seal identification
30150,P335190.2.2,{1}DI-mu—EN,Šulmu-beli[1]PN,PN,PN,"['𒁹', '𒁲', '𒈬', '𒂗']",𒁹𒁲𒈬𒂗,{1}DI-mu-EN,"['complete', 'complete', 'complete', 'complete']",0.0,Šulmu-beli,Šulmu-beli,1,,P335190,2,2,seal identification
30151,P335190.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335190,3,1,seal identification
30152,P335190.3.2,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335190,3,2,seal identification
30153,P335190.3.3,ta-⸢da⸣-ni,tadāni[giving]'N,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-⸢da⸣-ni,"['complete', 'damaged', 'complete']",0.17,tadāni,tadānu,giving,,P335190,3,3,seal identification
30154,P335190.7.1,{1}PAB-bu-u₂,Ah-abu[1]PN$,PN,PN,"['𒁹', '𒉽', '𒁍', '𒌑']",𒁹𒉽𒁍𒌑,{1}PAB-bu-u₂,"['complete', 'complete', 'complete', 'complete']",0.0,Ah-abu,Ah-abu,1,,P335190,7,1,object sold
30155,P335190.7.2,{⸢lu₂⸣}[x,u,,u,"['𒇽', 'x']",𒇽x,{⸢LU₂⸣}[x],"['damaged', 'missing']",0.75,,,,,P335190,7,2,object sold
30156,P335190.7.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335190,7,3,object sold
30157,P335190.7.4,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335190,7,4,object sold
30158,P335190.7.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335190,7,5,object sold
30159,P335190.8.1,{lu₂}UŠ—{anše}AB.[BA-MEŠ],+rādiu[(caravan) guide]N$rādi&+gammalu[camel]N$gammalī,,N,"['𒇽', '𒍑', '𒀲', '𒀊', '𒁀', '𒈨𒌍']",𒇽𒍑𒀲𒀊𒁀𒈨𒌍,{LU₂}UŠ-{ANŠE}AB.[BA-MEŠ],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.33,rādi,rādiu,(caravan) guide,,P335190,8,1,object sold
30161,P335190.9.1,{mi₂}ri-mu-⸢tu₂⸣,Remutu[1]PN$,PN,PN,"['𒊩', '𒊑', '𒈬', '𒌓']",𒊩𒊑𒈬𒌓,{MI₂}ri-mu-⸢tu₂⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,Remutu,Remutu,1,,P335190,9,1,object sold
30162,P335190.9.2,<[x>,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335190,9,2,object sold
30163,P335190.9.3,MI₂-šu₂],issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,[MI₂-šu₂],"['missing', 'missing']",1.0,issušu,sinništu,woman,,P335190,9,3,object sold
30164,P335190.10.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335190,10,1,object sold
30165,P335190.10.2,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335190,10,2,object sold
30166,P335190.10.3,⸢ZI⸣-[MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,⸢ZI⸣-[MEŠ],"['damaged', 'missing']",0.75,nupšāti,napištu,person,,P335190,10,3,object sold
30167,P335190.10.4,ARAD-MEŠ],urdāni[servant]N,,N,"['𒀴', '𒈨𒌍']",𒀴𒈨𒌍,[ARAD-MEŠ],"['missing', 'missing']",1.0,urdāni,ardu,servant,,P335190,10,4,object sold
30168,P335190.11.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335190,11,1,object sold
