Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4431,P528284.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528284,2,1,seal identification
4432,P528284.2.2,X,{m}la-TEŠ₂-a-ni-aš-šur,X,"['𒁹', '𒆷', '𒌨', '𒀀', '𒉌', '𒀸', '𒋩']",𒁹𒆷𒌨𒀀𒉌𒀸𒋩,{m}la-TEŠ₂-a-ni-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528284,2,2,seal identification
4433,P528284.3.1,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528284,3,1,seal identification
4434,P528284.3.2,X,{m}{d}PA-ka-šir,X,"['𒁹', '𒀭', '𒉺', '𒅗', '𒋓']",𒁹𒀭𒉺𒅗𒋓,{m}{d}PA-ka-šir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528284,3,2,seal identification
4435,P528284.4.1,X,{lu₂}TUR,X,"['𒇽', '𒌉']",𒇽𒌉,{LU₂}TUR,"['complete', 'complete']",0.0,,,,,P528284,4,1,seal identification
4436,P528284.4.2,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528284,4,2,seal identification
4437,P528284.4.3,X,{m}{d}PA-ŠU,X,"['𒁹', '𒀭', '𒉺', '𒋗']",𒁹𒀭𒉺𒋗,{m}{d}PA-ŠU,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528284,4,3,seal identification
4438,P528284.5.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528284,5,1,seal identification
4439,P528284.5.2,X,MI₂,X,['𒊩'],𒊩,MI₂,['complete'],0.0,,,,,P528284,5,2,seal identification
4440,P528284.5.3,X,SUM-a-ni,X,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,SUM-a-ni,"['complete', 'complete', 'complete']",0.0,,,,,P528284,5,3,seal identification
4441,P528284.9.1,X,{⸢mi₂⸣}[ra]-hi-ma-a,X,"['𒊩', '𒊏', '𒄭', '𒈠', '𒀀']",𒊩𒊏𒄭𒈠𒀀,{⸢MI₂⸣}[ra]-hi-ma-a,"['damaged', 'missing', 'complete', 'complete', 'complete']",0.3,,,,,P528284,9,1,object sold
4442,P528284.9.2,X,⸢GEME₂⸣-šu,X,"['𒊩𒆳', '𒋗']",𒊩𒆳𒋗,⸢GEME₂⸣-šu,"['damaged', 'complete']",0.25,,,,,P528284,9,2,object sold
4443,P528284.10.1,X,u₂-⸢piš⸣-ma,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-⸢piš⸣-ma,"['complete', 'damaged', 'complete']",0.17,,,,,P528284,10,1,initiation of transaction
4444,P528284.10.2,Aššur-eriba[1]PN,{m}aš-šur-SU,PN,"['𒁹', '𒀸', '𒋩', '𒋢']",𒁹𒀸𒋩𒋢,{m}aš-šur-SU,"['complete', 'complete', 'complete', 'complete']",0.0,Aššur-eriba,Aššur-eriba,1,PN,P528284,10,2,initiation of transaction
4445,P528284.11.1,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528284,11,1,price
4446,P528284.11.2,X,ŠA₃,X,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,,,,P528284,11,2,price
4447,P528284.11.3,n,1,n,['𒁹'],𒁹,1,['complete'],0.0,,,,NUMBER,P528284,11,3,price
4448,P528284.11.4,n,1/2,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,NUMBER,P528284,11,4,price
4449,P528284.11.5,X,⸢MA.NA⸣,X,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.⸢NA⸣,"['damaged', 'damaged']",0.5,,,,,P528284,11,5,price
4450,P528284.11.6,X,KU₃.UD,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.UD,"['complete', 'complete']",0.0,,,,,P528284,11,6,price
4451,P528284.11.7,X,⸢ina⸣,X,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,,,,,P528284,11,7,price
4452,P528284.11.8,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P528284,11,8,price
4453,P528284.11.9,X,MA-e,X,"['𒈠', '𒂊']",𒈠𒂊,MA-e,"['complete', 'complete']",0.0,,,,,P528284,11,9,price
4454,P528284.12.1,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528284,12,1,price
4455,P528284.12.2,Gargamis[Carchemish]GN,{uru}gar-⸢ga⸣-mis,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{URU}gar-⸢ga⸣-mis,"['complete', 'complete', 'damaged', 'complete']",0.12,Gargamis,Gargamis,Carchemish,GN,P528284,12,2,price
4456,P528284.13.1,X,TA,X,['𒋫'],𒋫,TA,['complete'],0.0,,,,,P528284,13,1,completion of transaction
4457,P528284.13.2,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528284,13,2,completion of transaction
4458,P528284.13.3,X,{m}NU-TEŠ₂-⸢ni⸣-[aš]-šur,X,"['𒁹', '𒉡', '𒌨', '𒉌', '𒀸', '𒋩']",𒁹𒉡𒌨𒉌𒀸𒋩,{m}NU-TEŠ₂-⸢ni⸣-[aš]-šur,"['complete', 'complete', 'complete', 'damaged', 'missing', 'complete']",0.25,,,,,P528284,13,3,completion of transaction
4459,P528284.13.4,X,TI,X,['𒋾'],𒋾,TI,['complete'],0.0,,,,,P528284,13,4,completion of transaction
4460,P528284.14.1,X,kas-pu,X,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,,,P528284,14,1,confirmation of transfer 1
4461,P528284.14.2,X,gam-mur,X,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,,,,P528284,14,2,confirmation of transfer 1
4462,P528284.14.3,X,ta-[din],X,"['𒋫', '𒁷']",𒋫𒁷,ta-[din],"['complete', 'missing']",0.5,,,,,P528284,14,3,confirmation of transfer 1
4463,P528284.14.4,X,⸢MI₂⸣,X,['𒊩'],𒊩,⸢MI₂⸣,['damaged'],0.5,,,,,P528284,14,4,confirmation of transfer 2
4464,P528284.14.5,X,šu₂-a-tu₂,X,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,šu₂-a-tu₂,"['complete', 'complete', 'complete']",0.0,,,,,P528284,14,5,confirmation of transfer 2
4465,P528284.15.1,X,zar-pat,X,"['𒇡', '𒉻']",𒇡𒉻,zar-pat,"['complete', 'complete']",0.0,,,,,P528284,15,1,confirmation of transfer 2
4466,P528284.15.2,X,la-qi-[at],X,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-[at],"['complete', 'complete', 'missing']",0.33,,,,,P528284,15,2,confirmation of transfer 2
4467,P528284.15.3,X,⸢tu₂⸣-a-ru,X,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,⸢tu₂⸣-a-ru,"['damaged', 'complete', 'complete']",0.17,,,,,P528284,15,3,exclusion of litigation
4468,P528284.16.1,X,de-e-nu,X,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,,,P528284,16,1,exclusion of litigation
4469,P528284.16.2,X,DUG₄.[DUG₄],X,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.[DUG₄],"['complete', 'missing']",0.5,,,,,P528284,16,2,exclusion of litigation
4470,P528284.16.3,X,la-a-šu,X,"['𒆷', '𒀀', '𒋗']",𒆷𒀀𒋗,la-a-šu,"['complete', 'complete', 'complete']",0.0,,,,,P528284,16,3,exclusion of litigation
4471,P528284.17.1,X,man-nu,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,,,P528284,17,1,penalties for litigation: contravention
4472,P528284.17.2,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528284,17,2,penalties for litigation: contravention
4473,P528284.17.3,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528284,17,3,penalties for litigation: contravention
4474,P528284.17.4,X,ur-⸢kiš⸣,X,"['𒌨', '𒆧']",𒌨𒆧,ur-⸢kiš⸣,"['complete', 'damaged']",0.25,,,,,P528284,17,4,penalties for litigation: contravention
4475,P528284.17.5,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528284,17,5,penalties for litigation: contravention
4476,P528284.17.6,X,ma-te-me,X,"['𒈠', '𒋼', '𒈨']",𒈠𒋼𒈨,ma-te-me,"['complete', 'complete', 'complete']",0.0,,,,,P528284,17,6,penalties for litigation: contravention
4477,P528284.18.1,X,lu-u,X,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,,,P528284,18,1,penalties for litigation: contravention
4478,P528284.18.2,X,{m}NU-TEŠ₂-a-ni-aš-šur,X,"['𒁹', '𒉡', '𒌨', '𒀀', '𒉌', '𒀸', '𒋩']",𒁹𒉡𒌨𒀀𒉌𒀸𒋩,{m}NU-TEŠ₂-a-ni-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528284,18,2,penalties for litigation: contravention
4479,P528284.18.3,X,lu-u,X,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,,,P528284,18,3,penalties for litigation: contravention
4480,P528284.18.4,X,DUMU.MEŠ-šu₂,X,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,,,P528284,18,4,penalties for litigation: contravention
4481,P528284.19.1,X,lu-u,X,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,,,P528284,19,1,penalties for litigation: contravention
4482,P528284.19.2,X,me-me-ni-šu₂,X,"['𒈨', '𒈨', '𒉌', '𒋙']",𒈨𒈨𒉌𒋙,me-me-ni-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528284,19,2,penalties for litigation: contravention
