Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
8648,P528276.4.1,Riba-ahhe[1]PN,{[m}SU]-⸢PAB⸣.MEŠ,PN,"['𒁹', '𒋢', '𒉽', '𒈨𒌍']",𒁹𒋢𒉽𒈨𒌍,{[m]}[SU]-⸢PAB⸣.MEŠ,"['missing', 'missing', 'damaged', 'complete']",0.62,Riba-ahhe,Riba-ahhe,1.0,PN,P528276,4,1,none
8649,P528276.4.2,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528276,4,2,none
8650,P528276.4.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528276,4,3,none
8651,P528276.4.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528276,4,4,none
8652,P528276.5.1,n,0,n,['0'],0,[0],['missing'],1.0,,,,NUMBER,P528276,5,1,none
8653,P528276.5.2,X,A,X,['𒀀'],𒀀,A,['complete'],0.0,,,,,P528276,5,2,none
8654,P528276.5.3,u,{m}bal-[x,u,"['𒁹', '𒁄', 'X']",𒁹𒁄X,{m}bal-[x],"['complete', 'complete', 'missing']",0.33,,,,,P528276,5,3,none
8655,P528276.5.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528276,5,4,none
8656,P528276.5.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528276,5,5,none
8657,P528276.5.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528276,5,6,none
8658,P528276.6.1,X,⸢il⸣-qi,X,"['𒅋', '𒆥']",𒅋𒆥,⸢il⸣-qi,"['damaged', 'complete']",0.25,,,,,P528276,6,1,completion of transaction
8659,P528276.6.2,X,kas₂-pu,X,"['𒁉', '𒁍']",𒁉𒁍,kas₂-pu,"['complete', 'complete']",0.0,,,,,P528276,6,2,confirmation of transfer 1
8660,P528276.6.3,X,[gam-mur,X,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,,,,P528276,6,3,confirmation of transfer 1
8661,P528276.6.4,X,ta-din],X,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,,,,P528276,6,4,confirmation of transfer 1
8662,P528276.7.1,X,⸢LU₂⸣,X,['𒇽'],𒇽,⸢LU₂⸣,['damaged'],0.5,,,,,P528276,7,1,confirmation of transfer 2
8663,P528276.7.2,X,za-rip,X,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,,,,,P528276,7,2,confirmation of transfer 2
8664,P528276.7.3,X,⸢la⸣-[qi],X,"['𒆷', '𒆥']",𒆷𒆥,⸢la⸣-[qi],"['damaged', 'missing']",0.75,,,,,P528276,7,3,confirmation of transfer 2
8665,P528276.8.1,X,⸢tu-a-ru,X,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,⸢tu-a-ru⸣,"['damaged', 'damaged', 'damaged']",0.5,,,,,P528276,8,1,exclusion of litigation
8666,P528276.8.2,X,de⸣-[e-nu,X,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,⸢de⸣-[e-nu],"['damaged', 'missing', 'missing']",0.83,,,,,P528276,8,2,exclusion of litigation
8667,P528276.8.3,X,DUG₄.DUG₄,X,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,,,P528276,8,3,exclusion of litigation
8668,P528276.8.4,X,la-aš₂-šu₂],X,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,[la-aš₂-šu₂],"['missing', 'missing', 'missing']",1.0,,,,,P528276,8,4,exclusion of litigation
8669,P528276.9.1,X,⸢man⸣-nu,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,⸢man⸣-nu,"['damaged', 'complete']",0.25,,,,,P528276,9,1,penalties for litigation: contravention
8670,P528276.9.2,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528276,9,2,penalties for litigation: contravention
8671,P528276.9.3,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528276,9,3,penalties for litigation: contravention
8672,P528276.9.4,X,ur-kiš,X,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,,,,P528276,9,4,penalties for litigation: contravention
8673,P528276.9.5,X,[ina,X,['𒀸'],𒀸,[ina],['missing'],1.0,,,,,P528276,9,5,penalties for litigation: contravention
8674,P528276.9.6,X,ma-te-ma],X,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,,,,P528276,9,6,penalties for litigation: contravention
8675,P528276.10.1,X,⸢lu⸣-u,X,"['𒇻', '𒌋']",𒇻𒌋,⸢lu⸣-u,"['damaged', 'complete']",0.25,,,,,P528276,10,1,penalties for litigation: contravention
