Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
124,P429007.2.1,mār[son]N,⸢DUMU⸣,,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,mār,māru,son,P429007,2,1,seal identification
125,P429007.2.2,Ah-abu[1]PN,{1}PAB-bu-u,PN,PN,"['𒁹', '𒉽', '𒁍', '𒌋']",𒁹𒉽𒁍𒌋,{1}PAB-bu-u,"['complete', 'complete', 'complete', 'complete']",0.0,Ah-abu,Ah-abu,1,P429007,2,2,seal identification
126,P429007.4.1,kunuk[seal]N,{⸢na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}⸢KIŠIB⸣,"['damaged', 'damaged']",0.5,kunuk,kunukku,seal,P429007,4,1,seal identification
127,P429007.4.2,+Aya-šarru-ibni[]PN$,{1}{d}ia-MAN-DU₃⸣,PN,PN,"['𒁹', '𒀭', '𒅀', '𒌋𒌋', '𒆕']",𒁹𒀭𒅀𒌋𒌋𒆕,{⸢1⸣}{⸢d⸣}⸢ia-MAN-DU₃⸣,"['damaged', 'damaged', 'damaged', 'damaged', 'damaged']",0.5,Aya-šarru-ibni,Aya-šarru-ibni,1,P429007,4,2,seal identification
128,P429007.5.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P429007,5,1,seal identification
129,P429007.5.2,+sinništu[woman//woman]N'N$issi,MUNUS,,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,issi,sinništu,woman,P429007,5,2,seal identification
130,P429007.5.3,tadāni[giving]'N,ta-da-ni,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,P429007,5,3,seal identification
131,P429007.9.1,u,{[f}x,,u,"['𒊩', 'X']",𒊩X,{[f]}[x],"['missing', 'missing']",1.0,,,,P429007,9,1,object sold
132,P429007.9.2,u,(x),,u,['X'],X,[x],['missing'],1.0,,,,P429007,9,2,object sold
133,P429007.9.3,u,x]+x-AD,,u,"['X', 'X', '𒀜']",XX𒀜,[x]+x-AD,"['missing', 'complete', 'complete']",0.33,,,,P429007,9,3,object sold
134,P429007.9.4,+amtu[maid//maid]N'N$amtušu,GEME₂-šu₂,,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtušu,amtu,maid,P429007,9,4,object sold
135,P429007.9.5,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P429007,9,5,object sold
136,P429007.10.1,ša[of]DET,[ša,,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,P429007,10,1,object sold
137,P429007.10.2,Aya-šarru-ibni[1]PN,{1}{d]}⸢ia⸣-MAN-DU₃,PN,PN,"['𒁹', '𒀭', '𒅀', '𒌋𒌋', '𒆕']",𒁹𒀭𒅀𒌋𒌋𒆕,{[1]}{[d]}⸢ia⸣-MAN-DU₃,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,Aya-šarru-ibni,Aya-šarru-ibni,1,P429007,10,2,object sold
138,P429007.10.3,uppišma[contract]V,u₂-⸢piš⸣-[ma],,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-⸢piš⸣-[ma],"['complete', 'damaged', 'missing']",0.5,uppišma,epēšu,contract,P429007,10,3,initiation of transaction
139,P429007.11.1,+Aya-suri[]PN$,{1}a]-a-su-ri,PN,PN,"['𒁹', '𒀀', '𒀀', '𒋢', '𒊑']",𒁹𒀀𒀀𒋢𒊑,{[1]}[a]-a-su-ri,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,Aya-suri,Aya-suri,1,P429007,11,1,initiation of transaction
140,P429007.11.2,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P429007,11,2,price
141,P429007.11.3,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P429007,11,3,price
142,P429007.11.4,n,1,NUMBER,n,['𒁹'],𒁹,1,['complete'],0.0,,,,P429007,11,4,price
143,P429007.11.5,manê[a unit of weight]N,MA.⸢NA⸣,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.⸢NA⸣,"['complete', 'damaged']",0.25,manê,manû,a unit of weight,P429007,11,5,price
144,P429007.11.6,ṣarpi[silver]N,[KU₃.BABBAR],,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,P429007,11,6,price
145,P429007.12.1,ša[of]DET,[ša],,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,P429007,12,1,price
146,P429007.12.2,+tamkāru[merchant//merchant]N'N$tankāri,{⸢lu₂⸣}DAM.GAR₃,,N,"['𒇽', '𒁮', '𒃼']",𒇽𒁮𒃼,{⸢LU₂⸣}DAM.GAR₃,"['damaged', 'complete', 'complete']",0.17,tankāri,tamkāru,merchant,P429007,12,2,price
147,P429007.12.3,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P429007,12,3,completion of transaction
148,P429007.12.4,pān[front]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,P429007,12,4,completion of transaction
149,P429007.12.5,Aya-šarru-ibni[1]PN,{1}{d}[ia-MAN-DU₃],PN,PN,"['𒁹', '𒀭', '𒅀', '𒌋𒌋', '𒆕']",𒁹𒀭𒅀𒌋𒌋𒆕,{1}{d}[ia-MAN-DU₃],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,Aya-šarru-ibni,Aya-šarru-ibni,1,P429007,12,5,completion of transaction
150,P429007.13.1,ilqe[purchase]V,[il]-qe,,V,"['𒅋', '𒆥']",𒅋𒆥,[il]-qe,"['missing', 'complete']",0.5,ilqe,leqû,purchase,P429007,13,1,completion of transaction
151,P429007.13.2,kaspu[money]N,kas-pu,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P429007,13,2,confirmation of transfer 1
152,P429007.13.3,gammur[completed]AJ,ga-mur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,P429007,13,3,confirmation of transfer 1
153,P429007.13.4,tadin[paid]AJ,[ta-din],,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,tadin,tadnu,paid,P429007,13,4,confirmation of transfer 1
154,P429007.14.1,issi[woman]N,⸢MUNUS⸣,,N,['𒊩'],𒊩,⸢MUNUS⸣,['damaged'],0.5,issi,sinništu,woman,P429007,14,1,confirmation of transfer 2
155,P429007.14.2,šuātu[that]'DP,šu-a-tu,,IP,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,šu-a-tu,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,P429007,14,2,confirmation of transfer 2
156,P429007.14.3,zarpat[purchased]AJ,zar-pat,,AJ,"['𒇡', '𒉻']",𒇡𒉻,zar-pat,"['complete', 'complete']",0.0,zarpat,zarpu,purchased,P429007,14,3,confirmation of transfer 2
157,P429007.14.4,+leqû[taken//acquired]AJ'AJ$laqiat,la-⸢qe⸣-[at],,AJ,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-⸢qe⸣-[at],"['complete', 'damaged', 'missing']",0.5,laqiat,leqû,acquired,P429007,14,4,confirmation of transfer 2
158,P429007.15.1,tuāru[revocation]'N,tu-a-ru,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,P429007,15,1,exclusion of litigation
